ClassMZ	ClassMass	ScanClassRep	ClassAbundance	PairIndex	PMTTagID	UMCID
381.23087399	760.447195	7162	7242729	-1	-1	5331
381.23639649	760.45824	8361	17537546	-1	-1	5332
381.24907399	760.483595	12211	587228	-1	-1	5333
381.68296399	761.351375	3719	14090083	-1	-1	5334
381.68332649	761.3521	4687	973731	-1	-1	5335
762.36013649	761.35286	2465	6450518	-1	-1	5336
762.37731649	761.37004	5413	3726018	-1	-1	5337
381.69176149	761.36897	4335	1288767	-1	-1	5338
762.37881649	761.37154	5633	2350389	-1	-1	5339
762.39693649	761.38966	5039	14315333	-1	-1	5340
381.71185899	761.409165	6480	10335682	-1	-1	5341
381.71594649	761.41734	1233	363174	-1	-1	5342
381.71731149	761.42007	4599	1250277	-1	-1	5343
762.43218649	761.42491	13927	415677	-1	-1	5344
381.72259649	761.43064	4445	19550105	-1	-1	5345
381.72824149	761.44193	6150	3352852	-1	-1	5346
381.72860149	761.44265	7008	597051	-1	-1	5347
381.74113899	761.467725	9208	14349932	-1	-1	5348
381.74078649	761.46702	10946	868926	-1	-1	5349
381.74623649	761.47792	10121	1884029	-1	-1	5350
763.35950649	762.35223	5149	2085964	-1	-1	5351
763.36001649	762.35274	4049	2241604	-1	-1	5352
763.36319649	762.35592	2817	2759990	-1	-1	5353
763.36302649	762.35575	2069	3122997	-1	-1	5354
763.36307149	762.355795	4940	7822417	-1	-1	5355
382.18927149	762.36399	2289	6310306	-1	-1	5356
763.37071149	762.363435	3543	2331086	-1	-1	5357
382.19132399	762.368095	2630	4749378	-1	-1	5358
382.20763649	762.40072	6744	22274541	-1	-1	5359
382.20767149	762.40079	3378	5055490	-1	-1	5360
763.40775149	762.400475	5556	1241724	-1	-1	5361
382.20759649	762.40064	3565	1624333	-1	-1	5362
763.41716649	762.40989	8339	1107941	-1	-1	5363
763.43255149	762.425275	8218	7602945	-1	-1	5364
382.22030149	762.42605	5380	23232689	-1	-1	5365
382.22019149	762.42583	7635	2031904	-1	-1	5366
382.22023149	762.42591	7096	6050106	-1	-1	5367
382.22035649	762.42616	4830	7254342	-1	-1	5368
382.22615149	762.43775	4566	10090380	-1	-1	5369
382.22572149	762.43689	5050	3462272	-1	-1	5370
382.23138149	762.44821	3059	1808661	-1	-1	5371
382.23852649	762.4625	6766	76402615.5	-1	-1	5372
382.23922649	762.4639	8372	852348	-1	-1	5373
382.24454149	762.47453	8328	1392579	-1	-1	5374
382.24422649	762.4739	5930	1723331	-1	-1	5375
763.89816649	762.89089	13652	781025	-1	-1	5376
764.36236649	763.35509	15016	464455	-1	-1	5377
382.69192649	763.3693	1926	1145157.5	-1	-1	5378
764.39136649	763.38409	6051	1980714	-1	-1	5379
382.69967649	763.3848	4764	3412290	-1	-1	5380
382.69958649	763.38462	2773	2055901	-1	-1	5381
382.69973649	763.38492	5908	15324890	-1	-1	5382
382.69987649	763.3852	5336	11783301	-1	-1	5383
382.70718899	763.399825	1255	4776535	-1	-1	5384
764.41374649	763.40647	4258	2857125	-1	-1	5385
382.71095899	763.407365	1728	3837179	-1	-1	5386
382.71787649	763.4212	8086	7022327	-1	-1	5387
382.72158649	763.42862	10572	3330198	-1	-1	5388
382.72336649	763.43218	2201	2539961	-1	-1	5389
382.72418899	763.433825	1200	1757391	-1	-1	5390
764.84857649	763.8413	15368	292657	-1	-1	5391
764.89655649	763.88928	10451	2553505	-1	-1	5392
382.96142149	763.90829	12123	780486	-1	-1	5393
382.96334149	763.91213	5886	1486324	-1	-1	5394
765.00613649	763.99886	12662	8266956	-1	-1	5395
765.30810649	764.30083	13597	392031	-1	-1	5396
765.31814149	764.310865	7701	2893297	-1	-1	5397
765.34083649	764.33356	12662	10244821	-1	-1	5398
383.17894649	764.34334	2157	1885042	-1	-1	5399
383.18116649	764.34778	8086	3533099	-1	-1	5400
383.18167149	764.34879	8713	927835	-1	-1	5401
765.37497649	764.3677	2905	3245518	-1	-1	5402
383.19149649	764.36844	1948	841380	-1	-1	5403
383.19783399	764.381115	2520	12614459	-1	-1	5404
765.38633649	764.37906	4093	10369346	-1	-1	5405
765.38672149	764.379445	6645	4513425	-1	-1	5406
765.38657149	764.379295	4302	2854930	-1	-1	5407
383.19697649	764.3794	3543	2031163	-1	-1	5408
383.19722149	764.37989	1475	2151268	-1	-1	5409
383.19932149	764.38409	7932	2064715	-1	-1	5410
383.20499649	764.39544	2487	2337570	-1	-1	5411
383.20513399	764.395715	6293	3341985	-1	-1	5412
383.20962149	764.40469	4082	41952078	-1	-1	5413
383.21019649	764.40584	2179	1238089	-1	-1	5414
383.21064649	764.40674	6744	1528186	-1	-1	5415
383.21409649	764.41364	4830	1108105	-1	-1	5416
765.42291649	764.41564	3312	5452270	-1	-1	5417
765.42299649	764.41572	5127	4030994	-1	-1	5418
765.42312149	764.415845	6480	3012204	-1	-1	5419
383.21624149	764.41793	2905	3793309	-1	-1	5420
383.21771899	764.420885	9351	5546904	-1	-1	5421
383.21810649	764.42166	12123	2249329	-1	-1	5422
383.22806149	764.44157	6205	12612298	-1	-1	5423
383.23407649	764.4536	870	593587	-1	-1	5424
383.23944149	764.46433	4555	13355296	-1	-1	5425
765.48549649	764.47822	13355	1316414	-1	-1	5426
766.37032649	765.36305	4577	2888911	-1	-1	5427
383.69058649	765.36662	3081	2141222.5	-1	-1	5428
766.37507649	765.3678	11859	405647	-1	-1	5429
766.37577149	765.368495	10099	1589466	-1	-1	5430
383.69847899	765.382405	6799	2166167	-1	-1	5431
383.70738649	765.40022	3807	2615920	-1	-1	5432
383.71118649	765.40782	10385	5706883	-1	-1	5433
383.71296649	765.41138	4676	1838772	-1	-1	5434
383.73115399	765.447755	4687	1265057	-1	-1	5435
383.73120149	765.44785	4170	1495620	-1	-1	5436
383.74927149	765.48399	3543	1348788	-1	-1	5437
384.18919649	766.36384	8592	691658	-1	-1	5438
384.19453149	766.37451	6106	125284134	-1	-1	5439
384.19620149	766.37785	5435	1332390	-1	-1	5440
767.39088649	766.38361	5611	968871	-1	-1	5441
384.19930649	766.38406	2916	3712468	-1	-1	5442
767.43884649	766.43157	6469	2363387	-1	-1	5443
767.46396649	766.45669	6733	2521607	-1	-1	5444
767.47550649	766.46823	12761	1877214	-1	-1	5445
384.24164399	766.468735	5567	2940885	-1	-1	5446
767.50150649	766.49423	15599	479006	-1	-1	5447
768.30305649	767.29578	8768	4430884	-1	-1	5448
768.34957649	767.3423	3510	7200435	-1	-1	5449
768.34991149	767.342635	2872	1724877	-1	-1	5450
768.35422649	767.34695	13245	2124711	-1	-1	5451
384.68275149	767.35095	5303	6504340	-1	-1	5452
384.68447399	767.354395	1849	1994368	-1	-1	5453
384.70100399	767.387455	6876	5892894	-1	-1	5454
768.39476649	767.38749	9087	1183536	-1	-1	5455
384.71544149	767.41633	1915	1467579	-1	-1	5456
384.71548899	767.416425	936	404598	-1	-1	5457
384.72094149	767.42733	1772	1348172	-1	-1	5458
384.72859399	767.442635	8427	1068817	-1	-1	5459
768.45918649	767.45191	9406	2624656	-1	-1	5460
384.73903649	767.46352	4731	2073274	-1	-1	5461
384.75168899	767.488825	6557	29600704	-1	-1	5462
384.75153649	767.48852	947	155409	-1	-1	5463
768.52065649	767.51338	14301	239946	-1	-1	5464
768.89298649	767.88571	13729	433304	-1	-1	5465
385.17850649	768.34246	3499	3262549	-1	-1	5466
769.37433649	768.36706	8988	1035583	-1	-1	5467
769.38580649	768.37853	11540	2803506	-1	-1	5468
385.20066149	768.38677	793	347483	-1	-1	5469
385.20228149	768.39001	7415	5389484	-1	-1	5470
385.20245399	768.390355	4797	7753528	-1	-1	5471
385.20277399	768.390995	1211	3288741	-1	-1	5472
385.20978149	768.40501	4423	2863164	-1	-1	5473
385.22017649	768.4258	2377	1093563	-1	-1	5474
769.43361649	768.42634	12717	1977880	-1	-1	5475
769.45483149	768.447555	6909	1720596	-1	-1	5476
385.23096649	768.44738	4357	3405075	-1	-1	5477
385.23099149	768.44743	2179	3698109	-1	-1	5478
385.25497399	768.495395	2498	2576531	-1	-1	5479
770.12357149	769.116295	18338	76347.4001464844	-1	-1	5480
770.36902649	769.36175	9879	745634	-1	-1	5481
385.69053649	769.36652	1926	1944695	-1	-1	5482
385.69782899	769.381105	1310	584716	-1	-1	5483
385.70017149	769.38579	1046	230261	-1	-1	5484
385.70707649	769.3996	7448	4447590	-1	-1	5485
385.71079149	769.40703	1838	871190	-1	-1	5486
770.41774149	769.410465	8636	662499	-1	-1	5487
385.72325149	769.43195	1662	9093298	-1	-1	5488
385.72315649	769.43176	2564	2794969	-1	-1	5489
385.72856649	769.44258	3235	23077857	-1	-1	5490
385.72866149	769.44277	3499	3399481	-1	-1	5491
385.72875649	769.44296	3994	1674182	-1	-1	5492
385.72886149	769.44317	1948	854955	-1	-1	5493
770.46389149	769.456615	8515	7784195	-1	-1	5494
770.47473649	769.46746	13806	614780	-1	-1	5495
770.47508649	769.46781	12651	16408542	-1	-1	5496
385.74145149	769.46835	3873	2102504	-1	-1	5497
385.74294649	769.47134	18294	24861.8994140625	-1	-1	5498
385.76532149	769.51609	2597	912072	-1	-1	5499
771.34266649	770.33539	9263	2313343	-1	-1	5500
771.36455649	770.35728	11584	12765586	-1	-1	5501
771.36538649	770.35811	10297	1387171	-1	-1	5502
771.37118649	770.36391	4115	2989538	-1	-1	5503
386.19187149	770.36919	3521	10613352	-1	-1	5504
386.21034149	770.40613	8944	20414149	-1	-1	5505
386.21314649	770.41174	1871	544609	-1	-1	5506
386.22072649	770.4269	5237	8161775	-1	-1	5507
771.43376649	770.42649	9956	2983181	-1	-1	5508
771.43355149	770.426275	4654	4980325	-1	-1	5509
386.22085399	770.427155	3290	11338117	-1	-1	5510
386.22603649	770.43752	3048	2168490	-1	-1	5511
771.44466649	770.43739	3620	2833819	-1	-1	5512
386.22635899	770.438165	3433	6296033	-1	-1	5513
771.45802649	770.45075	11991	1019075	-1	-1	5514
386.23867149	770.46279	3576	12444610	-1	-1	5515
386.23872149	770.46289	4753	5230354	-1	-1	5516
386.23884149	770.46313	5050	1860119.5	-1	-1	5517
386.23912649	770.4637	4280	2528966	-1	-1	5518
386.23918649	770.46382	5314	1370142	-1	-1	5519
386.24000649	770.46546	2894	788343	-1	-1	5520
386.24191649	770.46928	5633	1253770	-1	-1	5521
771.47663649	770.46936	18510	2860.95001220703	-1	-1	5522
386.25156399	770.488575	7217	3964639	-1	-1	5523
386.25180649	770.48906	8603	2524919	-1	-1	5524
386.25173649	770.48892	11265	513597	-1	-1	5525
771.50669149	770.499415	9285	1917479	-1	-1	5526
386.67850649	771.34246	4533	2190736	-1	-1	5527
772.35611649	771.34884	2828	4316939	-1	-1	5528
772.36300649	771.35573	5754	4024573	-1	-1	5529
386.69136649	771.36818	1442	599535	-1	-1	5530
772.39874649	771.39147	3422	3054176	-1	-1	5531
772.39984649	771.39257	8801	22388069	-1	-1	5532
386.70391899	771.393285	1288	8459373	-1	-1	5533
772.41578649	771.40851	5149	1989363	-1	-1	5534
772.41727649	771.41	4269	14446151	-1	-1	5535
772.41741649	771.41014	9043	11449776	-1	-1	5536
772.42860649	771.42133	2938	2080637	-1	-1	5537
386.71829399	771.422035	1365	9869991	-1	-1	5538
386.71827149	771.42199	2201	3583330	-1	-1	5539
386.72062149	771.42669	5831	2602156	-1	-1	5540
386.73056899	771.446585	4104	9252723	-1	-1	5541
386.73055649	771.44656	2927	1463245	-1	-1	5542
386.73121149	771.44787	6975	8613294	-1	-1	5543
386.73102149	771.44749	1893	8396631	-1	-1	5544
386.73063649	771.44672	2157	3071607	-1	-1	5545
772.45388649	771.44661	8020	10591118	-1	-1	5546
772.45382149	771.446545	7789	4905270	-1	-1	5547
772.45507649	771.4478	11870	1546458	-1	-1	5548
772.46278649	771.45551	15247	388123	-1	-1	5549
386.73676149	771.45897	2971	2769386	-1	-1	5550
386.73674899	771.458945	4148	12243580	-1	-1	5551
386.73637149	771.45819	1596	813180	-1	-1	5552
386.73655399	771.458555	2718	5430719	-1	-1	5553
386.73651399	771.458475	3972	16769502	-1	-1	5554
772.48989649	771.48262	3070	4648620	-1	-1	5555
386.74914149	771.48373	1838	4783230	-1	-1	5556
386.74919149	771.48383	4676	7169617	-1	-1	5557
773.33266649	772.32539	6128	3478503	-1	-1	5558
387.18128899	772.348025	4071	2824605	-1	-1	5559
773.38780649	772.38053	6667	7875505	-1	-1	5560
387.19978649	772.38502	6084	10247215	-1	-1	5561
387.19995649	772.38536	7118	3180705	-1	-1	5562
773.40254649	772.39527	18316	8126.2001953125	-1	-1	5563
773.41283149	772.405555	5985	14024920	-1	-1	5564
773.41255649	772.40528	4676	1515088	-1	-1	5565
773.41856649	772.41129	10748	903552	-1	-1	5566
773.42371649	772.41644	3730	15396549	-1	-1	5567
387.21822649	772.4219	11012	38431420	-1	-1	5568
387.21815149	772.42175	9285	845638	-1	-1	5569
387.21833149	772.42211	8878	816824	-1	-1	5570
387.22302649	772.4315	6007	12384983	-1	-1	5571
773.43852149	772.431245	14939	348862	-1	-1	5572
387.22834899	772.442145	2410	12011619	-1	-1	5573
387.22307649	772.4316	4500	7759873	-1	-1	5574
387.22758149	772.44061	2058	1103849	-1	-1	5575
387.22843649	772.44232	3774	28815982	-1	-1	5576
773.44891649	772.44164	6535	7228611	-1	-1	5577
387.23004649	772.44554	4907	7553810	-1	-1	5578
387.23053899	772.446525	6304	3069744	-1	-1	5579
773.45433649	772.44706	13179	453778	-1	-1	5580
387.23436399	772.454175	837	494531	-1	-1	5581
387.24129649	772.46804	4874	8408667	-1	-1	5582
387.24098649	772.46742	6271	7099116	-1	-1	5583
387.24129149	772.46803	7096	37292781	-1	-1	5584
387.24104649	772.46754	3180	4180636	-1	-1	5585
387.24114649	772.46774	5446	10495993	-1	-1	5586
387.24137399	772.468195	7701	1797894	-1	-1	5587
387.24672899	772.478905	6117	14474949	-1	-1	5588
387.24687649	772.4792	4390	6170852	-1	-1	5589
387.25948649	772.50442	8493	10904811	-1	-1	5590
773.86582649	772.85855	11782	4447031	-1	-1	5591
387.69756149	773.38057	4632	2014066	-1	-1	5592
774.39552649	773.38825	3279	874023	-1	-1	5593
774.40997649	773.4027	1156	352778	-1	-1	5594
387.70843649	773.40232	3257	923205	-1	-1	5595
774.41230649	773.40503	11276	3238426	-1	-1	5596
387.71178149	773.40901	2894	1465276	-1	-1	5597
774.42027649	773.413	7239	1342194	-1	-1	5598
774.42475649	773.41748	14400	152220.5	-1	-1	5599
387.72047649	773.4264	2872	3400806	-1	-1	5600
387.72061649	773.42668	3345	28846749	-1	-1	5601
387.72053649	773.42652	1354	16098627	-1	-1	5602
387.72095149	773.42735	2443	1060223	-1	-1	5603
387.72046649	773.42638	3081	1672104	-1	-1	5604
774.43553649	773.42826	18327	6702.40002441406	-1	-1	5605
774.44452649	773.43725	8317	1371074	-1	-1	5606
387.72828149	773.44201	9406	2907612	-1	-1	5607
387.73914399	773.463735	4005	2448951	-1	-1	5608
387.73891649	773.46328	4698	2397521	-1	-1	5609
388.18796649	774.36138	11595	565921	-1	-1	5610
388.18949399	774.364435	4808	21330272	-1	-1	5611
775.37095149	774.363675	9978	4784356	-1	-1	5612
775.39236649	774.38509	4863	2554654	-1	-1	5613
775.39963149	774.392355	8735	4156318	-1	-1	5614
388.20789649	774.40124	2630	3650557	-1	-1	5615
775.43198649	774.42471	11947	54480503	-1	-1	5616
388.22018149	774.42581	5501	6287836	-1	-1	5617
388.22017399	774.425795	9087	7853716	-1	-1	5618
775.43389649	774.42662	9373	624859	-1	-1	5619
775.43626649	774.42899	11067	759819	-1	-1	5620
388.22588649	774.43722	4984	54559524	-1	-1	5621
388.23071649	774.44688	2993	7589112	-1	-1	5622
388.23162649	774.4487	3774	1221620	-1	-1	5623
388.24008149	774.46561	10396	1227186	-1	-1	5624
388.24033649	774.46612	7283	1440622	-1	-1	5625
776.23068649	775.22341	18404	6011.63001251221	-1	-1	5626
388.66920399	775.323855	859	1041420	-1	-1	5627
388.68154649	775.34854	1519	4372697	-1	-1	5628
776.37570649	775.36843	2014	5434870	-1	-1	5629
388.69242649	775.3703	7514	4517422	-1	-1	5630
776.38669649	775.37942	4412	3683146	-1	-1	5631
388.69958649	775.38462	2421	18100998	-1	-1	5632
776.39127649	775.384	8262	2425844	-1	-1	5633
388.69950649	775.38446	3532	3266754.5	-1	-1	5634
388.69985899	775.385165	7283	2881871	-1	-1	5635
388.70740649	775.40026	5138	414355057	-1	-1	5636
776.41851149	775.411235	12431	378042	-1	-1	5637
388.71957649	775.4246	1761	2465046	-1	-1	5638
388.71765149	775.42075	2300	1155684	-1	-1	5639
388.71959649	775.42464	2729	5480262	-1	-1	5640
388.72353149	775.43251	10297	5229492	-1	-1	5641
776.44900649	775.44173	7349	2034405	-1	-1	5642
776.45319649	775.44592	10484	13361714	-1	-1	5643
776.46409649	775.45682	12937	520131	-1	-1	5644
389.19898149	776.38341	2586	40780564	-1	-1	5645
389.19886149	776.38317	3444	7518650	-1	-1	5646
389.19935149	776.38415	7657	3116692	-1	-1	5647
777.41016649	776.40289	5193	965221	-1	-1	5648
389.20985649	776.40516	2212	9787511	-1	-1	5649
777.41444649	776.40717	10869	1094399.5	-1	-1	5650
389.21180149	776.40905	8581	36169671	-1	-1	5651
389.21543149	776.41631	1134	1232391	-1	-1	5652
389.21538899	776.416225	6095	25450096	-1	-1	5653
389.21570899	776.416865	6491	34278109	-1	-1	5654
389.21551149	776.41647	5523	9239004	-1	-1	5655
389.21577149	776.41699	4852	10256448	-1	-1	5656
389.21573649	776.41692	7404	2126286	-1	-1	5657
389.22822649	776.4419	8229	232915116	-1	-1	5658
389.22797899	776.441405	5743	61181244	-1	-1	5659
389.22795649	776.44136	9483	8344613	-1	-1	5660
389.22809399	776.441635	5457	7225374	-1	-1	5661
777.44843649	776.44116	12200	264453	-1	-1	5662
389.22810649	776.44166	7679	2448303	-1	-1	5663
389.22824149	776.44193	7052	2081281	-1	-1	5664
389.23381149	776.45307	10220	687666	-1	-1	5665
389.24637399	776.478195	9175	2678572	-1	-1	5666
389.24644399	776.478335	10055	3583173	-1	-1	5667
389.25175149	776.48895	8768	13061106	-1	-1	5668
777.89716649	776.88989	9252	2081197	-1	-1	5669
778.35417649	777.3469	12343	6524319.5	-1	-1	5670
389.68063399	777.346715	1090	2117733	-1	-1	5671
778.37423649	777.36696	4698	5857542	-1	-1	5672
389.69473649	777.37492	1596	6471427	-1	-1	5673
389.69501399	777.375475	5336	9006299	-1	-1	5674
778.38199649	777.37472	4962	5561645	-1	-1	5675
389.69569899	777.376845	925	185802	-1	-1	5676
389.70053649	777.38652	8999	4609725	-1	-1	5677
389.70739399	777.400235	4269	179456054	-1	-1	5678
389.70769649	777.40084	1695	14996637	-1	-1	5679
778.40708649	777.39981	3917	3413963	-1	-1	5680
778.40837649	777.4011	8493	1932591.5	-1	-1	5681
389.72580649	777.43706	5567	38966922	-1	-1	5682
389.72526649	777.43598	3015	1894853	-1	-1	5683
389.72551149	777.43647	4918	1007945	-1	-1	5684
389.72556899	777.436585	5061	6798408	-1	-1	5685
389.72569899	777.436845	4467	7194005	-1	-1	5686
389.72599399	777.437435	7888	4966417	-1	-1	5687
779.34060649	778.33333	7833	927027	-1	-1	5688
779.35826649	778.35099	1794	740905	-1	-1	5689
779.35887649	778.3516	793	408643	-1	-1	5690
779.36600649	778.35873	6293	1464736	-1	-1	5691
779.36615649	778.35888	2102	1200133	-1	-1	5692
779.39147649	778.3842	8878	2694855	-1	-1	5693
390.20518649	778.39582	4533	88031319	-1	-1	5694
390.20506649	778.39558	3543	11974689	-1	-1	5695
779.40307149	778.395795	5336	5314336	-1	-1	5696
390.20531149	778.39607	1860	6755758	-1	-1	5697
390.20924649	778.40394	3279	1380051	-1	-1	5698
390.21802399	778.421495	7239	6050703	-1	-1	5699
390.21729649	778.42004	5875	2940997	-1	-1	5700
390.22311649	778.43168	2443	18168118	-1	-1	5701
779.71241649	778.70514	15929	547523	-1	-1	5702
780.10766649	779.10039	15940	2408265	-1	-1	5703
390.67168149	779.32881	1035	702600	-1	-1	5704
390.67911899	779.343685	3928	1732165	-1	-1	5705
780.35335649	779.34608	10154	652305	-1	-1	5706
390.69163649	779.36872	4984	2715257	-1	-1	5707
780.38551649	779.37824	3444	6997034	-1	-1	5708
780.38632649	779.37905	6601	2944051	-1	-1	5709
780.38689649	779.37962	7514	671462	-1	-1	5710
390.71527399	779.415995	2707	18511931	-1	-1	5711
390.71906649	779.42358	7228	1953623	-1	-1	5712
390.72169149	779.42883	4962	2233927	-1	-1	5713
390.72463899	779.434725	4632	14924420	-1	-1	5714
390.72451649	779.43448	3719	7221657	-1	-1	5715
390.72475649	779.43496	2421	1308838	-1	-1	5716
390.75742899	779.500305	7085	2367148	-1	-1	5717
780.55836649	779.55109	17425	61697	-1	-1	5718
780.89704649	779.88977	14884	710145	-1	-1	5719
780.91580649	779.90853	12244	2158601	-1	-1	5720
391.18201149	780.34947	2872	6171810	-1	-1	5721
391.18580149	780.35705	3455	2824116	-1	-1	5722
391.19005149	780.36555	1497	4169934	-1	-1	5723
391.19004649	780.36554	2212	1372583	-1	-1	5724
391.19353649	780.37252	1761	650817	-1	-1	5725
391.19677649	780.379	5083	1665649	-1	-1	5726
781.38914649	780.38187	9472	734228	-1	-1	5727
781.39125649	780.38398	1541	825203	-1	-1	5728
781.41845649	780.41118	5688	2649510	-1	-1	5729
781.42233149	780.415055	15346	1620506	-1	-1	5730
391.23123649	780.44792	1288	814999	-1	-1	5731
391.23882149	780.46309	10308	1829264	-1	-1	5732
391.23902649	780.4635	5853	4533722	-1	-1	5733
391.26730149	780.52005	13454	471399	-1	-1	5734
391.26764149	780.52073	11122	602571	-1	-1	5735
391.26780149	780.52105	9373	7428709	-1	-1	5736
781.89693649	780.88966	11331	844998	-1	-1	5737
782.33941649	781.33214	2025	1026004	-1	-1	5738
391.68921399	781.363875	6997	12164293	-1	-1	5739
391.69593399	781.377315	4148	10195792.5	-1	-1	5740
391.70437649	781.3942	2575	1369212	-1	-1	5741
391.71440649	781.41426	2201	1857083	-1	-1	5742
782.43785649	781.43058	5567	5346835	-1	-1	5743
391.73261149	781.45067	1310	2608490	-1	-1	5744
782.47507149	781.467795	10000	1290887	-1	-1	5745
391.74676649	781.47898	4214	1308165	-1	-1	5746
391.75964649	781.50474	7800	2333516	-1	-1	5747
782.87590649	781.86863	14697	309492	-1	-1	5748
782.90984149	781.902565	10880	1730528	-1	-1	5749
783.36792649	782.36065	6513	5769290	-1	-1	5750
392.18785899	782.361165	2707	2025835	-1	-1	5751
392.19208649	782.36962	6601	1041649	-1	-1	5752
392.20429149	782.39403	3543	6399499	-1	-1	5753
783.40808649	782.40081	1827	2433282	-1	-1	5754
392.21038399	782.406215	6656	15218344	-1	-1	5755
392.22271649	782.43088	5853	46204460	-1	-1	5756
392.22311649	782.43168	9813	898746	-1	-1	5757
783.46977649	782.4625	9076	7011974	-1	-1	5758
392.23871149	782.46287	3752	1318072	-1	-1	5759
783.47003149	782.462755	9472	3108669	-1	-1	5760
392.23878149	782.46301	5512	1372336	-1	-1	5761
392.23906149	782.46357	7283	1622026	-1	-1	5762
392.25712649	782.4997	5688	3716547	-1	-1	5763
784.33349649	783.32622	4500	1098895	-1	-1	5764
392.68013899	783.345725	3202	32962013	-1	-1	5765
784.38546649	783.37819	13377	1502594	-1	-1	5766
784.39245649	783.38518	4621	4668717	-1	-1	5767
784.39563149	783.388355	3444	2907216	-1	-1	5768
392.70233649	783.39012	5039	1769949	-1	-1	5769
392.70223899	783.389925	7503	3917106	-1	-1	5770
392.70984649	783.40514	1794	997170	-1	-1	5771
784.42877649	783.4215	6601	1453980	-1	-1	5772
392.71883149	783.42311	3884	3850508	-1	-1	5773
784.45337649	783.4461	5644	1137081	-1	-1	5774
784.45313649	783.44586	3741	6262394	-1	-1	5775
784.45332649	783.44605	3081	1506919	-1	-1	5776
392.73092649	783.4473	2685	3796992	-1	-1	5777
784.45465149	783.447375	9879	1503436.5	-1	-1	5778
392.73623649	783.45792	4170	45681885	-1	-1	5779
392.73668149	783.45881	2762	2454076	-1	-1	5780
392.74224149	783.46993	2212	7775697	-1	-1	5781
392.74243149	783.47031	848	405786	-1	-1	5782
392.74925649	783.48396	3884	75570765	-1	-1	5783
392.74909149	783.48363	4390	21481026	-1	-1	5784
392.75486899	783.495185	6491	15354714	-1	-1	5785
392.75492149	783.49529	4566	4963111	-1	-1	5786
392.76759649	783.52064	9670	2569425	-1	-1	5787
785.34374149	784.336465	6106	14388053	-1	-1	5788
785.34442649	784.33715	9538	8647913	-1	-1	5789
393.19972399	784.384895	3136	2400764	-1	-1	5790
393.20184649	784.38914	6414	4310353	-1	-1	5791
393.21253649	784.41052	4687	3801854	-1	-1	5792
785.43766149	784.430385	10198	1414687	-1	-1	5793
785.45528649	784.44801	12167	358012	-1	-1	5794
393.23424899	784.453945	1871	17811116.5	-1	-1	5795
393.24071149	784.46687	5853	1416803	-1	-1	5796
785.47449149	784.467215	8361	7704713	-1	-1	5797
785.47486649	784.46759	11133	575055	-1	-1	5798
393.24649149	784.47843	3554	29816898	-1	-1	5799
785.48583649	784.47856	749	230413	-1	-1	5800
393.24722649	784.4799	8394	7279698	-1	-1	5801
393.24837899	784.482205	6062	5632173	-1	-1	5802
393.25909649	784.50364	9241	2226236	-1	-1	5803
393.25958149	784.50461	7569	3448370	-1	-1	5804
393.25948149	784.50441	7305	5001736	-1	-1	5805
393.25969649	784.50484	8680	10793488	-1	-1	5806
393.27761149	784.54067	7503	2144364	-1	-1	5807
786.34434649	785.33707	12937	2111169	-1	-1	5808
786.34850649	785.34123	18096	34255.9001464844	-1	-1	5809
393.68145649	785.34836	8889	787492	-1	-1	5810
786.36403649	785.35676	7349	2265655	-1	-1	5811
393.69150149	785.36845	4214	1899182	-1	-1	5812
393.69166149	785.36877	2927	998387	-1	-1	5813
786.39955649	785.39228	4709	1093187	-1	-1	5814
393.70963399	785.404715	5567	11540492	-1	-1	5815
393.70992649	785.4053	8020	2304776	-1	-1	5816
786.44477649	785.4375	3323	1902660	-1	-1	5817
393.72620649	785.43786	2663	162002746	-1	-1	5818
393.72614149	785.43773	2993	6739952	-1	-1	5819
393.72601149	785.43747	3730	15625411	-1	-1	5820
393.72808149	785.44161	11573	998573	-1	-1	5821
393.73181649	785.44908	1255	1146447	-1	-1	5822
393.73404899	785.453545	8427	31758703	-1	-1	5823
393.73853649	785.46252	3334	47134221	-1	-1	5824
393.73857149	785.46259	1706	920527	-1	-1	5825
786.46992649	785.46265	9934	8858730	-1	-1	5826
393.73868149	785.46281	2949	7187046	-1	-1	5827
786.47754649	785.47027	16688	2896716	-1	-1	5828
393.74432899	785.474105	2564	1258864	-1	-1	5829
393.74442149	785.47429	5743	1623298	-1	-1	5830
393.74458899	785.474625	8163	1561398	-1	-1	5831
393.75686399	785.499175	5402	3826191	-1	-1	5832
393.75688649	785.49922	6678	2952043	-1	-1	5833
393.75698149	785.49941	9604	1170921	-1	-1	5834
393.76147149	785.50839	10682	839946	-1	-1	5835
393.76264899	785.510745	5897	7029922	-1	-1	5836
787.05459649	786.04732	11892	558068	-1	-1	5837
394.19011649	786.36568	1981	2714935	-1	-1	5838
787.37985649	786.37258	1035	796234	-1	-1	5839
394.20743649	786.40032	5765	5359687.5	-1	-1	5840
394.20936149	786.40417	3906	134994399	-1	-1	5841
787.41701149	786.409735	6964	7490363	-1	-1	5842
787.41706649	786.40979	3015	739358	-1	-1	5843
394.21813149	786.42171	4434	11514237	-1	-1	5844
787.42896649	786.42169	6722	1874279	-1	-1	5845
394.21819149	786.42183	1684	2406982	-1	-1	5846
787.42859649	786.42132	5798	3843798	-1	-1	5847
787.43289649	786.42562	7745	2209225	-1	-1	5848
