Source=C#
UMCIndex	UMCNET	AlignedMass
15040	0.2369	1158.6
15041	0.30775	1158.6
15042	0.095753	1158.6
15043	0.24532	1158.6
15044	0.22262	1158.6
15045	0.43149	1158.7
15046	0.48103	1158.7
15047	0.2241	1159.5
15048	0.18046	1159.5
15049	0.12228	1159.6
15050	0.11107	1159.6
15051	0.22915	1159.6
15052	0.24384	1159.6
15053	0.16563	1159.6
15054	0.24868	1159.6
15055	0.19235	1159.6
15056	0.35569	1159.6
15057	0.33447	1159.6
15058	0.38196	1159.6
15059	0.26864	1159.6
15060	0.33215	1159.6
15061	0.25142	1159.6
15062	0.28611	1159.6
15063	0.34538	1159.6
15064	0.35464	1159.6
15065	0.19066	1159.6
15066	0.17856	1159.6
15067	0.33678	1159.6
15068	0.14485	1159.6
15069	0.3519	1159.6
15070	0.247	1159.6
15071	0.58491	1159.6
15072	0.30143	1159.6
15073	0.30733	1159.6
15074	0.31595	1159.7
15075	0.27516	1159.7
15076	0.19578	1159.7
15077	0.20835	1160.4
15078	0.2283	1160.5
15079	0.31196	1160.6
15080	0.12904	1160.6
15081	0.31848	1160.6
15082	0.27432	1160.6
15083	0.25915	1160.6
15084	0.16993	1160.6
15085	0.24847	1160.6
15086	0.45571	1160.6
15087	0.35338	1160.6
15088	0.15284	1160.6
15089	0.239	1160.6
15090	0.33657	1160.6
15091	0.13156	1160.6
15092	0.41922	1160.6
15093	0.32984	1160.6
15094	0.46648	1160.6
15095	0.46191	1160.6
15096	0.52889	1160.6
15097	0.5528	1160.6
15098	0.32921	1160.6
15099	0.45917	1160.7
15100	0.28611	1161.5
15101	0.34033	1161.5
15102	0.2115	1161.5
15103	0.17751	1161.5
15104	0.22557	1161.5
15105	0.30585	1161.5
15106	0.38819	1161.6
15107	0.31174	1161.6
15108	0.152	1161.6
15109	0.22018	1161.6
15110	0.12291	1161.6
15111	0.37124	1161.6
15112	0.28232	1161.6
15113	0.36474	1161.6
15114	0.30964	1161.6
15115	0.20835	1161.6
15116	0.35969	1161.6
15117	0.63969	1161.6
15118	0.40299	1161.6
15119	0.46023	1161.6
15120	0.469	1161.6
15121	0.11781	1161.6
15122	0.2134	1161.6
15123	0.3767	1161.6
15124	0.28526	1161.6
15125	0.358	1161.6
15126	0.3519	1161.6
15127	0.60663	1161.6
15128	0.47615	1161.7
15129	0.2094	1161.7
15130	0.41051	1161.7
15131	0.152	1161.7
15132	0.28042	1161.7
15133	0.10518	1162.5
15134	0.27874	1162.5
15135	0.14906	1162.5
15136	0.32163	1162.5
15137	0.32921	1162.5
15138	0.51334	1162.6
15139	0.44225	1162.6
15140	0.19305	1162.6
15141	0.33405	1162.6
15142	0.3924	1162.6
15143	0.18772	1162.6
15144	0.329	1162.6
15145	0.25605	1162.6
15146	0.36703	1162.6
15147	0.30691	1162.6
15148	0.24027	1162.6
15149	0.19347	1162.6
15150	0.27432	1162.6
15151	0.15653	1162.6
15152	0.31806	1162.6
15153	0.44393	1162.6
15154	0.22368	1162.7
15155	0.33699	1162.7
15156	0.32374	1162.7
15157	0.20223	1162.7
15158	0.28	1162.7
15159	0.26591	1163.4
15160	0.20539	1163.5
15161	0.12481	1163.5
15162	0.31595	1163.5
15163	0.11849	1163.5
15164	0.27811	1163.5
15165	0.26125	1163.5
15166	0.24532	1163.5
15167	0.29891	1163.6
15168	0.26738	1163.6
15169	0.21808	1163.6
15170	0.22325	1163.6
15171	0.2302	1163.6
15172	0.37817	1163.6
15173	0.333	1163.6
15174	0.21129	1163.6
15175	0.31658	1163.6
15176	0.27243	1163.6
15177	0.29433	1163.6
15178	0.32248	1163.6
15179	0.31448	1163.6
15180	0.40214	1163.6
15181	0.22473	1163.6
15182	0.45613	1163.6
15183	0.31722	1163.6
15184	0.31174	1163.6
15185	0.39518	1163.6
15186	0.19599	1163.7
15187	0.11107	1163.7
15188	0.38322	1163.7
15189	0.15632	1164.5
15190	0.13724	1164.5
15191	0.22767	1164.5
15192	0.15464	1164.5
15193	0.32016	1164.5
15194	0.32311	1164.6
15195	0.20349	1164.6
15196	0.239	1164.6
15197	0.29349	1164.6
15198	0.28905	1164.6
15199	0.18193	1164.6
15200	0.42184	1164.6
15201	0.27643	1164.6
15202	0.2241	1164.6
15203	0.42788	1164.6
15204	0.40593	1164.6
15205	0.26443	1164.7
15206	0.32521	1164.7
15207	0.23648	1165.5
15208	0.32227	1165.5
15209	0.29975	1165.5
15210	0.27706	1165.5
15211	0.13367	1165.5
15212	0.1813	1165.6
15213	0.1997	1165.6
15214	0.29727	1165.6
15215	0.26125	1165.6
15216	0.26675	1165.6
15217	0.32416	1165.6
15218	0.33636	1165.6
15219	0.15674	1165.6
15220	0.22873	1165.6
15221	0.26843	1165.6
15222	0.25142	1165.6
15223	0.2491	1165.6
15224	0.14569	1165.7
15225	0.43191	1165.7
15226	0.26422	1165.7
15227	0.15485	1165.7
15228	0.43528	1165.7
15229	0.421	1165.7
15230	0.13114	1166.5
15231	0.34159	1166.5
15232	0.43804	1166.5
15233	0.12039	1166.5
15234	0.27516	1166.5
15235	0.27958	1166.6
15236	0.15116	1166.6
15237	0.22262	1166.6
15238	0.2115	1166.6
15239	0.31785	1166.6
15240	0.11023	1166.6
15241	0.19389	1166.6
15242	0.2859	1166.6
15243	0.30333	1166.6
15244	0.13702	1166.6
15245	0.30101	1166.6
15246	0.18046	1166.6
15247	0.30901	1166.6
15248	0.17877	1166.6
15249	0.28064	1166.6
15250	0.33531	1166.6
15251	0.50645	1166.6
15252	0.086916	1166.7
15253	0.33173	1166.7
15254	0.366	1166.7
15255	0.32732	1166.7
15256	0.33594	1166.7
15257	0.62851	1166.7
15258	0.60831	1166.7
15259	0.44982	1166.8
15260	0.48187	1166.8
15261	0.32563	1167.5
15262	0.23648	1167.5
15263	0.31448	1167.5
15264	0.42037	1167.5
15265	0.30564	1167.5
15266	0.20097	1167.6
15267	0.46984	1167.6
15268	0.13597	1167.6
15269	0.38722	1167.6
15270	0.24405	1167.6
15271	0.36703	1167.6
15272	0.48018	1167.6
15273	0.29912	1167.7
15274	0.27979	1167.7
15275	0.31217	1167.7
15276	0.14443	1167.7
15277	0.26717	1167.7
15278	0.32921	1167.7
15279	0.18466	1167.7
15280	0.2164	1167.7
15281	0.26885	1168.5
15282	0.13681	1168.5
15283	0.25542	1168.5
15284	0.3048	1168.5
15285	0.35422	1168.6
15286	0.17982	1168.6
15287	0.11107	1168.6
15288	0.1324	1168.6
15289	0.16783	1168.6
15290	0.23353	1168.6
15291	0.25163	1168.6
15292	0.12607	1168.6
15293	0.32984	1168.6
15294	0.29073	1168.6
15295	0.47531	1168.6
15296	0.17835	1168.6
15297	0.25662	1168.6
15298	0.2491	1168.7
15299	0.32079	1168.7
15300	0.38028	1168.7
15301	0.41249	1168.7
15302	0.2164	1168.7
15303	0.27559	1168.7
15304	0.33991	1168.7
15305	0.37754	1168.7
15306	0.22325	1168.7
15307	0.35864	1168.7
15308	0.46227	1168.7
15309	0.32184	1168.7
15310	0.36997	1168.7
15311	0.45824	1169.5
15312	0.14569	1169.5
15313	0.13535	1169.5
15314	0.1008	1169.5
15315	0.30101	1169.5
15316	0.12946	1169.5
15317	0.33991	1169.6
15318	0.3559	1169.6
15319	0.27811	1169.6
15320	0.33573	1169.6
15321	0.3479	1169.6
15322	0.13829	1169.6
15323	0.17309	1169.6
15324	0.33026	1169.6
15325	0.30712	1169.6
15326	0.15506	1169.6
15327	0.29307	1169.6
15328	0.16993	1169.6
15329	0.21976	1169.6
15330	0.22978	1169.6
15331	0.28064	1169.6
15332	0.40677	1169.6
15333	0.27306	1169.7
15334	0.30796	1169.7
15335	0.32879	1169.7
15336	0.26801	1169.7
15337	0.42493	1169.7
15338	0.4317	1170.1
15339	0.18561	1170.5
15340	0.45938	1170.6
15341	0.15611	1170.6
15342	0.17393	1170.6
15343	0.63969	1170.6
15344	0.10518	1170.6
15345	0.30312	1170.6
15346	0.47279	1170.6
15347	0.12417	1170.6
15348	0.28674	1170.6
15349	0.19655	1170.6
15350	0.51966	1170.6
15351	0.35864	1170.6
15352	0.44056	1170.6
15353	0.17898	1170.6
15354	0.2531	1170.6
15355	0.35022	1170.6
15356	0.27159	1170.6
15357	0.16783	1170.6
15358	0.15074	1170.6
15359	0.18445	1170.6
15360	0.26549	1170.6
15361	0.32016	1170.6
15362	0.33468	1170.6
15363	0.37859	1170.6
15364	0.19193	1170.6
15365	0.31385	1170.7
15366	0.49762	1170.7
15367	0.23816	1170.7
15368	0.47805	1170.8
15369	0.38596	1171.5
15370	0.17541	1171.5
15371	0.25436	1171.5
15372	0.2185	1171.6
15373	0.60663	1171.6
15374	0.28274	1171.6
15375	0.27348	1171.6
15376	0.50519	1171.6
15377	0.36955	1171.6
15378	0.29349	1171.6
15379	0.19305	1171.6
15380	0.24763	1171.6
15381	0.20687	1171.6
15382	0.33089	1171.6
15383	0.22515	1171.6
15384	0.30691	1171.6
15385	0.23879	1171.6
15386	0.28842	1171.6
15387	0.13325	1171.6
15388	0.093228	1171.6
15389	0.25747	1171.6
15390	0.44982	1171.6
15391	0.47784	1171.6
15392	0.22431	1171.6
15393	0.16804	1171.6
15394	0.1136	1171.6
15395	0.31238	1171.6
15396	0.32248	1171.6
15397	0.39771	1171.6
15398	0.2164	1171.6
15399	0.19326	1171.7
15400	0.50603	1171.7
15401	0.34664	1171.7
15402	0.35485	1171.7
15403	0.43212	1171.7
15404	0.26443	1171.7
15405	0.35064	1172.1
15406	0.43972	1172.2
15407	0.17015	1172.5
15408	0.27643	1172.5
15409	0.13409	1172.5
15410	0.37166	1172.5
15411	0.18424	1172.5
15412	0.15695	1172.5
15413	0.49329	1172.6
15414	0.25626	1172.6
15415	0.362	1172.6
15416	0.30312	1172.6
15417	0.25563	1172.6
15418	0.14695	1172.6
15419	0.38743	1172.6
15420	0.24132	1172.6
15421	0.26906	1172.6
15422	0.39518	1172.6
15423	0.32626	1172.6
15424	0.24279	1172.6
15425	0.20835	1172.6
15426	0.15074	1172.7
15427	0.27874	1172.7
15428	0.40883	1172.7
15429	0.2302	1172.7
15430	0.30354	1172.7
15431	0.27958	1172.7
15432	0.37649	1172.7
15433	0.48761	1172.7
15434	0.39687	1172.7
15435	0.21024	1173.5
15436	0.19781	1173.5
15437	0.27622	1173.5
15438	0.37523	1173.5
15439	0.13493	1173.5
15440	0.46858	1173.6
15441	0.34201	1173.6
15442	0.32374	1173.6
15443	0.21277	1173.6
15444	0.16248	1173.6
15445	0.27727	1173.6
15446	0.2718	1173.6
15447	0.28463	1173.6
15448	0.11781	1173.6
15449	0.25142	1173.6
15450	0.22704	1173.6
15451	0.30101	1173.6
15452	0.12988	1173.6
15453	0.37775	1173.6
15454	0.36116	1173.6
15455	0.53876	1173.6
15456	0.25079	1173.7
15457	0.50225	1173.7
15458	0.34622	1173.7
15459	0.50898	1173.7
15460	0.47026	1173.7
15461	0.28526	1173.7
15462	0.28379	1174.5
15463	0.12607	1174.5
15464	0.15443	1174.5
15465	0.20349	1174.5
15466	0.1008	1174.5
15467	0.12039	1174.5
15468	0.31911	1174.6
15469	0.23732	1174.6
15470	0.44435	1174.6
15471	0.24889	1174.6
15472	0.15932	1174.6
15473	0.32605	1174.6
15474	0.21108	1174.6
15475	0.3767	1174.6
15476	0.20708	1174.6
15477	0.12904	1174.6
15478	0.17414	1174.6
15479	0.25289	1174.6
15480	0.33363	1174.6
15481	0.37523	1174.6
15482	0.25831	1174.6
15483	0.35758	1174.6
15484	0.61841	1174.7
15485	0.22018	1174.7
15486	0.36516	1174.7
15487	0.18814	1174.7
15488	0.49708	1174.7
15489	0.17982	1174.7
15490	0.1499	1175.5
15491	0.28	1175.5
15492	0.25058	1175.5
15493	0.31132	1175.5
15494	0.10687	1175.6
15495	0.2901	1175.6
15496	0.17919	1175.6
15497	0.24742	1175.6
15498	0.32332	1175.6
15499	0.63861	1175.6
15500	0.22431	1175.6
15501	0.41417	1175.6
15502	0.13597	1175.6
15503	0.39666	1175.6
15504	0.22262	1175.6
15505	0.31785	1175.6
15506	0.45277	1175.6
15507	0.20835	1175.6
15508	0.38385	1175.6
15509	0.30964	1175.6
15510	0.13871	1175.6
15511	0.25331	1175.6
15512	0.34328	1175.6
15513	0.35422	1175.6
15514	0.18277	1175.6
15515	0.36369	1175.6
15516	0.63019	1175.6
15517	0.17793	1175.6
15518	0.30122	1175.6
15519	0.11612	1175.7
15520	0.2115	1175.7
15521	0.26864	1175.7
15522	0.24721	1175.7
15523	0.27495	1176.5
15524	0.3372	1176.5
15525	0.27138	1176.5
15526	0.13808	1176.5
15527	0.3271	1176.5
15528	0.093228	1176.6
15529	0.3725	1176.6
15530	0.15284	1176.6
15531	0.23311	1176.6
15532	0.21682	1176.6
15533	0.13156	1176.6
15534	0.26759	1176.6
15535	0.32816	1176.6
15536	0.19781	1176.6
15537	0.22852	1176.6
15538	0.43486	1176.6
15539	0.12039	1176.6
15540	0.239	1176.6
15541	0.31658	1176.6
15542	0.23311	1176.6
15543	0.44225	1176.6
15544	0.24616	1176.6
15545	0.19066	1176.6
15546	0.14527	1176.6
15547	0.35653	1176.6
15548	0.35169	1176.6
15549	0.085653	1176.6
15550	0.39813	1176.6
15551	0.30712	1176.6
15552	0.24784	1176.7
15553	0.37208	1176.6
15554	0.43107	1176.7
15555	0.36537	1176.7
15556	0.18508	1176.7
15557	0.11444	1176.7
15558	0.39156	1176.7
15559	0.5331	1176.7
15560	0.73389	1176.7
15561	0.63693	1176.7
15562	0.34159	1177.1
15563	0.1366	1177.5
15564	0.17099	1177.5
15565	0.37208	1177.6
15566	0.13156	1177.6
15567	0.12165	1177.6
15568	0.40551	1177.6
15569	0.16783	1177.6
15570	0.26843	1177.6
15571	0.38701	1177.6
15572	0.36369	1177.6
15573	0.28842	1177.6
15574	0.27811	1177.6
15575	0.2657	1177.6
15576	0.4283	1177.6
15577	0.23606	1177.7
15578	0.37082	1177.7
15579	0.2449	1178.1
15580	0.36516	1178.5
15581	0.2283	1178.5
15582	0.28127	1178.5
15583	0.18646	1178.6
15584	0.22978	1178.6
15585	0.27811	1178.6
15586	0.28337	1178.6
15587	0.30101	1178.6
15588	0.28758	1178.6
15589	0.29158	1178.6
15590	0.31174	1178.6
15591	0.33152	1178.6
15592	0.37502	1178.6
15593	0.22494	1178.6
15594	0.2758	1178.6
15595	0.3559	1178.7
15596	0.34622	1178.7
15597	0.32142	1178.7
15598	0.22999	1178.7
15599	0.40677	1178.7
15600	0.46942	1178.7
15601	0.21024	1179.5
15602	0.15443	1179.5
15603	0.23353	1179.6
15604	0.32395	1179.6
15605	0.12291	1179.6
15606	0.43654	1179.6
15607	0.40383	1179.6
15608	0.28737	1179.6
15609	0.35022	1179.6
15610	0.15632	1179.6
15611	0.15158	1179.6
15612	0.36621	1179.6
15613	0.26864	1179.6
15614	0.31974	1179.6
15615	0.42872	1179.7
15616	0.35211	1179.7
15617	0.28042	1179.7
15618	0.38659	1180.5
15619	0.44225	1180.6
15620	0.14064	1180.6
15621	0.31679	1180.6
15622	0.34875	1180.6
15623	0.251	1180.6
15624	0.25584	1180.6
15625	0.24321	1180.6
15626	0.35274	1180.6
15627	0.43846	1180.6
15628	0.38904	1180.6
15629	0.32269	1180.6
15630	0.25394	1180.6
15631	0.37082	1180.6
15632	0.1303	1180.6
15633	0.1385	1180.6
15634	0.48608	1180.6
15635	0.20349	1180.7
15636	0.27727	1180.7
15637	0.17078	1180.7
15638	0.17919	1180.7
15639	0.34854	1180.7
15640	0.27622	1180.7
15641	0.13618	1181.5
15642	0.12904	1181.5
15643	0.20835	1181.5
15644	0.34748	1181.5
15645	0.14359	1181.5
15646	0.30333	1181.5
15647	0.20961	1181.6
15648	0.10602	1181.6
15649	0.18319	1181.6
15650	0.2164	1181.6
15651	0.31322	1181.6
15652	0.366	1181.6
15653	0.23858	1181.6
15654	0.34075	1181.6
15655	0.40635	1181.6
15656	0.15284	1181.7
15657	0.31259	1181.7
15658	0.43086	1181.7
15659	0.26801	1181.7
15660	0.19907	1181.7
15661	0.28295	1181.7
15662	0.39497	1181.7
15663	0.19473	1181.7
15664	0.49645	1181.7
15665	0.14359	1182.5
15666	0.22999	1182.6
15667	0.26927	1182.6
15668	0.20835	1182.6
15669	0.29264	1182.6
15670	0.35338	1182.6
15671	0.3149	1182.6
15672	0.34917	1182.6
15673	0.32584	1182.6
15674	0.24448	1182.6
15675	0.3189	1182.6
15676	0.38154	1182.6
15677	0.27327	1182.6
15678	0.22157	1182.6
15679	0.3746	1182.7
15680	0.23606	1182.7
15681	0.28547	1182.7
15682	0.31427	1182.7
15683	0.32227	1182.7
15684	0.24679	1182.7
15685	0.29891	1182.7
15686	0.3088	1182.7
15687	0.43762	1182.7
15688	0.18109	1183.5
15689	0.18487	1183.5
15690	0.24511	1183.5
15691	0.24153	1183.5
15692	0.29912	1183.6
15693	0.22178	1183.6
15694	0.19655	1183.6
15695	0.43086	1183.6
15696	0.32184	1183.6
15697	0.41995	1183.6
15698	0.22368	1183.6
15699	0.32542	1183.6
15700	0.29685	1183.7
15701	0.16825	1183.7
15702	0.34959	1183.7
15703	0.35653	1183.7
15704	0.17856	1183.7
15705	0.52092	1183.7
15706	0.15632	1183.7
15707	0.1136	1183.7
15708	0.38575	1183.7
15709	0.38049	1183.7
15710	0.37775	1183.7
15711	0.31511	1184.1
15712	0.18109	1184.5
15713	0.34833	1184.5
15714	0.2241	1184.5
15715	0.30459	1184.5
15716	0.1538	1184.5
15717	0.17688	1184.5
15718	0.32858	1184.5
15719	0.13576	1184.6
15720	0.13938	1184.6
15721	0.12228	1184.6
15722	0.27874	1184.6
15723	0.18277	1184.6
15724	0.39792	1184.6
15725	0.27096	1184.6
15726	0.22136	1184.6
15727	0.21256	1184.6
15728	0.30333	1184.6
15729	0.32311	1184.6
15730	0.24027	1184.7
15731	0.47763	1184.7
15732	0.33258	1184.7
15733	0.35927	1184.7
15734	0.21387	1184.7
15735	0.37796	1184.7
15736	0.29222	1184.7
15737	0.32879	1184.7
15738	0.28632	1184.7
15739	0.45445	1184.7
15740	0.47976	1184.7
15741	0.32163	1185.4
15742	0.11849	1185.5
15743	0.18814	1185.5
15744	0.14822	1185.5
15745	0.24763	1185.5
15746	0.095753	1185.6
15747	0.23816	1185.6
15748	0.3807	1185.6
15749	0.43318	1185.6
15750	0.1894	1185.6
15751	0.34496	1185.6
15752	0.27306	1185.6
15753	0.42577	1185.6
15754	0.24763	1185.6
15755	0.33089	1185.6
15756	0.36158	1185.6
15757	0.11912	1185.6
15758	0.24216	1185.6
15759	0.22746	1185.6
15760	0.2531	1185.6
15761	0.3538	1185.6
15762	0.20982	1185.6
15763	0.30501	1185.7
15764	0.36495	1185.7
15765	0.21471	1185.7
15766	0.35948	1185.7
15767	0.38862	1185.7
15768	0.40108	1185.7
15769	0.26506	1185.7
15770	0.24258	1185.7
15771	0.37354	1185.7
15772	0.44688	1185.7
15773	0.17604	1185.7
15774	0.36242	1185.7
15775	0.29158	1185.7
15776	0.31427	1185.7
15777	0.39708	1185.7
15778	0.39367	1185.7
15779	0.094491	1185.7
15780	0.4122	1185.7
15781	0.32248	1185.7
15782	0.44814	1186.5
15783	0.45917	1186.5
15784	0.22115	1186.5
15785	0.32058	1186.5
15786	0.11976	1186.5
15787	0.27685	1186.6
15788	0.52155	1186.6
15789	0.29912	1186.6
15790	0.18277	1186.6
15791	0.33384	1186.6
15792	0.30985	1186.6
15793	0.1419	1186.6
15794	0.090703	1186.6
15795	0.16058	1186.6
15796	0.28442	1186.6
15797	0.32395	1186.6
15798	0.13451	1186.6
15799	0.17877	1186.6
15800	0.22018	1186.6
15801	0.24258	1186.6
15802	0.11612	1186.6
15803	0.22746	1186.6
15804	0.42163	1186.6
15805	0.46648	1186.6
15806	0.10518	1186.6
15807	0.2302	1186.6
15808	0.30354	1186.6
15809	0.33089	1186.7
15810	0.33991	1186.7
15811	0.18772	1186.7
15812	0.46269	1186.7
15813	0.1712	1186.7
15814	0.43339	1186.7
15815	0.42746	1186.7
15816	0.20539	1187.5
15817	0.24069	1187.6
15818	0.23269	1187.6
15819	0.1997	1187.6
15820	0.1008	1187.6
15821	0.27937	1187.6
15822	0.33636	1187.6
15823	0.13367	1187.6
15824	0.29559	1187.6
15825	0.477	1187.6
15826	0.23816	1187.6
15827	0.15116	1187.6
15828	0.22978	1187.6
15829	0.29643	1187.6
15830	0.25584	1187.6
15831	0.25184	1187.6
15832	0.17162	1187.6
15833	0.26864	1187.6
15834	0.24847	1187.6
15835	0.31217	1187.6
15836	0.37375	1187.6
15837	0.25747	1187.6
15838	0.31343	1187.6
15839	0.41009	1187.7
15840	0.3599	1187.7
15841	0.28968	1187.7
15842	0.47489	1187.7
15843	0.12165	1188.5
15844	0.18814	1188.5
15845	0.32416	1188.5
15846	0.17099	1188.5
15847	0.23062	1188.5
15848	0.14317	1188.6
15849	0.28042	1188.6
15850	0.20919	1188.6
15851	0.33742	1188.6
15852	0.15242	1188.6
15853	0.19235	1188.6
15854	0.29643	1188.6
15855	0.20772	1188.6
15856	0.1008	1188.6
15857	0.36537	1188.6
15858	0.30143	1188.6
15859	0.21003	1188.6
15860	0.1669	1188.6
15861	0.38343	1188.6
15862	0.19389	1188.6
15863	0.5073	1188.6
15864	0.42788	1188.6
15865	0.34875	1188.6
15866	0.52029	1188.6
15867	0.27853	1188.7
15868	0.24027	1188.7
15869	0.31953	1188.7
15870	0.1733	1188.7
15871	0.18067	1188.7
15872	0.24532	1188.7
15873	0.255	1188.7
15874	0.26717	1188.7
15875	0.57062	1188.7
15876	0.4317	1188.7
15877	0.1398	1188.7
15878	0.089441	1188.7
15879	0.45529	1188.7
15880	0.14737	1189.5
15881	0.15695	1189.5
15882	0.14485	1189.5
15883	0.17414	1189.5
15884	0.22304	1189.6
15885	0.2185	1189.6
15886	0.34117	1189.6
15887	0.26969	1189.6
15888	0.34559	1189.6
15889	0.29996	1189.6
15890	0.3311	1189.6
15891	0.21319	1189.6
15892	0.25831	1189.6
15893	0.2901	1189.6
15894	0.28021	1189.6
15895	0.17456	1189.6
15896	0.32353	1189.6
15897	0.46044	1189.6
15898	0.39282	1189.6
15899	0.25184	1189.6
15900	0.24048	1189.6
15901	0.40172	1189.6
15902	0.38659	1189.7
15903	0.41974	1189.7
15904	0.26464	1189.7
15905	0.33468	1189.7
15906	0.30775	1189.7
15907	0.243	1190.4
15908	0.40551	1190.5
15909	0.27159	1190.5
15910	0.21024	1190.5
15911	0.52092	1190.5
15912	0.2409	1190.5
15913	0.10687	1190.6
15914	0.23395	1190.6
15915	0.32163	1190.6
15916	0.33384	1190.6
15917	0.20919	1190.6
15918	0.28716	1190.6
15919	0.30375	1190.6
15920	0.25184	1190.6
15921	0.29137	1190.6
15922	0.39282	1190.6
15923	0.3458	1190.6
15924	0.19389	1190.7
15925	0.40002	1190.7
15926	0.11976	1190.7
15927	0.41754	1190.7
15928	0.3271	1190.7
15929	0.26506	1190.7
15930	0.38722	1190.7
15931	0.12988	1190.7
15932	0.26864	1190.7
15933	0.36305	1191.1
15934	0.3788	1191.5
15935	0.28106	1191.6
15936	0.18772	1191.6
15937	0.29954	1191.6
15938	0.14611	1191.6
15939	0.17414	1191.6
15940	0.30564	1191.6
15941	0.26759	1191.6
15942	0.2283	1191.6
15943	0.30796	1191.6
15944	0.14485	1191.6
15945	0.18277	1191.6
15946	0.32184	1191.6
15947	0.1267	1191.6
15948	0.31343	1191.6
15949	0.4669	1191.6
15950	0.23648	1191.6
15951	0.20961	1191.6
15952	0.18193	1191.6
15953	0.362	1191.6
15954	0.33573	1191.7
15955	0.33784	1191.7
15956	0.31069	1191.7
15957	0.38988	1192.5
15958	0.24174	1192.5
15959	0.1398	1192.5
15960	0.30712	1192.5
15961	0.16972	1192.6
15962	0.1669	1192.6
15963	0.22347	1192.6
15964	0.32037	1192.6
15965	0.13367	1192.6
15966	0.49266	1192.6
15967	0.25247	1192.6
15968	0.17204	1192.6
15969	0.29643	1192.6
15970	0.33447	1192.6
15971	0.32205	1192.6
15972	0.35401	1192.6
15973	0.42788	1192.6
15974	0.32921	1192.6
15975	0.39156	1192.6
15976	0.18193	1192.6
15977	0.3088	1192.6
15978	0.35506	1192.6
15979	0.20751	1192.7
15980	0.40904	1192.7
15981	0.43233	1192.8
15982	0.44772	1193.5
15983	0.24069	1193.5
15984	0.19718	1193.5
15985	0.28968	1193.5
15986	0.40904	1193.6
15987	0.20729	1193.6
15988	0.22018	1193.6
15989	0.23185	1193.6
15990	0.44014	1193.6
15991	0.18487	1193.6
15992	0.22431	1193.6
15993	0.32016	1193.6
15994	0.24216	1193.6
15995	0.25999	1193.6
15996	0.38449	1193.6
15997	0.37733	1193.6
15998	0.33342	1193.6
15999	0.44099	1193.6
16000	0.23985	1193.6
16001	0.17541	1193.7
16002	0.44603	1193.7
16003	0.15032	1193.7
16004	0.38322	1193.7
16005	0.71874	1193.7
16006	0.31932	1193.7
16007	0.165	1193.7
16008	0.40087	1193.7
16009	0.33152	1194.5
16010	0.25163	1194.5
16011	0.29222	1194.5
16012	0.27054	1194.6
16013	0.20961	1194.6
16014	0.19536	1194.6
16015	0.18466	1194.6
16016	0.31427	1194.6
16017	0.23438	1194.6
16018	0.34201	1194.6
16019	0.36516	1194.6
16020	0.29933	1194.6
16021	0.13808	1194.6
16022	0.28148	1194.6
16023	0.098278	1194.6
16024	0.14527	1194.6
16025	0.52029	1194.6
16026	0.25831	1194.6
16027	0.42577	1194.6
16028	0.32605	1194.7
16029	0.32037	1194.7
16030	0.47784	1194.7
16031	0.24216	1194.7
16032	0.5331	1194.7
16033	0.1303	1195.5
16034	0.17877	1195.5
16035	0.10518	1195.5
16036	0.22094	1195.6
16037	0.22641	1195.6
16038	0.25626	1195.6
16039	0.30691	1195.6
16040	0.25999	1195.6
16041	0.13938	1195.6
16042	0.37565	1195.6
16043	0.32647	1195.6
16044	0.15611	1195.6
16045	0.35948	1195.6
16046	0.34328	1195.6
16047	0.10333	1195.6
16048	0.42367	1195.6
16049	0.2241	1195.7
16050	0.20602	1195.7
16051	0.42914	1195.7
16052	0.36955	1195.7
16053	0.39518	1195.7
16054	0.2531	1195.7
16055	0.3538	1195.7
16056	0.43086	1195.7
16057	0.47237	1195.7
16058	0.55175	1195.8
16059	0.40904	1196.5
16060	0.098278	1196.5
16061	0.15422	1196.5
16062	0.17772	1196.5
16063	0.18487	1196.6
16064	0.22241	1196.6
16065	0.3996	1196.6
16066	0.19473	1196.6
16067	0.30564	1196.6
16068	0.16888	1196.6
16069	0.23146	1196.6
16070	0.31616	1196.6
16071	0.17204	1196.6
16072	0.093228	1196.6
16073	0.32732	1196.6
16074	0.27601	1196.6
16075	0.31406	1196.6
16076	0.28926	1196.6
16077	0.42142	1196.7
16078	0.28211	1196.7
16079	0.40719	1196.7
16080	0.45445	1196.7
16081	0.30606	1196.7
16082	0.26801	1196.7
16083	0.34622	1196.7
16084	0.35737	1196.7
16085	0.18109	1196.7
16086	0.1733	1197.5
16087	0.27432	1197.5
16088	0.22599	1197.5
16089	0.35527	1197.5
16090	0.17267	1197.6
16091	0.29052	1197.6
16092	0.24974	1197.6
16093	0.38175	1197.6
16094	0.39497	1197.6
16095	0.27832	1197.6
16096	0.35569	1197.6
16097	0.17204	1197.6
16098	0.243	1197.6
16099	0.43804	1197.6
16100	0.37712	1197.6
16101	0.14948	1197.7
16102	0.27874	1197.7
16103	0.18814	1197.7
16104	0.34727	1197.7
16105	0.32879	1197.7
16106	0.16909	1197.7
16107	0.40172	1197.7
16108	0.41974	1197.7
16109	0.39324	1197.7
16110	0.41136	1197.7
16111	0.25873	1198.5
16112	0.29222	1198.6
16113	0.28632	1198.6
16114	0.17835	1198.6
16115	0.32542	1198.6
