Source=C#
Scan	Interpolated_NET	Aligned_NET
8355	0.30974	0.30974
8356	0.30976	0.30976
8357	0.30977	0.30977
8358	0.30979	0.30979
8359	0.30981	0.30981
8360	0.30983	0.30983
8361	0.30985	0.30985
8362	0.30987	0.30987
8363	0.30989	0.30989
8364	0.30991	0.30991
8365	0.30993	0.30993
8366	0.30995	0.30995
8367	0.30997	0.30997
8368	0.30998	0.30998
8369	0.31	0.31
8370	0.31002	0.31002
8371	0.31004	0.31004
8372	0.31006	0.31006
8373	0.31008	0.31008
8374	0.3101	0.3101
8375	0.31012	0.31012
8376	0.31014	0.31014
8377	0.31016	0.31016
8378	0.31018	0.31018
8379	0.3102	0.3102
8380	0.31021	0.31021
8381	0.31023	0.31023
8382	0.31025	0.31025
8383	0.31027	0.31027
8384	0.31029	0.31029
8385	0.31031	0.31031
8386	0.31033	0.31033
8387	0.31035	0.31035
8388	0.31037	0.31037
8389	0.31039	0.31039
8390	0.31041	0.31041
8391	0.31042	0.31042
8392	0.31044	0.31044
8393	0.31046	0.31046
8394	0.31048	0.31048
8395	0.3105	0.3105
8396	0.31052	0.31052
8397	0.31054	0.31054
8398	0.31056	0.31056
8399	0.31058	0.31058
8400	0.3106	0.3106
8401	0.31062	0.31062
8402	0.31064	0.31064
8403	0.31065	0.31065
8404	0.31067	0.31067
8405	0.31069	0.31069
8406	0.31071	0.31071
8407	0.31073	0.31073
8408	0.31075	0.31075
8409	0.31077	0.31077
8410	0.31079	0.31079
8411	0.31081	0.31081
8412	0.31083	0.31083
8413	0.31085	0.31085
8414	0.31086	0.31086
8415	0.31088	0.31088
8416	0.3109	0.3109
8417	0.31092	0.31092
8418	0.31094	0.31094
8419	0.31096	0.31096
8420	0.31098	0.31098
8421	0.311	0.311
8422	0.31102	0.31102
8423	0.31104	0.31104
8424	0.31106	0.31106
8425	0.31108	0.31108
8426	0.31109	0.31109
8427	0.31111	0.31111
8428	0.31113	0.31113
8429	0.31115	0.31115
8430	0.31117	0.31117
8431	0.31119	0.31119
8432	0.31121	0.31121
8433	0.31123	0.31123
8434	0.31125	0.31125
8435	0.31127	0.31127
8436	0.31129	0.31129
8437	0.3113	0.3113
8438	0.31132	0.31132
8439	0.31134	0.31134
8440	0.31136	0.31136
8441	0.31138	0.31138
8442	0.3114	0.3114
8443	0.31142	0.31142
8444	0.31144	0.31144
8445	0.31146	0.31146
8446	0.31148	0.31148
8447	0.3115	0.3115
8448	0.31152	0.31152
8449	0.31153	0.31153
8450	0.31155	0.31155
8451	0.31157	0.31157
8452	0.31159	0.31159
8453	0.31161	0.31161
8454	0.31163	0.31163
8455	0.31165	0.31165
8456	0.31167	0.31167
8457	0.31169	0.31169
8458	0.31171	0.31171
8459	0.31173	0.31173
8460	0.31174	0.31174
8461	0.31176	0.31176
8462	0.31178	0.31178
8463	0.3118	0.3118
8464	0.31182	0.31182
8465	0.31184	0.31184
8466	0.31186	0.31186
8467	0.31188	0.31188
8468	0.3119	0.3119
8469	0.31192	0.31192
8470	0.31194	0.31194
8471	0.31196	0.31196
8472	0.31197	0.31197
8473	0.31199	0.31199
8474	0.31201	0.31201
8475	0.31203	0.31203
8476	0.31205	0.31205
8477	0.31207	0.31207
8478	0.31209	0.31209
8479	0.31211	0.31211
8480	0.31213	0.31213
8481	0.31215	0.31215
8482	0.31217	0.31217
8483	0.31218	0.31218
8484	0.3122	0.3122
8485	0.31222	0.31222
8486	0.31224	0.31224
8487	0.31226	0.31226
8488	0.31228	0.31228
8489	0.3123	0.3123
8490	0.31232	0.31232
8491	0.31234	0.31234
8492	0.31236	0.31236
8493	0.31238	0.31238
8494	0.3124	0.3124
8495	0.31241	0.31241
8496	0.31243	0.31243
8497	0.31245	0.31245
8498	0.31247	0.31247
8499	0.31249	0.31249
8500	0.31251	0.31251
8501	0.31253	0.31253
8502	0.31255	0.31255
8503	0.31257	0.31257
8504	0.31259	0.31259
8505	0.31261	0.31261
8506	0.31262	0.31262
8507	0.31264	0.31264
8508	0.31266	0.31266
8509	0.31268	0.31268
8510	0.3127	0.3127
8511	0.31272	0.31272
8512	0.31274	0.31274
8513	0.31276	0.31276
8514	0.31278	0.31278
8515	0.3128	0.3128
8516	0.31282	0.31282
8517	0.31284	0.31284
8518	0.31285	0.31285
8519	0.31287	0.31287
8520	0.31289	0.31289
8521	0.31291	0.31291
8522	0.31293	0.31293
8523	0.31295	0.31295
8524	0.31297	0.31297
8525	0.31299	0.31299
8526	0.31301	0.31301
8527	0.31303	0.31303
8528	0.31305	0.31305
8529	0.31306	0.31306
8530	0.31308	0.31308
8531	0.3131	0.3131
8532	0.31312	0.31312
8533	0.31314	0.31314
8534	0.31316	0.31316
8535	0.31318	0.31318
8536	0.3132	0.3132
8537	0.31322	0.31322
8538	0.31324	0.31324
8539	0.31326	0.31326
8540	0.31328	0.31328
8541	0.31329	0.31329
8542	0.31331	0.31331
8543	0.31333	0.31333
8544	0.31335	0.31335
8545	0.31337	0.31337
8546	0.31339	0.31339
8547	0.31341	0.31341
8548	0.31343	0.31343
8549	0.31345	0.31345
8550	0.31347	0.31347
8551	0.31349	0.31349
8552	0.3135	0.3135
8553	0.31352	0.31352
8554	0.31354	0.31354
8555	0.31356	0.31356
8556	0.31358	0.31358
8557	0.3136	0.3136
8558	0.31362	0.31362
8559	0.31364	0.31364
8560	0.31366	0.31366
8561	0.31368	0.31368
8562	0.3137	0.3137
8563	0.31372	0.31372
8564	0.31373	0.31373
8565	0.31375	0.31375
8566	0.31377	0.31377
8567	0.31379	0.31379
8568	0.31381	0.31381
8569	0.31383	0.31383
8570	0.31385	0.31385
8571	0.31387	0.31387
8572	0.31389	0.31389
8573	0.31391	0.31391
8574	0.31393	0.31393
8575	0.31394	0.31394
8576	0.31396	0.31396
8577	0.31398	0.31398
8578	0.314	0.314
8579	0.31402	0.31402
8580	0.31404	0.31404
8581	0.31406	0.31406
8582	0.31408	0.31408
8583	0.3141	0.3141
8584	0.31412	0.31412
8585	0.31414	0.31414
8586	0.31415	0.31415
8587	0.31417	0.31417
8588	0.31419	0.31419
8589	0.31421	0.31421
8590	0.31423	0.31423
8591	0.31425	0.31425
8592	0.31427	0.31427
8593	0.31429	0.31429
8594	0.31431	0.31431
8595	0.31433	0.31433
8596	0.31435	0.31435
8597	0.31437	0.31437
8598	0.31438	0.31438
8599	0.3144	0.3144
8600	0.31442	0.31442
8601	0.31444	0.31444
8602	0.31446	0.31446
8603	0.31448	0.31448
8604	0.3145	0.3145
8605	0.31452	0.31452
8606	0.31454	0.31454
8607	0.31456	0.31456
8608	0.31458	0.31458
8609	0.31459	0.31459
8610	0.31461	0.31461
8611	0.31463	0.31463
8612	0.31465	0.31465
8613	0.31467	0.31467
8614	0.31469	0.31469
8615	0.31471	0.31471
8616	0.31473	0.31473
8617	0.31475	0.31475
8618	0.31477	0.31477
8619	0.31479	0.31479
8620	0.31481	0.31481
8621	0.31482	0.31482
8622	0.31484	0.31484
8623	0.31486	0.31486
8624	0.31488	0.31488
8625	0.3149	0.3149
8626	0.31492	0.31492
8627	0.31494	0.31494
8628	0.31496	0.31496
8629	0.31498	0.31498
8630	0.315	0.315
8631	0.31502	0.31502
8632	0.31503	0.31503
8633	0.31505	0.31505
8634	0.31507	0.31507
8635	0.31509	0.31509
8636	0.31511	0.31511
8637	0.31513	0.31513
8638	0.31515	0.31515
8639	0.31517	0.31517
8640	0.31519	0.31519
8641	0.31521	0.31521
8642	0.31523	0.31523
8643	0.31525	0.31525
8644	0.31526	0.31526
8645	0.31528	0.31528
8646	0.3153	0.3153
8647	0.31532	0.31532
8648	0.31534	0.31534
8649	0.31536	0.31536
8650	0.31538	0.31538
8651	0.3154	0.3154
8652	0.31542	0.31542
8653	0.31544	0.31544
8654	0.31546	0.31546
8655	0.31547	0.31547
8656	0.31549	0.31549
8657	0.31551	0.31551
8658	0.31553	0.31553
8659	0.31555	0.31555
8660	0.31557	0.31557
8661	0.31559	0.31559
8662	0.31561	0.31561
8663	0.31563	0.31563
8664	0.31565	0.31565
8665	0.31567	0.31567
8666	0.31569	0.31569
8667	0.3157	0.3157
8668	0.31572	0.31572
8669	0.31574	0.31574
8670	0.31576	0.31576
8671	0.31578	0.31578
8672	0.3158	0.3158
8673	0.31582	0.31582
8674	0.31584	0.31584
8675	0.31586	0.31586
8676	0.31588	0.31588
8677	0.3159	0.3159
8678	0.31591	0.31591
8679	0.31593	0.31593
8680	0.31595	0.31595
8681	0.31597	0.31597
8682	0.31599	0.31599
8683	0.31601	0.31601
8684	0.31603	0.31603
8685	0.31605	0.31605
8686	0.31607	0.31607
8687	0.31609	0.31609
8688	0.31611	0.31611
8689	0.31613	0.31613
8690	0.31614	0.31614
8691	0.31616	0.31616
8692	0.31618	0.31618
8693	0.3162	0.3162
8694	0.31622	0.31622
8695	0.31624	0.31624
8696	0.31626	0.31626
8697	0.31628	0.31628
8698	0.3163	0.3163
8699	0.31632	0.31632
8700	0.31634	0.31634
8701	0.31635	0.31635
8702	0.31637	0.31637
8703	0.31639	0.31639
8704	0.31641	0.31641
8705	0.31643	0.31643
8706	0.31645	0.31645
8707	0.31647	0.31647
8708	0.31649	0.31649
8709	0.31651	0.31651
8710	0.31653	0.31653
8711	0.31655	0.31655
8712	0.31657	0.31657
8713	0.31658	0.31658
8714	0.3166	0.3166
8715	0.31662	0.31662
8716	0.31664	0.31664
8717	0.31666	0.31666
8718	0.31668	0.31668
8719	0.3167	0.3167
8720	0.31672	0.31672
8721	0.31674	0.31674
8722	0.31676	0.31676
8723	0.31678	0.31678
8724	0.31679	0.31679
8725	0.31681	0.31681
8726	0.31683	0.31683
8727	0.31685	0.31685
8728	0.31687	0.31687
8729	0.31689	0.31689
8730	0.31691	0.31691
8731	0.31693	0.31693
8732	0.31695	0.31695
8733	0.31697	0.31697
8734	0.31699	0.31699
8735	0.31701	0.31701
8736	0.31702	0.31702
8737	0.31704	0.31704
8738	0.31706	0.31706
8739	0.31708	0.31708
8740	0.3171	0.3171
8741	0.31712	0.31712
8742	0.31714	0.31714
8743	0.31716	0.31716
8744	0.31718	0.31718
8745	0.3172	0.3172
8746	0.31722	0.31722
8747	0.31723	0.31723
8748	0.31725	0.31725
8749	0.31727	0.31727
8750	0.31729	0.31729
8751	0.31731	0.31731
8752	0.31733	0.31733
8753	0.31735	0.31735
8754	0.31737	0.31737
8755	0.31739	0.31739
8756	0.31741	0.31741
8757	0.31743	0.31743
8758	0.31745	0.31745
8759	0.31746	0.31746
8760	0.31748	0.31748
8761	0.3175	0.3175
8762	0.31752	0.31752
8763	0.31754	0.31754
8764	0.31756	0.31756
8765	0.31758	0.31758
8766	0.3176	0.3176
8767	0.31762	0.31762
8768	0.31764	0.31764
8769	0.31766	0.31766
8770	0.31767	0.31767
8771	0.31769	0.31769
8772	0.31771	0.31771
8773	0.31773	0.31773
8774	0.31775	0.31775
8775	0.31777	0.31777
8776	0.31779	0.31779
8777	0.31781	0.31781
8778	0.31783	0.31783
8779	0.31785	0.31785
8780	0.31787	0.31787
8781	0.31789	0.31789
8782	0.3179	0.3179
8783	0.31792	0.31792
8784	0.31794	0.31794
8785	0.31796	0.31796
8786	0.31798	0.31798
8787	0.318	0.318
8788	0.31802	0.31802
8789	0.31804	0.31804
8790	0.31806	0.31806
8791	0.31808	0.31808
8792	0.3181	0.3181
8793	0.31811	0.31811
8794	0.31813	0.31813
8795	0.31815	0.31815
8796	0.31817	0.31817
8797	0.31819	0.31819
8798	0.31821	0.31821
8799	0.31823	0.31823
8800	0.31825	0.31825
8801	0.31827	0.31827
8802	0.31829	0.31829
8803	0.31831	0.31831
8804	0.31832	0.31832
8805	0.31834	0.31834
8806	0.31836	0.31836
8807	0.31838	0.31838
8808	0.3184	0.3184
8809	0.31842	0.31842
8810	0.31844	0.31844
8811	0.31846	0.31846
8812	0.31848	0.31848
8813	0.3185	0.3185
8814	0.31852	0.31852
8815	0.31854	0.31854
8816	0.31855	0.31855
8817	0.31857	0.31857
8818	0.31859	0.31859
8819	0.31861	0.31861
8820	0.31863	0.31863
8821	0.31865	0.31865
8822	0.31867	0.31867
8823	0.31869	0.31869
8824	0.31871	0.31871
8825	0.31873	0.31873
8826	0.31875	0.31875
8827	0.31876	0.31876
8828	0.31878	0.31878
8829	0.3188	0.3188
8830	0.31882	0.31882
8831	0.31884	0.31884
8832	0.31886	0.31886
8833	0.31888	0.31888
8834	0.3189	0.3189
8835	0.31892	0.31892
8836	0.31894	0.31894
8837	0.31896	0.31896
8838	0.31898	0.31898
8839	0.31899	0.31899
8840	0.31901	0.31901
8841	0.31903	0.31903
8842	0.31905	0.31905
8843	0.31907	0.31907
8844	0.31909	0.31909
8845	0.31911	0.31911
8846	0.31913	0.31913
8847	0.31915	0.31915
8848	0.31917	0.31917
8849	0.31919	0.31919
8850	0.3192	0.3192
8851	0.31922	0.31922
8852	0.31924	0.31924
8853	0.31926	0.31926
8854	0.31928	0.31928
8855	0.3193	0.3193
8856	0.31932	0.31932
8857	0.31934	0.31934
8858	0.31936	0.31936
8859	0.31938	0.31938
8860	0.3194	0.3194
8861	0.31942	0.31942
8862	0.31943	0.31943
8863	0.31945	0.31945
8864	0.31947	0.31947
8865	0.31949	0.31949
8866	0.31951	0.31951
8867	0.31953	0.31953
8868	0.31955	0.31955
8869	0.31957	0.31957
8870	0.31959	0.31959
8871	0.31961	0.31961
8872	0.31963	0.31963
8873	0.31964	0.31964
8874	0.31966	0.31966
8875	0.31968	0.31968
8876	0.3197	0.3197
8877	0.31972	0.31972
8878	0.31974	0.31974
8879	0.31976	0.31976
8880	0.31978	0.31978
8881	0.3198	0.3198
8882	0.31982	0.31982
8883	0.31984	0.31984
8884	0.31986	0.31986
8885	0.31987	0.31987
8886	0.31989	0.31989
8887	0.31991	0.31991
8888	0.31993	0.31993
8889	0.31995	0.31995
8890	0.31997	0.31997
8891	0.31999	0.31999
8892	0.32001	0.32001
8893	0.32003	0.32003
8894	0.32005	0.32005
8895	0.32007	0.32007
8896	0.32008	0.32008
8897	0.3201	0.3201
8898	0.32012	0.32012
8899	0.32014	0.32014
8900	0.32016	0.32016
8901	0.32018	0.32018
8902	0.3202	0.3202
8903	0.32022	0.32022
8904	0.32024	0.32024
8905	0.32026	0.32026
8906	0.32028	0.32028
8907	0.3203	0.3203
8908	0.32031	0.32031
8909	0.32033	0.32033
8910	0.32035	0.32035
8911	0.32037	0.32037
8912	0.32039	0.32039
8913	0.32041	0.32041
8914	0.32043	0.32043
8915	0.32045	0.32045
8916	0.32047	0.32047
8917	0.32049	0.32049
8918	0.32051	0.32051
8919	0.32052	0.32052
8920	0.32054	0.32054
8921	0.32056	0.32056
8922	0.32058	0.32058
8923	0.3206	0.3206
8924	0.32062	0.32062
8925	0.32064	0.32064
8926	0.32066	0.32066
8927	0.32068	0.32068
8928	0.3207	0.3207
8929	0.32072	0.32072
8930	0.32074	0.32074
8931	0.32075	0.32075
8932	0.32077	0.32077
8933	0.32079	0.32079
8934	0.32081	0.32081
8935	0.32083	0.32083
8936	0.32085	0.32085
8937	0.32087	0.32087
8938	0.32089	0.32089
8939	0.32091	0.32091
8940	0.32093	0.32093
8941	0.32095	0.32095
8942	0.32096	0.32096
8943	0.32098	0.32098
8944	0.321	0.321
8945	0.32102	0.32102
8946	0.32104	0.32104
8947	0.32106	0.32106
8948	0.32108	0.32108
8949	0.3211	0.3211
8950	0.32112	0.32112
8951	0.32114	0.32114
8952	0.32116	0.32116
8953	0.32118	0.32118
8954	0.32119	0.32119
8955	0.32121	0.32121
8956	0.32123	0.32123
8957	0.32125	0.32125
8958	0.32127	0.32127
8959	0.32129	0.32129
8960	0.32131	0.32131
8961	0.32133	0.32133
8962	0.32135	0.32135
8963	0.32137	0.32137
8964	0.32139	0.32139
8965	0.3214	0.3214
8966	0.32142	0.32142
8967	0.32144	0.32144
8968	0.32146	0.32146
8969	0.32148	0.32148
8970	0.3215	0.3215
8971	0.32152	0.32152
8972	0.32154	0.32154
8973	0.32156	0.32156
8974	0.32158	0.32158
8975	0.3216	0.3216
8976	0.32162	0.32162
8977	0.32163	0.32163
8978	0.32165	0.32165
8979	0.32167	0.32167
8980	0.32169	0.32169
8981	0.32171	0.32171
8982	0.32173	0.32173
8983	0.32175	0.32175
8984	0.32177	0.32177
8985	0.32179	0.32179
8986	0.32181	0.32181
8987	0.32183	0.32183
8988	0.32184	0.32184
8989	0.32186	0.32186
8990	0.32188	0.32188
8991	0.3219	0.3219
8992	0.32192	0.32192
8993	0.32194	0.32194
8994	0.32196	0.32196
8995	0.32198	0.32198
8996	0.322	0.322
8997	0.32202	0.32202
8998	0.32204	0.32204
8999	0.32205	0.32205
9000	0.32207	0.32207
9001	0.32209	0.32209
9002	0.32211	0.32211
9003	0.32213	0.32213
9004	0.32215	0.32215
9005	0.32217	0.32217
9006	0.32219	0.32219
9007	0.32221	0.32221
9008	0.32223	0.32223
9009	0.32225	0.32225
9010	0.32227	0.32227
9011	0.32228	0.32228
9012	0.3223	0.3223
9013	0.32232	0.32232
9014	0.32234	0.32234
9015	0.32236	0.32236
9016	0.32238	0.32238
9017	0.3224	0.3224
9018	0.32242	0.32242
9019	0.32244	0.32244
9020	0.32246	0.32246
9021	0.32248	0.32248
9022	0.32249	0.32249
9023	0.32251	0.32251
9024	0.32253	0.32253
9025	0.32255	0.32255
9026	0.32257	0.32257
9027	0.32259	0.32259
9028	0.32261	0.32261
9029	0.32263	0.32263
9030	0.32265	0.32265
9031	0.32267	0.32267
9032	0.32269	0.32269
9033	0.32271	0.32271
9034	0.32272	0.32272
9035	0.32274	0.32274
9036	0.32276	0.32276
9037	0.32278	0.32278
9038	0.3228	0.3228
9039	0.32282	0.32282
9040	0.32284	0.32284
9041	0.32286	0.32286
9042	0.32288	0.32288
9043	0.3229	0.3229
9044	0.32292	0.32292
9045	0.32293	0.32293
9046	0.32295	0.32295
9047	0.32297	0.32297
9048	0.32299	0.32299
9049	0.32301	0.32301
9050	0.32303	0.32303
9051	0.32305	0.32305
9052	0.32307	0.32307
9053	0.32309	0.32309
9054	0.32311	0.32311
9055	0.32313	0.32313
9056	0.32315	0.32315
9057	0.32316	0.32316
9058	0.32318	0.32318
9059	0.3232	0.3232
9060	0.32322	0.32322
9061	0.32324	0.32324
9062	0.32326	0.32326
9063	0.32328	0.32328
9064	0.3233	0.3233
9065	0.32332	0.32332
9066	0.32334	0.32334
9067	0.32336	0.32336
9068	0.32337	0.32337
9069	0.32339	0.32339
9070	0.32341	0.32341
9071	0.32343	0.32343
9072	0.32345	0.32345
9073	0.32347	0.32347
9074	0.32349	0.32349
9075	0.32351	0.32351
9076	0.32353	0.32353
9077	0.32355	0.32355
9078	0.32357	0.32357
9079	0.32359	0.32359
9080	0.3236	0.3236
9081	0.32362	0.32362
9082	0.32364	0.32364
9083	0.32366	0.32366
9084	0.32368	0.32368
9085	0.3237	0.3237
9086	0.32372	0.32372
9087	0.32374	0.32374
9088	0.32376	0.32376
9089	0.32378	0.32378
9090	0.3238	0.3238
9091	0.32381	0.32381
9092	0.32383	0.32383
9093	0.32385	0.32385
9094	0.32387	0.32387
9095	0.32389	0.32389
9096	0.32391	0.32391
9097	0.32393	0.32393
9098	0.32395	0.32395
9099	0.32397	0.32397
9100	0.32399	0.32399
9101	0.32401	0.32401
9102	0.32403	0.32403
9103	0.32404	0.32404
9104	0.32406	0.32406
9105	0.32408	0.32408
9106	0.3241	0.3241
9107	0.32412	0.32412
9108	0.32414	0.32414
9109	0.32416	0.32416
9110	0.32418	0.32418
9111	0.3242	0.3242
9112	0.32422	0.32422
9113	0.32424	0.32424
9114	0.32425	0.32425
9115	0.32427	0.32427
9116	0.32429	0.32429
9117	0.32431	0.32431
9118	0.32433	0.32433
9119	0.32435	0.32435
9120	0.32437	0.32437
9121	0.32439	0.32439
9122	0.32441	0.32441
9123	0.32443	0.32443
9124	0.32445	0.32445
9125	0.32447	0.32447
9126	0.32448	0.32448
9127	0.3245	0.3245
9128	0.32452	0.32452
9129	0.32454	0.32454
9130	0.32456	0.32456
9131	0.32458	0.32458
9132	0.3246	0.3246
9133	0.32462	0.32462
9134	0.32464	0.32464
9135	0.32466	0.32466
9136	0.32468	0.32468
9137	0.32469	0.32469
9138	0.32471	0.32471
9139	0.32473	0.32473
9140	0.32475	0.32475
9141	0.32477	0.32477
9142	0.32479	0.32479
9143	0.32481	0.32481
9144	0.32483	0.32483
9145	0.32485	0.32485
9146	0.32487	0.32487
9147	0.32489	0.32489
9148	0.32491	0.32491
9149	0.32492	0.32492
9150	0.32494	0.32494
9151	0.32496	0.32496
9152	0.32498	0.32498
9153	0.325	0.325
9154	0.32502	0.32502
9155	0.32504	0.32504
9156	0.32506	0.32506
9157	0.32508	0.32508
9158	0.3251	0.3251
9159	0.32512	0.32512
9160	0.32513	0.32513
9161	0.32515	0.32515
9162	0.32517	0.32517
9163	0.32519	0.32519
9164	0.32521	0.32521
9165	0.32523	0.32523
9166	0.32525	0.32525
9167	0.32527	0.32527
9168	0.32529	0.32529
9169	0.32531	0.32531
9170	0.32533	0.32533
9171	0.32535	0.32535
9172	0.32536	0.32536
9173	0.32538	0.32538
9174	0.3254	0.3254
9175	0.32542	0.32542
9176	0.32544	0.32544
9177	0.32546	0.32546
9178	0.32548	0.32548
9179	0.3255	0.3255
9180	0.32552	0.32552
9181	0.32554	0.32554
9182	0.32556	0.32556
9183	0.32557	0.32557
9184	0.32559	0.32559
9185	0.32561	0.32561
9186	0.32563	0.32563
9187	0.32565	0.32565
9188	0.32567	0.32567
9189	0.32569	0.32569
9190	0.32571	0.32571
9191	0.32573	0.32573
9192	0.32575	0.32575
9193	0.32577	0.32577
9194	0.32579	0.32579
9195	0.3258	0.3258
9196	0.32582	0.32582
9197	0.32584	0.32584
9198	0.32586	0.32586
9199	0.32588	0.32588
9200	0.3259	0.3259
9201	0.32592	0.32592
9202	0.32594	0.32594
9203	0.32596	0.32596
9204	0.32598	0.32598
9205	0.326	0.326
9206	0.32601	0.32601
9207	0.32603	0.32603
9208	0.32605	0.32605
9209	0.32607	0.32607
9210	0.32609	0.32609
9211	0.32611	0.32611
9212	0.32613	0.32613
9213	0.32615	0.32615
9214	0.32617	0.32617
9215	0.32619	0.32619
9216	0.32621	0.32621
9217	0.32622	0.32622
9218	0.32624	0.32624
9219	0.32626	0.32626
9220	0.32628	0.32628
9221	0.3263	0.3263
9222	0.32632	0.32632
9223	0.32634	0.32634
9224	0.32636	0.32636
9225	0.32638	0.32638
9226	0.3264	0.3264
9227	0.32642	0.32642
9228	0.32644	0.32644
9229	0.32645	0.32645
9230	0.32647	0.32647
9231	0.32649	0.32649
9232	0.32651	0.32651
9233	0.32653	0.32653
9234	0.32655	0.32655
9235	0.32657	0.32657
9236	0.32659	0.32659
9237	0.32661	0.32661
9238	0.32663	0.32663
9239	0.32665	0.32665
9240	0.32666	0.32666
9241	0.32668	0.32668
9242	0.3267	0.3267
9243	0.32672	0.32672
9244	0.32674	0.32674
9245	0.32676	0.32676
9246	0.32678	0.32678
9247	0.3268	0.3268
9248	0.32682	0.32682
9249	0.32684	0.32684
9250	0.32686	0.32686
9251	0.32688	0.32688
9252	0.32689	0.32689
9253	0.32691	0.32691
9254	0.32693	0.32693
9255	0.32695	0.32695
9256	0.32697	0.32697
9257	0.32699	0.32699
9258	0.32701	0.32701
9259	0.32703	0.32703
9260	0.32705	0.32705
9261	0.32707	0.32707
9262	0.32709	0.32709
9263	0.3271	0.3271
9264	0.32712	0.32712
9265	0.32714	0.32714
9266	0.32716	0.32716
9267	0.32718	0.32718
9268	0.3272	0.3272
9269	0.32722	0.32722
9270	0.32724	0.32724
9271	0.32726	0.32726
9272	0.32728	0.32728
9273	0.3273	0.3273
9274	0.32732	0.32732
9275	0.32733	0.32733
9276	0.32735	0.32735
9277	0.32737	0.32737
9278	0.32739	0.32739
9279	0.32741	0.32741
9280	0.32743	0.32743
9281	0.32745	0.32745
9282	0.32747	0.32747
9283	0.32749	0.32749
9284	0.32751	0.32751
9285	0.32753	0.32753
9286	0.32754	0.32754
9287	0.32756	0.32756
9288	0.32758	0.32758
9289	0.3276	0.3276
9290	0.32762	0.32762
9291	0.32764	0.32764
9292	0.32766	0.32766
9293	0.32768	0.32768
9294	0.3277	0.3277
9295	0.32772	0.32772
9296	0.32774	0.32774
9297	0.32776	0.32776
9298	0.32777	0.32777
9299	0.32779	0.32779
9300	0.32781	0.32781
9301	0.32783	0.32783
9302	0.32785	0.32785
9303	0.32787	0.32787
9304	0.32789	0.32789
9305	0.32791	0.32791
9306	0.32793	0.32793
9307	0.32795	0.32795
9308	0.32797	0.32797
9309	0.32798	0.32798
9310	0.328	0.328
9311	0.32802	0.32802
9312	0.32804	0.32804
9313	0.32806	0.32806
9314	0.32808	0.32808
9315	0.3281	0.3281
9316	0.32812	0.32812
9317	0.32814	0.32814
9318	0.32816	0.32816
9319	0.32818	0.32818
9320	0.3282	0.3282
9321	0.32821	0.32821
9322	0.32823	0.32823
9323	0.32825	0.32825
9324	0.32827	0.32827
9325	0.32829	0.32829
9326	0.32831	0.32831
9327	0.32833	0.32833
9328	0.32835	0.32835
9329	0.32837	0.32837
9330	0.32839	0.32839
9331	0.32841	0.32841
9332	0.32842	0.32842
9333	0.32844	0.32844
9334	0.32846	0.32846
9335	0.32848	0.32848
9336	0.3285	0.3285
9337	0.32852	0.32852
9338	0.32854	0.32854
9339	0.32856	0.32856
9340	0.32858	0.32858
9341	0.3286	0.3286
9342	0.32862	0.32862
9343	0.32864	0.32864
9344	0.32865	0.32865
9345	0.32867	0.32867
9346	0.32869	0.32869
9347	0.32871	0.32871
9348	0.32873	0.32873
9349	0.32875	0.32875
9350	0.32877	0.32877
9351	0.32879	0.32879
9352	0.32881	0.32881
9353	0.32883	0.32883
9354	0.32885	0.32885
9355	0.32886	0.32886
9356	0.32888	0.32888
9357	0.3289	0.3289
9358	0.32892	0.32892
9359	0.32894	0.32894
9360	0.32896	0.32896
9361	0.32898	0.32898
9362	0.329	0.329
9363	0.32902	0.32902
9364	0.32904	0.32904
9365	0.32906	0.32906
9366	0.32908	0.32908
9367	0.32909	0.32909
9368	0.32911	0.32911
9369	0.32913	0.32913
9370	0.32915	0.32915
9371	0.32917	0.32917
9372	0.32919	0.32919
9373	0.32921	0.32921
9374	0.32923	0.32923
9375	0.32925	0.32925
9376	0.32927	0.32927
9377	0.32929	0.32929
9378	0.3293	0.3293
9379	0.32932	0.32932
9380	0.32934	0.32934
9381	0.32936	0.32936
9382	0.32938	0.32938
9383	0.3294	0.3294
9384	0.32942	0.32942
9385	0.32944	0.32944
9386	0.32946	0.32946
9387	0.32948	0.32948
9388	0.3295	0.3295
9389	0.32952	0.32952
9390	0.32953	0.32953
9391	0.32955	0.32955
9392	0.32957	0.32957
9393	0.32959	0.32959
9394	0.32961	0.32961
9395	0.32963	0.32963
9396	0.32965	0.32965
9397	0.32967	0.32967
9398	0.32969	0.32969
9399	0.32971	0.32971
9400	0.32973	0.32973
9401	0.32974	0.32974
9402	0.32976	0.32976
9403	0.32978	0.32978
9404	0.3298	0.3298
9405	0.32982	0.32982
9406	0.32984	0.32984
9407	0.32986	0.32986
9408	0.32988	0.32988
9409	0.3299	0.3299
9410	0.32992	0.32992
9411	0.32994	0.32994
9412	0.32996	0.32996
9413	0.32997	0.32997
9414	0.32999	0.32999
9415	0.33001	0.33001
9416	0.33003	0.33003
9417	0.33005	0.33005
9418	0.33007	0.33007
9419	0.33009	0.33009
9420	0.33011	0.33011
9421	0.33013	0.33013
9422	0.33015	0.33015
9423	0.33017	0.33017
9424	0.33018	0.33018
9425	0.3302	0.3302
9426	0.33022	0.33022
9427	0.33024	0.33024
9428	0.33026	0.33026
9429	0.33028	0.33028
9430	0.3303	0.3303
