NET	MonoisotopicMass	ObservationCount	PMTTagID
0.460446417331696	1124.5721683	15	2127616
0.185878768563271	1124.576004	228	529351
0.171554371714592	1124.576004	60	1778232
0.374188423156738	1124.5977878	79	87441
0.222738012671471	1124.630146	21	538388
0.151615530252457	1124.630146	191	1315134
0.223534196615219	1124.630146	5	142907700
0.290797412395477	1124.6552991	12	2781696
0.254421323537827	1124.6552991	119	3519811
0.272738605737686	1124.6665305	13	3330449
0.183775335550308	1124.6665305	28	167332210
0.45091313123703	1124.6916837	28	2474855
0.147941067814827	1125.5050089	74	2738553
0.400105684995651	1125.5310318	20	3284149
0.308321446180344	1125.5487892	8	3517885
0.196124374866486	1125.570573	164	139448
0.390388876199722	1125.570573	7	3533509
0.344722062349319	1125.570573	42	3625248
9.58001241087914E-02	1125.577778	48	239841
0.517161428928375	1125.5818044	8	216387914
0.197333738207817	1125.5890094	93	717610
0.270969897508621	1125.5930359	55	164183317
0.252536118030548	1125.6029312	8	3892344
0.25514805316925	1125.6042673	316	205036
0.261306941509247	1125.6069576	51	2805909
0.242182061076164	1125.6141626	6	523784
0.297802805900574	1125.6141626	60	2739671
0.210410058498383	1125.6141626	12	7988792
0.345746964216232	1125.6222154	64	159691
0.558977544307709	1125.6280843	19	139353
0.453229993581772	1125.6393158	78	191186
0.289489984512329	1125.6393158	84	1242202
0.276689052581787	1125.6505472	13	95452
0.326392859220505	1125.6505472	208	1259093
0.317872405052185	1125.6505472	64	1692602
0.279280722141266	1125.7120849	185	82523
0.506313323974609	1125.7120849	153	42157650
0.280810326337814	1125.7233164	40	133773
0.285016715526581	1126.5328058	271	670369
0.187161684036255	1126.5341419	10	1796203
0.127564817667007	1126.5366415	12	214354542
0.215086326003075	1126.5552687	12	2718899
0.356084316968918	1126.5658211	66	64754
0.309124439954758	1126.5658211	211	2067090
0.290972977876663	1126.5658211	35	2756892
0.151489421725273	1126.5730261	112	608093
0.183837935328484	1126.5730261	11	3751863
0.242333561182022	1126.5770525	5	78934260
0.269058853387833	1126.5804219	31	1091509
0.212772935628891	1126.5869478	8	3620872
0.2261932939291	1126.5981793	168	463256
0.259871155023575	1126.6094107	57	2725893
0.495384216308594	1126.6174635	5	125830677
0.340460360050201	1126.6233324	103	2220298
0.309541970491409	1126.6345638	15	41921161
0.14969639480114	1126.6345638	7	168620539
0.375414729118347	1126.653177	40	348585104
0.393534809350967	1126.653191	131	7961212
0.376019865274429	1126.659717	250	379496
0.293553739786148	1126.6610531	10	186084254
0.152770027518272	1126.6709484	12	7976472
0.411655068397522	1126.6961016	253	242664
0.457487434148788	1126.6961016	9	2211353
0.323689699172974	1127.5147893	39	3630703
0.214523136615753	1127.5246846	76	2755250
0.156217515468597	1127.5280539	6	285825489
0.240151420235634	1127.5399424	16	1454243
0.373584032058716	1127.5458113	5	3268283
0.18801848590374	1127.5498378	15	35912550
0.352398604154587	1127.5650956	15	3320859
0.331348598003387	1127.5684649	20	2067694
0.288757145404816	1127.5756699	37	1939577
0.189194574952126	1127.5821959	10	3479673
0.21322800219059	1127.5974538	133	2765435
0.225529253482819	1127.5974538	7	2776307
0.269163697957993	1127.6008231	80	531140
0.252614110708237	1127.6046588	115	25891
0.298857718706131	1127.6086852	250	77443
0.249644100666046	1127.6185805	186	2723995
0.317641198635101	1127.6185805	11	42469605
0.448573499917984	1127.6185805	8	133464117
0.399306952953339	1127.6338383	41	3919377
0.306739032268524	1127.6372077	27	1587951
0.442225366830826	1127.6623608	5	3820311
0.309690862894058	1127.6661965	75	1061860
0.467547237873077	1127.6702229	6	3628664
0.355575293302536	1128.4830817	127	2725703
0.163202226161957	1128.4835481	36	125907864
0.430635631084442	1128.5087013	12	2966562
0.241030916571617	1128.5120706	114	2186182
0.220181331038475	1128.5199327	18	3813673
0.188505113124847	1128.5410594	56	2751711
0.148453637957573	1128.5522908	261	2350433
0.236793026328087	1128.5563173	8	100000596
0.140106067061424	1128.5596866	47	7991342
0.201094463467598	1128.5675487	176	77341
0.286492705345154	1128.570239	18	168281244
0.242270529270172	1128.577444	9	1757258
0.271861642599106	1128.577444	6	3284573
0.176524132490158	1128.5927018	186	561432
0.252512276172638	1128.5960712	10	3633811
0.169673353433609	1128.6138286	370	1537765
0.127700850367546	1128.62506	5	2559656
0.14976367354393	1128.62506	8	88715802
7.58159458637238E-02	1128.6362914	9	7991884
0.321929216384888	1128.6389817	181	42201
0.280153602361679	1128.6502132	13	3453392
0.176314771175385	1128.6515493	37	3835977
0.302206128835678	1128.665471	15	68032
0.207433208823204	1129.4960872	11	7971530
0.145296186208725	1129.5264122	6	189691089
0.214361175894737	1129.5403339	277	126935
0.139501437544823	1129.5549206	9	102737174
0.276016443967819	1129.5614607	7	177978
0.138830721378326	1129.5614607	22	3986440
0.319924890995026	1129.5614607	7	7981907
9.37771946191788E-02	1129.5627968	31	548860
0.169100195169449	1129.5701784	6	190029559
0.143905729055405	1129.5726921	87	2272178
0.162025824189186	1129.5726921	8	2715894
0.240756645798683	1129.5726921	48	2715935
0.309449791908264	1129.5726921	5	2734547
0.22183895111084	1129.5726921	8	3116201
9.68059226870537E-02	1129.5726921	5	99953472
0.28810527920723	1129.5913192	132	223481
0.27383428812027	1129.5913192	48	2178880
0.212266579270363	1129.5978452	178	638151
0.183608755469322	1129.5978452	15	80278566
0.213263496756554	1129.5991813	10	3987526
0.135033622384071	1129.6090767	96	213211
0.160117730498314	1129.6090767	87	365790
0.222331508994102	1129.6090767	238	1958432
0.230781272053719	1129.6090767	34	3673349
0.193711206316948	1129.6090767	10	7961607
0.272262662649155	1129.6164724	5	2175413
0.314395576715469	1129.6342298	133	206130
0.369653552770615	1129.6342298	26	804940
0.248362198472023	1129.6454612	95	548215
0.451756238937378	1129.6494877	83	2230508
0.402094393968582	1129.6746408	23	216198825
0.237692221999168	1130.4960407	424	445056
0.200753420591354	1130.535582	76	2998484
0.150833874940872	1130.5389373	123	348585859
0.334630221128464	1130.5429777	417	522306
0.160744667053223	1130.5454773	207	49796
0.313480138778687	1130.5647616	346	787769
0.296986520290375	1130.5719666	124	2185821
0.163771525025368	1130.583198	58	1815951
0.276088923215866	1130.5930933	32	2725578
0.328312933444977	1130.5930933	120	2734732
0.298610150814056	1130.5971197	9	162453432
0.503518521785736	1130.6004891	39	83382592
0.206478968262672	1130.6083512	85	310924
0.249983698129654	1130.6083512	22	27715881
0.320215165615082	1130.6117205	70	2069538
0.343083262443542	1130.6294779	33	1157948
0.341777443885803	1130.6335043	5	3947418
0.369092583656311	1130.6811203	206	469338
0.123930752277374	1131.5090462	76	2787582
0.260606557130814	1131.5308301	31	3465637
0.175534442067146	1131.5407254	66	148986
0.330580949783325	1131.5559832	37	3102220
0.396822959184647	1131.5593526	35	3343241
0.200116261839867	1131.5672147	28	167971828
0.190902441740036	1131.5883414	178	7988715
0.300862729549408	1131.5923678	89	3481165
0.354298859834671	1131.5957371	8	367656
0.256250143051147	1131.5957371	244	1163432
0.276857137680054	1131.6035992	185	2751020
0.163675740361214	1131.6134946	26	140169
0.250345766544342	1131.6134946	250	365894
0.144160225987434	1131.6148307	10	549075
0.318124771118164	1131.617521	58	2753948
0.32006374001503	1131.6188571	10	88711034
0.36157014966011	1131.6287524	172	379712
0.370772451162338	1131.6321217	23	1137602
0.376468688249588	1131.6399838	37	3339154
0.36550971865654	1132.4898843	9	7990619
0.12949176132679	1132.518202	18	189850311
0.184481739997864	1132.5222284	18	190028906
0.45673730969429	1132.5256118	12	618577
0.248987540602684	1132.5301046	72	132849849
0.199501350522041	1132.5334739	467	66595
0.123941600322723	1132.5545866	12	189830288
0.13041764497757	1132.5624627	142	1777399
0.136198222637177	1132.5770635	48	2560941
0.331942796707153	1132.5876159	186	366918
0.264610379934311	1132.5876159	50	2725524
9.69652608036995E-02	1132.6087426	11	214131808
0.275383979082108	1132.6141052	48	7960298
0.317054897546768	1132.6161384	508	30603
0.362958043813705	1132.6161384	9	51316138
0.362106025218964	1132.6240005	118	546919
0.433164864778519	1132.6240005	138	1848177
0.359169095754623	1132.6240005	67	2194771
0.253169596195221	1132.6603851	10	78937907
0.133927837014198	1133.4849416	47	79127172
0.103240266442299	1133.5022187	33	189830925
0.147037521004677	1133.5100948	114	2766132
0.17901374399662	1133.5134641	47	992158
0.170163884758949	1133.5426437	5	2767880
0.1460170596838	1133.5464794	16	968743
0.241734057664871	1133.5505058	44	1647480
0.192667782306671	1133.5572445	60	1659267
0.132061615586281	1133.5577108	9	3799038
0.147642999887466	1133.5577108	50	46373249
0.34028685092926	1133.5617372	6	2270570
0.297066301107407	1133.5716326	6	2788032
0.242573603987694	1133.5716326	14	35904180
0.266495645046234	1133.5750019	127	3530338
0.302300781011581	1133.582864	50	1471632
0.177507340908051	1133.582864	139	1648537
0.463096618652344	1133.6080171	271	139439
0.214653536677361	1133.6080171	31	3319137
0.306223183870316	1133.6080171	5	3908102
0.258991926908493	1133.6113865	145	2139232
0.15906997025013	1133.6192486	15	162485310
0.425547450780869	1133.6345064	9	82341609
0.106589443981647	1133.6417114	66	2861350
0.344621479511261	1133.6444017	880	193969
0.397205531597137	1133.6444017	7	4009543
0.54010421037674	1133.6484281	185	2734609
0.170405313372612	1133.6556331	173	962566
0.185259371995926	1134.5417275	10	7961980
0.208724305033684	1134.5524925	108	2020019
0.224351271986961	1134.5668806	22	2819124
0.317940145730972	1134.57025	14	101456189
0.156173944473267	1134.5722431	45	125461702
0.146009460091591	1134.5781121	7	186342069
0.299894481897354	1134.5954031	554	27450
0.230527311563492	1134.6032652	36	760306
0.215356051921844	1134.6032652	119	1343042
0.24814073741436	1134.6032652	30	3717558
0.140507817268372	1134.6144966	5	1575625
0.357887297868729	1134.618523	26	2884052
0.469023823738098	1134.6284184	29	601910
0.270212918519974	1134.664803	45	3458717
0.352477103471756	1134.6760344	7	53805002
9.80575159192085E-02	1135.517868	9	189879295
0.14642733335495	1135.5257441	32	2716457
0.222190946340561	1135.5621287	189	1353277
0.17665733397007	1135.5621287	16	3449212
0.190241456031799	1135.5621287	24	124298621
0.30687153339386	1135.5661551	258	66412
0.318734645843506	1135.5695245	233	1652932
0.268853217363358	1135.5872819	49	1450928
0.223327487707138	1135.5872819	67	2717540
0.225044444203377	1135.5872819	115	3061323
0.255454689264297	1135.5872819	52	3593135
0.258914947509766	1135.5872819	12	99998963
0.404419779777527	1135.5913083	5	30827144
0.374395221471787	1135.5946776	48	48796373
0.103714480996132	1135.5985133	122	116976
0.293527066707611	1135.6025397	30	30615706
0.248597681522369	1135.6084086	328	2717470
0.101050041615963	1135.6097447	7	3164216
0.196839600801468	1135.6250025	87	157900
0.274104863405228	1135.6348979	61	976790
0.282569974660873	1135.6348979	8	28760386
0.419343203306198	1135.6461293	9	194470915
0.586205124855042	1135.6640774	236	158903
0.11588179320097	1136.5131161	102	189830329
0.236996024847031	1136.5349139	144	90187
0.118074342608452	1136.5461454	50	310837
0.210912927985191	1136.5461454	52	3402551
0.186113446950912	1136.5495006	59	189829952
0.358352333307266	1136.5515079	15	7970973
0.277250826358795	1136.5614032	80	2715950
0.279192626476288	1136.5614032	10	3527922
0.23027577996254	1136.5647725	437	311143
0.121560521423817	1136.5686082	7	79059263
0.282145977020264	1136.5712985	180	2898262
0.174564182758331	1136.5825299	74	7984014
0.200579896569252	1136.5937614	147	964248
0.456480532884598	1136.5977878	9	164179987
0.240065976977348	1136.6076831	17	125800736
0.378465920686722	1136.6189145	15	3611434
9.18101742863655E-02	1137.4971468	21	336983
0.304838478565216	1137.530162	12	3362117
0.323000490665436	1137.5487892	5	2763654
0.413712948560715	1137.564047	22	389772
0.678009569644928	1137.564047	11	200075408
0.221460565924644	1137.5665466	18	2717901
0.331856966018677	1137.5665466	52	2764546
0.445629000663757	1137.570573	28	3546298
0.170419931411743	1137.577778	428	194877
0.272652566432953	1137.5818044	253	241708
0.288430601358414	1137.5818044	6	82398925
0.114184565842152	1137.5890094	17	79024877
0.255080431699753	1137.6042673	267	158680
0.378412902355194	1137.6215584	93	2775704
0.245665639638901	1137.6215584	15	169908151
0.339703738689423	1137.6393158	190	72985
0.30189111828804	1137.6505472	123	2066425
0.335809201002121	1137.6869318	14	337431
0.358217716217041	1137.6909582	37	186116946
0.149988010525703	1138.4600367	44	3631231
0.10583720356226	1138.5155148	5	141836629
0.349095225334167	1138.5262799	17	2809705
0.121226891875267	1138.5301155	6	88912126
0.133084610104561	1138.5730261	388	191210
0.242563113570213	1138.5804219	199	309468
0.239427745342255	1138.5804219	106	3544071
0.374780118465424	1138.5844483	15	2293786
0.206854417920113	1138.5981793	285	139411
0.130121469497681	1138.6094107	34	2732073
0.297802954912186	1138.6345638	26	2068380
0.314052760601044	1138.6345638	7	78547761
0.186286896467209	1138.6457953	82	1860091
0.192422598600388	1138.6570267	8	42490478
0.21340300142765	1138.6934113	110	1710246
0.489692628383636	1138.7324862	287	470654
0.358148723840714	1139.4981953	10	182881183
0.297692775726318	1139.5168225	6	7994789
0.186272785067558	1139.5280539	17	190587111
0.126324370503426	1139.5458113	118	203062
0.313934355974197	1139.5644385	341	1951062
0.241757556796074	1139.5723006	15	2221034
0.352317482233047	1139.5723006	9	3788060
0.250436455011368	1139.5723006	6	79061348
0.121156506240368	1139.5821959	70	3369314
0.146842569112778	1139.583532	11	3481637
0.186129063367844	1139.5934273	69	4016806
0.288544803857803	1139.5974538	325	1341371
0.141968801617622	1139.6046588	105	3653004
0.255827099084854	1139.6185805	127	40824
0.214696362614632	1139.6185805	36	463819
0.310390591621399	1139.6372077	34	265657
0.403927505016327	1139.6484391	94	139348
0.401990532875061	1139.6589915	74	30616939
0.183399498462677	1139.7138125	9	79027605
0.197137206792831	1140.4869174	213	547686
0.112378247082233	1140.5159063	34	3268267
0.270292401313782	1140.5199327	38	3455872
0.325832277536392	1140.5385598	32	3777684
0.253967940807343	1140.5484552	59	2734781
0.126504868268967	1140.5522908	60	212852
0.15704308450222	1140.5522908	8	180871600
0.28643000125885	1140.5563173	11	180866861
0.24387414753437	1140.5675487	22	2784738
0.149776965379715	1140.5675487	9	3869897
0.177538245916367	1140.5675487	23	3986128
0.663022875785828	1140.5677394	21	125877886
0.153749838471413	1140.570904	23	189845219
0.251881062984467	1140.577444	120	2044369
0.335976719856262	1140.5814704	233	7977678
0.268459916114807	1140.5848397	66	666062
0.205047279596329	1140.5886754	113	7990922
0.215343311429024	1140.5927018	57	591077
0.26043301820755	1140.5960712	185	203255
0.312135279178619	1140.6039333	16	79249683
0.501252770423889	1140.6066236	9	3981553
0.358523488044739	1140.611329	29	966813
0.28952693939209	1140.62506	15	41921565
0.270286023616791	1140.6290864	15	3170921
0.332452267408371	1140.6389817	42	80178
0.114344954490662	1140.6502132	186	195014
0.32110595703125	1140.6502132	11	388228
0.364267855882645	1140.6502132	125	689695
0.271444767713547	1140.6502132	15	3982237
0.133148804306984	1140.6865978	18	1859884
0.374492645263672	1140.6865978	67	1951591
0.189987331628799	1141.5264122	15	4053145
0.437573283910751	1141.5266029	78	53786944
0.264891117811203	1141.5403339	46	3927444
0.147828623652458	1141.5515653	221	87661
9.32632386684418E-02	1141.5515653	65	3627108
0.368730187416077	1141.5767185	184	1652817
0.118201538920403	1141.5839235	6	125780058
0.351130872964859	1141.5953457	9	36129356
0.301669180393219	1141.5978452	66	178002
0.268806785345078	1141.5991813	355	127798
0.278303653001785	1141.6229984	441	27721
0.233501136302948	1141.6454612	202	333111
0.228030681610107	1141.6454612	55	3630031
0.622476816177368	1141.6535141	30	35896789
0.379480928182602	1141.6706144	279	29470
0.4960116147995	1141.6706144	5	30897
0.315751761198044	1141.6706144	114	72941
0.32871612906456	1141.6706144	53	2799168
0.285827398300171	1141.6818458	8	67749
0.204946413636208	1142.4991974	8	3985675
0.297715723514557	1142.5243506	7	462953
0.299598097801209	1142.5243506	66	2716039
0.130396097898483	1142.5290419	6	222320109
0.146058693528175	1142.529056	5	216234099
0.323039531707764	1142.5429777	126	1342849
0.160135373473167	1142.5575785	319	159061
0.101247027516365	1142.5679402	5	2873604
0.194417655467987	1142.5791716	90	3430009
0.214015826582909	1142.5818619	278	1469139
0.151338800787926	1142.5865673	99	2233588
0.239164143800735	1142.5930933	52	36231
0.125500485301018	1142.5930933	5	95382
0.213903367519379	1142.5930933	12	30863003
0.239408805966377	1142.6043247	403	366172
0.206666558980942	1142.6043247	257	1845261
0.178723379969597	1142.6043247	158	2144760
0.340884149074554	1142.6043247	25	83379783
0.236042127013206	1142.6083512	20	3286235
0.137554064393044	1142.6155562	5	41972342
0.248091757297516	1142.6195826	59	327053
0.277481645345688	1142.6195826	29	2145063
0.18442539870739	1142.6294779	16	754182
0.366294175386429	1142.6294779	51	987900
0.365912884473801	1142.6294779	8	7991041
0.164295941591263	1142.6407093	8	1220200
0.185924515128136	1142.6407093	6	3531701
0.265987753868103	1142.6447357	10	62571748
0.330585837364197	1142.6546311	33	426403
0.284062594175339	1142.6658625	57	3447042
0.353422045707703	1142.6698889	252	78528146
0.360432535409927	1142.7426581	22	498325
0.308922529220581	1143.5052106	146	307256
0.169566720724106	1143.5195986	6	7959863
0.125652477145195	1143.5631882	18	3449537
0.131753876805305	1143.5672147	91	2717422
0.598464548587799	1143.5811364	6	2984282
0.234072461724281	1143.5818154	11	1808791
0.290244609117508	1143.5883414	9	451589
0.314272850751877	1143.5883414	6	1353691
0.143897145986557	1143.5883414	61	2830044
0.161393895745277	1143.5995728	11	46367571
0.213204115629196	1143.6035992	209	81073
0.355649054050446	1143.610995	9	85570768
0.29567688703537	1143.6134946	68	333509
0.296164155006409	1143.6134946	51	2070159
0.262126892805099	1143.6134946	6	3737740
0.357111394405365	1143.6188571	6	217369264
0.24861279129982	1143.624726	417	25080
0.326210409402847	1143.624726	35	1709653
0.221192046999931	1143.624726	174	1765623
0.328909069299698	1143.6287524	157	1653506
0.297247469425201	1143.6287524	6	2735015
0.43158894777298	1143.6287524	133	3463503
0.356761068105698	1143.6386477	10	2901674
0.349876672029495	1143.6433532	72	1648878
0.245715841650963	1143.6498791	208	204726
0.33599865436554	1143.6498791	7	805382
0.333577811717987	1143.6498791	8	2823006
0.260524421930313	1143.6498791	130	2973039
0.310188949108124	1143.6498791	7	3612863
0.441751301288605	1143.665137	180	56580
0.441636919975281	1143.665137	159	1887178
0.343259036540985	1143.6862637	13	3983860
0.239761009812355	1144.49372	70	7990626
0.308508366346359	1144.5222425	32	2755062
0.136046573519707	1144.5472049	14	3785599
0.302638173103333	1144.5473956	122	3120403
0.250608921051025	1144.5480746	44	3525887
0.51495623588562	1144.5482654	175	2170236
0.294572055339813	1144.5512313	42	81252946
0.27271956205368	1144.5546006	9	133145713
0.221385926008224	1144.5723581	58	90230
0.304857224225998	1144.5763845	275	2170242
0.100288569927216	1144.5835895	10	2232077
0.21735742688179	1144.5988473	326	247210
0.218041062355042	1144.5988473	53	2143839
0.487896025180817	1144.5990381	41	42371117
0.39449605345726	1144.6062431	5	7964356
0.214426934719086	1144.6087426	102	83361
0.336524724960327	1144.6087426	98	2863819
0.206195160746574	1144.6087426	37	81250878
0.30894348025322	1144.6240005	163	45061
0.257827669382095	1144.6240005	43	2200727
0.325057476758957	1144.6273698	6	2459915
0.283676475286484	1144.6273698	5	2759344
0.329075306653976	1144.6338958	8	2446635
0.263545453548431	1144.6338958	7	2762841
0.157450705766678	1144.6451272	106	99156
0.11651473492384	1144.6451272	6	2779605
0.403969883918762	1144.652523	13	4097871
0.282855331897736	1145.5028898	128	1471978
0.366013050079346	1145.5174906	35	2812478
0.198622658848763	1145.5199901	22	35748
9.00348573923111E-02	1145.5312216	66	1645678
0.249136045575142	1145.5320913	235	444383
0.183222278952599	1145.5464794	148	2150092
0.217975348234177	1145.5563747	6	3504650
0.127682626247406	1145.5676061	148	204855
0.275259613990784	1145.5716326	30	964678
0.322090744972229	1145.5716326	7	3490484
0.350115656852722	1145.575659	174	2292916
0.1547512114048	1145.5862333	128	451392
0.317242383956909	1145.5902597	183	139357
0.146331205964088	1145.5940954	10	186084072
0.379708290100098	1145.6080171	7	3543922
0.39678230881691	1145.6113865	130	568906
0.456566989421844	1145.6113865	7	3289087
0.322889447212219	1145.6192486	103	2166957
0.258722335100174	1145.6192486	33	3038518
0.253825187683105	1145.6192486	155	3735126
0.160702005028725	1145.6291439	19	42319877
0.227140322327614	1145.6403753	145	2822005
0.235403582453728	1145.6444017	102	995350
0.405190289020538	1145.647771	431	127795
0.184686109423637	1145.6556331	247	115453
0.45894381403923	1145.6807863	71	3285938
0.152289181947708	1146.4909407	178	171908993
0.154495730996132	1146.4909407	90	171909005
0.422151625156403	1146.523291	40	417156
0.203550845384598	1146.5338654	240	622153
0.273212522268295	1146.5378777	55	189829115
0.226950317621231	1146.5603546	107	157853
0.185456588864326	1146.5628542	31	1856671
0.252661556005478	1146.5821385	7	2728897
0.325674623250961	1146.5855078	48	532454
0.20928980410099	1146.5880074	28	3532174
9.98478531837463E-02	1146.5893435	74	7975921
0.258011758327484	1146.5920338	21	3754399
0.278302818536758	1146.5954031	19	1274244
0.372718960046768	1146.5954031	6	3741401
0.195479363203049	1146.6032652	25	1825296
0.345141708850861	1146.6032652	7	182961068
0.312539011240005	1146.6066345	11	4117403
0.493343144655228	1146.6072916	36	2844898
0.498502284288406	1146.610661	58	186210490
0.46283432841301	1146.6284184	382	44745
0.401498079299927	1146.6284184	92	653134
0.351702332496643	1146.6317877	51	133551557
0.236967831850052	1146.6396498	10	31069
0.277915090322495	1146.6396498	297	2197505
0.225914090871811	1146.6396498	18	2785816
0.328299820423126	1146.6396498	116	3301959
0.374486535787582	1146.6396498	10	189763050
0.225001364946365	1146.6508812	96	327019
0.383059948682785	1146.6760344	14	36662738
0.165080457925797	1147.4967553	19	2716377
0.123790465295315	1147.5291135	67	94385076
0.234396979212761	1147.541002	310	77066
0.18471460044384	1147.541002	11	81726422
0.219473451375961	1147.5443713	6	169940
0.138363972306252	1147.5443713	20	3740058
0.246699973940849	1147.5477406	101	17165292
0.239149644970894	1147.565498	8	3927086
0.196145460009575	1147.5906371	72	189830257
0.333571255207062	1147.5906512	124	2778139
0.243412375450134	1147.5919873	128	365821
0.269463926553726	1147.5985133	195	310782
0.125930279493332	1147.6097447	29	1587839
0.315834075212479	1147.612435	369	304364
0.449687898159027	1147.6236665	9	46198
0.309623718261719	1147.6236665	23	310161
0.539708495140076	1147.6236665	25	43243570
0.418459355831146	1147.6276929	135	3331450
0.246155187487602	1147.6348979	6	3716728
0.479565739631653	1147.6488196	36	189705373
0.327547580003738	1147.660051	6	3073366
0.2290108948946	1148.4920034	78	150581
0.139459013938904	1148.5283739	115	171908947
0.245965376496315	1148.5317573	33	1604033
0.267188102006912	1148.5461454	12	461903
0.196520701050758	1148.5495147	67	150704
0.257496386766434	1148.5614032	18	1007925
0.267059832811356	1148.5614032	6	164698422
0.283132761716843	1148.5647725	203	2716521
0.148624360561371	1148.5672721	126	7971927
0.107091948390007	1148.5686082	62	206229
0.27324390411377	1148.5825299	39	3456392
0.366826176643372	1148.5899257	120	1648803
0.131826341152191	1148.6049928	7	143267107
0.271307170391083	1148.6110384	59	189829956
0.328100681304932	1148.6110524	7	42359135
0.423632800579071	1148.6189145	6	53798402
0.278115689754486	1148.6552991	58	1315563
0.325506538152695	1148.7029151	15	77015
0.255170047283173	1149.5090353	119	53793420
0.249501407146454	1149.5344011	7	28060706
0.364268511533737	1149.5454199	83	3289522
0.310365796089172	1149.5487892	152	252213
0.245770022273064	1149.5665466	5	1794198
0.236288011074066	1149.5665466	20	2716551
0.320608705282211	1149.5665466	8	3188499
0.209542125463486	1149.5699019	8	189988874
0.23431009054184	1149.5699159	23	78980031
0.152715384960175	1149.577778	12	78470633
0.207363277673721	1149.5811474	29	3302957
0.299979448318481	1149.5851738	23	1490730
0.137779831886292	1149.5890094	64	2117743
0.428597927093506	1149.5925695	33	3980176
0.22799351811409	1149.5964052	62	7995820
0.280133962631226	1149.6029312	22	111879
0.22229078412056	1149.6029312	45	123474
0.315230846405029	1149.6029312	14	3512170
0.212304666638374	1149.6062865	5	405449263
9.90943089127541E-02	1149.6076366	21	2020547
0.27825540304184	1149.6141626	110	2716402
0.249311506748199	1149.6141626	58	2725494
0.173312500119209	1149.625394	15	42422209
0.136614710092545	1149.625394	10	190240078
0.311609178781509	1149.6505472	32	2790473
0.436067193746567	1149.6545736	21	190116688
0.28009307384491	1149.6617786	69	7990576
0.228148192167282	1149.665805	124	158262
0.377073228359222	1150.5294365	468	25132
0.103718556463718	1150.5361471	12	189944802
0.157300963997841	1150.5366415	44	2734653
0.294485121965408	1150.5617947	210	43355
0.123860135674477	1150.5631308	93	3300976
0.24480052292347	1150.565164	7	209740667
0.188081711530685	1150.5691904	156	3347809
0.156071439385414	1150.5730261	511	1203168
0.160551533102989	1150.5730261	173	2175071
0.307813346385956	1150.5770525	6	182919902
0.26950940489769	1150.5804219	81	1776839
0.373504102230072	1150.5804219	137	2293944
0.178949639201164	1150.5804219	82	2855354
0.284064918756485	1150.5804219	67	3285455
0.23562678694725	1150.5903031	89	189820007
0.234807625412941	1150.5981793	63	3353631
0.24587681889534	1150.5981793	66	42390794
0.191904425621033	1150.6028847	316	124646
0.334184169769287	1150.6233324	282	1663038
0.427862882614136	1150.6385903	31	3789992
0.251211762428284	1150.6709484	12	645833
0.401585549116135	1150.707333	113	3557488
0.30967852473259	1151.5181586	49	2727233
0.16949038207531	1151.5206582	18	3555538
0.121426731348038	1151.5206582	17	172240566
0.271839052438736	1151.5246846	9	3290569
0.112936429679394	1151.5318896	102	158099
0.172378391027451	1151.5458113	205	388404
0.138443127274513	1151.5570428	5	7971267
0.237780600786209	1151.5610692	22	2024878
0.26535838842392	1151.5644245	20	189830003
6.93070515990257E-02	1151.5682742	12	947365
0.639465272426605	1151.5718202	61	222142350
0.638624429702759	1151.5718202	69	222143718
0.187108293175697	1151.583532	5	214106071
0.119490765035152	1151.583532	16	262285427
0.282259851694107	1151.5934273	6	969452
0.239822551608086	1151.5974538	105	170979
0.269523113965988	1151.6120545	16	1648317
0.331687867641449	1151.6298119	11	310022
0.146463066339493	1151.6298119	141	1149424
0.207276672124863	1151.6298119	14	3473701
0.120894834399223	1151.6410434	70	950693
0.124782674014568	1151.6410434	24	2231154
0.277576386928558	1151.6549651	123	157948
0.422324538230896	1151.6702229	218	64378
0.37984499335289	1151.6735923	29	2697774
0.285582512617111	1151.6774279	198	157873
0.322849422693253	1152.523302	5	3295879
0.249090760946274	1152.5311641	357	2763971
0.341852694749832	1152.5450858	23	3781975
0.710747122764587	1152.5518245	8	7986015
0.165434658527374	1152.5596725	71	189830199
0.291248351335526	1152.5635223	21	168558
0.179492428898811	1152.5662126	226	617770
0.271926999092102	1152.5662126	563	358112554
0.260103136301041	1152.577444	47	2727216
0.179217264056206	1152.5787801	19	2256034
0.35943341255188	1152.5814704	60	3442187
0.411043852567673	1152.5814704	33	3519133
0.162520542740822	1152.5886754	251	25096
0.128259733319283	1152.5886754	19	1776678
0.258995056152344	1152.5927018	97	3304864
0.267564982175827	1152.6025972	211	191366
0.330825984477997	1152.6138286	12	2830248
0.225247591733932	1152.617855	59	957887
0.172523304820061	1152.62506	5	703593
0.111239910125732	1152.62506	22	2765156
0.288364231586456	1152.6290864	15	78505938
0.16526859998703	1152.6502132	167	313378
0.323802083730698	1152.6865978	41	2717706
0.486407190561295	1152.7117509	61	2817792
0.643357694149017	1152.7229823	28	1573754
0.169530540704727	1153.4895612	136	3355339
0.111711300909519	1153.4999229	50	3516922
0.352614670991898	1153.5403339	115	3292481
0.256257832050323	1153.5437032	29	379013
0.183491691946983	1153.5800878	163	194914
0.64176481962204	1153.5807449	89	195368
0.12606480717659	1153.5839235	6	82368021
0.200319066643715	1153.5978452	117	1777202
