Source=C#
UMCIndex	UMCNET	AlignedMass
1239	0.20315	586.34
1240	0.30391	586.82
1241	0.24567	587.29
1242	0.21534	587.33
1243	0.23835	587.8
1244	0.38042	588.78
1245	0.22296	588.91
1246	0.37766	589.82
1247	0.26198	590.31
1248	0.16671	590.34
1249	0.29076	590.35
1250	0.24567	590.52
1251	0.24567	590.77
1252	0.24697	590.91
1253	0.24628	590.97
1254	0.41449	591.36
1255	0.24628	591.63
1256	0.28861	592.28
1257	0.24001	592.33
1258	0.41821	592.8
1259	0.26251	592.83
1260	0.28041	593.8
1261	0.28989	594.8
1262	0.33898	594.81
1263	0.30544	595.31
1264	0.21689	596.79
1265	0.30847	597.01
1266	0.26301	597.28
1267	0.22363	597.77
1268	0.34634	598.34
1269	0.15033	598.37
1270	0.18988	598.37
1271	0.23701	598.38
1272	0.25188	598.42
1273	0.16557	599.26
1274	0.20553	599.27
1275	0.21455	599.27
1276	0.18269	599.27
1277	0.26329	599.36
1278	0.18303	599.4
1279	0.47967	599.8
1280	0.29497	599.84
1281	0.30497	600.25
1282	0.35614	600.31
1283	0.14401	600.33
1284	0.16178	600.36
1285	0.14429	600.36
1286	0.20226	600.36
1287	0.19419	600.36
1288	0.22296	600.38
1289	0.17066	600.39
1290	0.27502	600.4
1291	0.15557	600.78
1292	0.33765	600.8
1293	0.15968	601.3
1294	0.1994	601.33
1295	0.30314	601.33
1296	0.22192	601.34
1297	0.16906	601.36
1298	0.14913	601.36
1299	0.19852	601.38
1300	0.16987	601.38
1301	0.2377	601.38
1302	0.18705	601.38
1303	0.15993	601.38
1304	0.27014	601.78
1305	0.15539	602.31
1306	0.27329	602.31
1307	0.16909	602.34
1308	0.25042	602.36
1309	0.20381	602.36
1310	0.18774	602.38
1311	0.3892	602.82
1312	0.149	602.85
1313	0.20421	603.36
1314	0.2824	604.28
1315	0.21693	604.32
1316	0.15797	604.33
1317	0.15557	604.34
1318	0.33616	604.36
1319	0.39168	604.36
1320	0.22803	605.31
1321	0.16478	605.33
1322	0.18757	605.33
1323	0.20871	605.35
1324	0.22038	605.35
1325	0.23917	606.29
1326	0.21875	606.31
1327	0.29497	606.31
1328	0.19725	606.31
1329	0.18363	606.31
1330	0.15842	606.31
1331	0.21396	606.34
1332	0.23275	606.34
1333	0.25388	606.34
1334	0.20947	606.35
1335	0.21684	606.38
1336	0.20568	607.28
1337	0.18358	607.32
1338	0.18799	607.33
1339	0.29076	607.38
1340	0.21182	607.8
1341	0.23491	608.31
1342	0.15464	608.33
1343	0.21896	608.32
1344	0.16894	608.32
1345	0.18809	608.33
1346	0.16387	608.33
1347	0.14256	608.33
1348	0.23876	608.35
1349	0.17254	608.35
1350	0.18911	608.36
1351	0.18799	608.8
1352	0.42551	609.31
1353	0.32663	609.82
1354	0.34417	609.82
1355	0.43012	609.98
1356	0.32098	610.29
1357	0.34041	610.3
1358	0.21292	610.38
1359	0.14213	611.38
1360	0.15522	611.4
1361	0.093285	612.14
1362	0.23998	612.29
1363	0.18398	612.3
1364	0.21396	612.33
1365	0.1248	612.36
1366	0.23359	612.36
1367	0.23853	613.29
1368	0.17885	613.29
1369	0.20476	613.32
1370	0.16987	613.38
1371	0.16695	613.39
1372	0.15231	613.4
1373	0.22957	613.42
1374	0.25873	613.42
1375	0.2028	613.45
1376	0.30665	614.32
1377	0.23092	614.37
1378	0.16279	614.38
1379	0.18203	614.38
1380	0.27444	614.4
1381	0.24815	614.41
1382	0.24135	614.41
1383	0.23506	614.41
1384	0.34839	614.82
1385	0.23331	615.32
1386	0.1766	615.36
1387	0.14656	615.37
1388	0.21684	615.37
1389	0.16226	615.38
1390	0.2429	615.4
1391	0.18398	615.4
1392	0.15434	615.41
1393	0.27214	615.8
1394	0.3201	615.97
1395	0.31577	616.29
1396	0.22221	616.32
1397	0.36577	616.32
1398	0.14547	616.32
1399	0.15557	616.35
1400	0.16493	616.36
1401	0.16152	616.36
1402	0.3952	616.64
1403	0.32004	616.81
1404	0.3952	616.97
1405	0.1698	617.31
1406	0.32685	617.32
1407	0.1994	617.33
1408	0.14554	617.33
1409	0.23425	617.35
1410	0.34215	617.36
1411	0.1647	617.36
1412	0.17668	617.36
1413	0.1777	617.4
1414	0.14792	618.32
1415	0.16987	618.32
1416	0.18157	618.35
1417	0.20476	618.35
1418	0.17027	618.35
1419	0.19789	618.38
1420	0.21647	618.37
1421	0.30633	618.39
1422	0.3193	618.82
1423	0.2587	618.86
1424	0.33206	618.99
1425	0.30725	619.26
1426	0.1338	619.33
1427	0.21984	619.34
1428	0.16722	619.34
1429	0.27944	619.37
1430	0.26574	619.37
1431	0.21684	619.38
1432	0.18984	619.38
1433	0.21934	620.31
1434	0.1413	620.33
1435	0.1567	620.33
1436	0.24391	620.33
1437	0.35022	620.34
1438	0.33801	620.34
1439	0.26032	620.35
1440	0.20476	620.35
1441	0.23876	620.36
1442	0.3235	620.39
1443	0.45357	620.83
1444	0.35831	620.99
1445	0.28246	621.3
1446	0.15604	621.33
1447	0.14142	621.33
1448	0.2006	621.35
1449	0.17076	621.35
1450	0.23804	621.35
1451	0.16751	621.36
1452	0.13833	621.36
1453	0.47313	621.36
1454	0.3079	621.83
1455	0.30655	621.98
1456	0.27104	622.33
1457	0.19058	622.33
1458	0.12231	622.36
1459	0.16722	622.37
1460	0.16811	623.34
1461	0.17071	623.35
1462	0.31928	623.36
1463	0.16715	623.37
1464	0.15888	624.31
1465	0.22314	624.33
1466	0.28548	624.33
1467	0.14122	624.33
1468	0.30801	624.34
1469	0.31331	624.34
1470	0.13927	624.37
1471	0.1516	625.43
1472	0.19137	625.43
1473	0.26686	626.34
1474	0.1406	626.35
1475	0.21979	626.38
1476	0.22766	626.38
1477	0.41146	626.81
1478	0.34768	626.86
1479	0.38292	626.97
1480	0.3485	627.01
1481	0.26187	627.35
1482	0.33285	627.37
1483	0.1891	627.37
1484	0.13802	627.38
1485	0.14045	627.4
1486	0.22992	627.4
1487	0.16779	627.4
1488	0.17118	627.41
1489	0.26982	627.43
1490	0.187	627.44
1491	0.35867	627.85
1492	0.13834	628.35
1493	0.18505	628.39
1494	0.13852	628.38
1495	0.22011	628.39
1496	0.14574	628.39
1497	0.20288	628.39
1498	0.13923	628.4
1499	0.18596	629.35
1500	0.14787	629.36
1501	0.25757	629.37
1502	0.17837	629.38
1503	0.22851	629.38
1504	0.20597	629.38
1505	0.16865	629.39
1506	0.18465	629.39
1507	0.13802	629.39
1508	0.14642	629.39
1509	0.24031	629.41
1510	0.28816	629.41
1511	0.24875	629.41
1512	0.16825	630.34
1513	0.23255	630.35
1514	0.1757	630.36
1515	0.21464	630.37
1516	0.20341	630.37
1517	0.27342	630.84
1518	0.21328	631.31
1519	0.29117	631.31
1520	0.20947	631.34
1521	0.14295	631.36
1522	0.15708	631.37
1523	0.21419	631.37
1524	0.27465	631.37
1525	0.20476	631.39
1526	0.20517	631.81
1527	0.21816	632.33
1528	0.17872	632.33
1529	0.24875	632.37
1530	0.14537	632.37
1531	0.25998	633.31
1532	0.18256	633.33
1533	0.19381	633.32
1534	0.31554	633.39
1535	0.26595	633.39
1536	0.51307	633.83
1537	0.28296	634.29
1538	0.16073	634.35
1539	0.20341	634.34
1540	0.2587	634.34
1541	0.23738	634.34
1542	0.31117	634.35
1543	0.28192	634.37
1544	0.30466	634.38
1545	0.31653	634.38
1546	0.30044	634.96
1547	0.16695	635.34
1548	0.14978	635.34
1549	0.20421	635.34
1550	0.15948	635.34
1551	0.16825	635.37
1552	0.19253	636.32
1553	0.25376	636.32
1554	0.19774	636.36
1555	0.15797	636.36
1556	0.26787	636.37
1557	0.41395	637.35
1558	0.23804	637.38
1559	0.15251	638.31
1560	0.15015	638.34
1561	0.19335	638.35
1562	0.15219	639.31
1563	0.21564	639.41
1564	0.17066	639.41
1565	0.29349	639.43
1566	0.16147	639.83
1567	0.16799	640.3
1568	0.24838	640.37
1569	0.14837	640.43
1570	0.4119	640.83
1571	0.21979	641.36
1572	0.1509	641.39
1573	0.2181	641.39
1574	0.20159	641.39
1575	0.20873	641.42
1576	0.23281	641.42
1577	0.27302	641.42
1578	0.29671	641.45
1579	0.18984	641.46
1580	0.36111	642.35
1581	0.16402	642.36
1582	0.13836	642.38
1583	0.1888	642.38
1584	0.13487	642.38
1585	0.21328	642.38
1586	0.18799	642.41
1587	0.26782	642.41
1588	0.16191	642.41
1589	0.23804	642.41
1590	0.13742	642.42
1591	0.23301	642.42
1592	0.17114	643.36
1593	0.12999	643.38
1594	0.13833	643.38
1595	0.18868	643.39
1596	0.16044	643.39
1597	0.22296	643.4
1598	0.17029	643.39
1599	0.20381	643.4
1600	0.18596	643.4
1601	0.21684	643.4
1602	0.19108	643.4
1603	0.16726	643.41
1604	0.23956	644.34
1605	0.16809	644.35
1606	0.17254	644.39
1607	0.28585	644.99
1608	0.37863	645.01
1609	0.29167	645.29
1610	0.23423	645.32
1611	0.26597	645.32
1612	0.16104	645.34
1613	0.19789	645.36
1614	0.22146	645.36
1615	0.18627	645.36
1616	0.19136	645.38
1617	0.20426	645.41
1618	0.1678	645.41
1619	0.14473	645.82
1620	0.16422	645.83
1621	0.15121	646.32
1622	0.16097	646.32
1623	0.16613	646.35
1624	0.20411	646.35
1625	0.34723	646.36
1626	0.38584	646.84
1627	0.28738	646.86
1628	0.16352	647.3
1629	0.19071	647.3
1630	0.15434	647.32
1631	0.1653	647.34
1632	0.1516	647.37
1633	0.22992	647.38
1634	0.23956	647.38
1635	0.28192	647.4
1636	0.34215	647.84
1637	0.3381	648.31
1638	0.19301	648.36
1639	0.16079	648.36
1640	0.24833	648.36
1641	0.15356	648.37
1642	0.23576	648.39
1643	0.31169	648.38
1644	0.29162	648.4
1645	0.17111	649.3
1646	0.19549	649.32
1647	0.17855	649.34
1648	0.14997	649.36
1649	0.22387	649.35
1650	0.21489	649.35
1651	0.27194	649.35
1652	0.16735	649.37
1653	0.20312	649.38
1654	0.26464	649.38
1655	0.41714	650.01
1656	0.26241	650.34
1657	0.23225	650.34
1658	0.16556	650.34
1659	0.32685	650.85
1660	0.20743	651.32
1661	0.1678	651.32
1662	0.15033	651.33
1663	0.2718	651.34
1664	0.28212	651.34
1665	0.1659	651.34
1666	0.15113	651.36
1667	0.44124	651.37
1668	0.30489	651.4
1669	0.45766	651.85
1670	0.2006	652.3
1671	0.41254	652.32
1672	0.15088	652.34
1673	0.23049	652.34
1674	0.1901	652.34
1675	0.15105	652.37
1676	0.20277	653.3
1677	0.16274	653.32
1678	0.3459	653.32
1679	0.13721	653.35
1680	0.2942	653.81
1681	0.15948	654.28
1682	0.16056	654.41
1683	0.44298	654.59
1684	0.23732	655.29
1685	0.14326	655.37
1686	0.1582	655.37
1687	0.13702	655.39
1688	0.17032	655.39
1689	0.23759	655.39
1690	0.27329	655.44
1691	0.15828	656.37
1692	0.20318	656.37
1693	0.18726	656.4
1694	0.16287	656.4
1695	0.15096	656.4
1696	0.13911	656.4
1697	0.22851	656.4
1698	0.15812	656.4
1699	0.46867	656.41
1700	0.24176	656.42
1701	0.14386	656.43
1702	0.16352	656.43
1703	0.16185	656.82
1704	0.26548	657.33
1705	0.14978	657.38
1706	0.16894	657.38
1707	0.20873	657.38
1708	0.22588	657.38
1709	0.18172	657.4
1710	0.23359	657.41
1711	0.29306	657.41
1712	0.26558	657.42
1713	0.23865	657.42
1714	0.24875	657.42
1715	0.26646	657.45
1716	0.26481	658.36
1717	0.16352	658.38
1718	0.18139	658.41
1719	0.1396	658.4
1720	0.35668	658.67
1721	0.37525	658.85
1722	0.40973	658.85
1723	0.35668	659
1724	0.26198	659.34
1725	0.21875	659.34
1726	0.1697	659.36
1727	0.13535	659.36
1728	0.14913	659.36
1729	0.23988	659.36
1730	0.21534	659.37
1731	0.16722	659.39
1732	0.2673	659.4
1733	0.25188	659.4
1734	0.18428	659.41
1735	0.17885	659.42
1736	0.30993	659.82
1737	0.14882	660.34
1738	0.24038	660.36
1739	0.15545	660.37
1740	0.15708	660.38
1741	0.20662	660.4
1742	0.19837	660.4
1743	0.29846	661.32
1744	0.15828	661.33
1745	0.20259	661.34
1746	0.20871	661.35
1747	0.29315	661.36
1748	0.16906	661.36
1749	0.23701	661.39
1750	0.21399	661.39
1751	0.27603	661.39
1752	0.15434	661.4
1753	0.30327	661.42
1754	0.40153	661.88
1755	0.30877	662.33
1756	0.47433	662.34
1757	0.20259	662.35
1758	0.31046	662.36
1759	0.28385	662.37
1760	0.25346	662.41
1761	0.3827	662.87
1762	0.46075	663
1763	0.47837	663
1764	0.33996	663.32
1765	0.24332	663.33
1766	0.18398	663.33
1767	0.19192	663.33
1768	0.19903	663.36
1769	0.16989	663.36
1770	0.18705	663.36
1771	0.23506	663.36
1772	0.24424	663.36
1773	0.20312	663.37
1774	0.19242	663.4
1775	0.18303	663.4
1776	0.20226	663.41
1777	0.18576	664.33
1778	0.24576	664.34
1779	0.26153	664.35
1780	0.16478	664.35
1781	0.19232	664.35
1782	0.21929	664.35
1783	0.20421	664.36
1784	0.26032	664.39
1785	0.39347	664.88
1786	0.14612	665.3
1787	0.15728	665.35
1788	0.22128	665.4
1789	0.37136	665.65
1790	0.34041	665.87
1791	0.19496	666.3
1792	0.14958	666.33
1793	0.27603	666.34
1794	0.33616	666.84
1795	0.29846	667.33
1796	0.2006	667.34
1797	0.23562	667.34
1798	0.20106	667.44
1799	0.39606	667.87
1800	0.17191	668.3
1801	0.26686	668.33
1802	0.20352	668.33
1803	0.32728	668.35
1804	0.24735	668.35
1805	0.26241	668.36
1806	0.28258	668.36
1807	0.14958	668.4
1808	0.18799	668.42
1809	0.17206	668.42
1810	0.19335	668.42
1811	0.37265	668.88
1812	0.18363	669.35
1813	0.20947	669.38
1814	0.20583	669.41
1815	0.23865	669.42
1816	0.2673	669.63
1817	0.26734	669.96
1818	0.15211	670.26
1819	0.23105	670.34
1820	0.30889	670.35
1821	0.12108	670.38
1822	0.20009	670.41
1823	0.1704	670.4
1824	0.16197	670.4
1825	0.18157	670.41
1826	0.2053	670.41
1827	0.24268	670.41
1828	0.15223	670.45
1829	0.2477	670.87
1830	0.23631	671.38
1831	0.16178	671.38
1832	0.19209	671.39
1833	0.22011	671.4
1834	0.211	671.4
1835	0.24587	671.4
1836	0.19496	671.42
1837	0.21891	671.42
1838	0.28558	671.42
1839	0.20562	671.42
1840	0.23611	671.42
1841	0.26187	671.42
1842	0.30725	671.43
1843	0.29372	671.43
1844	0.1901	671.43
1845	0.28131	671.43
1846	0.49066	671.84
1847	0.30544	671.86
1848	0.20277	672.31
1849	0.22433	672.38
1850	0.15003	672.39
1851	0.16617	672.39
1852	0.30804	672.4
1853	0.18799	672.42
1854	0.20476	672.42
1855	0.14787	672.43
1856	0.20312	672.81
1857	0.23455	673.33
1858	0.29237	673.35
1859	0.18363	673.35
1860	0.34747	673.35
1861	0.15381	673.35
1862	0.18617	673.36
1863	0.20947	673.38
1864	0.26086	673.38
1865	0.26701	673.39
1866	0.1996	673.4
1867	0.20267	673.4
1868	0.1825	673.4
1869	0.33736	673.68
1870	0.37701	673.87
1871	0.33736	674.01
1872	0.18868	674.35
1873	0.16952	674.35
1874	0.20986	674.38
1875	0.1711	675.34
1876	0.47773	675.34
1877	0.18705	675.36
1878	0.15105	675.36
1879	0.25331	675.36
1880	0.21182	675.36
1881	0.12959	675.37
1882	0.20744	675.38
1883	0.30825	675.41
1884	0.32567	675.43
1885	0.28968	675.43
1886	0.25953	675.82
1887	0.45988	676.01
1888	0.14547	676.32
1889	0.16434	676.35
1890	0.18632	676.36
1891	0.2751	676.39
1892	0.28816	676.39
1893	0.19078	676.4
1894	0.34496	676.85
1895	0.16483	677.34
1896	0.16113	677.34
1897	0.21984	677.35
1898	0.22851	677.38
1899	0.27204	677.37
1900	0.23759	677.39
1901	0.20166	677.39
1902	0.22399	677.41
1903	0.28141	677.41
1904	0.26927	677.84
1905	0.21391	678.32
1906	0.14052	678.35
1907	0.34259	678.36
1908	0.15557	678.37
1909	0.31417	678.4
1910	0.45912	678.84
1911	0.16613	679.32
1912	0.15662	679.33
1913	0.16645	679.35
1914	0.15033	679.37
1915	0.21489	679.37
1916	0.26568	679.37
1917	0.2017	679.44
1918	0.23917	680.33
1919	0.15211	680.35
1920	0.16607	680.36
1921	0.44309	680.38
1922	0.30804	680.82
1923	0.3769	680.88
1924	0.18627	681.32
1925	0.35583	681.38
1926	0.1852	681.41
1927	0.31344	681.45
1928	0.32396	681.48
1929	0.30952	681.48
1930	0.47668	682
1931	0.21391	682.34
1932	0.18547	682.41
1933	0.26574	682.41
1934	0.39805	683.04
1935	0.23998	683.28
1936	0.14335	683.3
1937	0.2467	683.33
1938	0.24096	683.34
1939	0.15051	683.36
1940	0.2587	683.36
1941	0.22433	683.4
1942	0.26851	683.42
1943	0.28507	683.47
1944	0.34101	683.85
1945	0.18787	684.32
1946	0.25331	684.36
1947	0.13066	684.37
1948	0.21534	684.38
1949	0.16483	684.39
1950	0.13463	684.4
1951	0.18945	684.43
1952	0.21653	684.43
1953	0.23701	684.45
1954	0.2506	684.45
1955	0.34183	684.85
1956	0.4335	685.02
1957	0.14295	685.32
1958	0.13805	685.36
1959	0.19903	685.41
1960	0.1613	685.4
1961	0.14787	685.4
1962	0.22433	685.4
1963	0.13543	685.41
1964	0.25526	685.41
1965	0.23616	685.41
1966	0.18842	685.41
1967	0.26355	685.41
1968	0.15627	685.41
1969	0.27815	685.44
1970	0.23408	685.44
1971	0.22992	685.45
1972	0.29315	685.45
1973	0.23643	685.46
1974	0.38195	685.83
1975	0.5192	685.87
1976	0.16671	686.29
1977	0.25042	686.32
1978	0.19769	686.33
1979	0.20959	686.35
1980	0.16105	686.37
1981	0.16901	686.37
1982	0.13802	686.37
1983	0.14429	686.39
1984	0.15151	686.4
1985	0.1698	686.4
1986	0.20744	686.4
1987	0.1613	686.4
1988	0.22236	686.43
1989	0.13797	686.43
1990	0.30001	686.43
1991	0.187	686.43
1992	0.19419	686.43
1993	0.22363	687.33
1994	0.15098	687.36
1995	0.1766	687.36
1996	0.29372	687.36
1997	0.16825	687.37
1998	0.1485	687.38
1999	0.26548	687.38
2000	0.13644	687.39
2001	0.16302	687.39
2002	0.15136	687.4
2003	0.38476	687.4
2004	0.17206	687.4
2005	0.23604	687.41
2006	0.25836	687.42
2007	0.43157	687.66
2008	0.42227	687.69
2009	0.3013	687.88
2010	0.43165	687.99
2011	0.42227	688.03
2012	0.34634	688.36
2013	0.24412	688.37
2014	0.15015	688.38
2015	0.15968	688.41
2016	0.18914	688.44
2017	0.29856	688.91
2018	0.23416	689.34
2019	0.22588	689.36
2020	0.1613	689.35
2021	0.18099	689.37
2022	0.2619	689.38
2023	0.20553	689.38
2024	0.25643	689.38
2025	0.23049	689.38
2026	0.16366	689.4
2027	0.21227	689.4
2028	0.29856	689.41
2029	0.26019	689.41
2030	0.25696	689.42
2031	0.3357	689.45
2032	0.32261	689.84
2033	0.18297	690.34
2034	0.21399	690.37
2035	0.20749	690.38
2036	0.21829	690.38
2037	0.18237	690.38
2038	0.24576	690.41
2039	0.29774	690.41
2040	0.21941	690.44
2041	0.20639	690.87
2042	0.18542	691.33
2043	0.16178	691.33
2044	0.16556	691.36
2045	0.22395	691.36
2046	0.15434	691.37
2047	0.25494	691.37
2048	0.23956	691.37
2049	0.21929	691.37
2050	0.187	691.37
2051	0.2619	691.38
2052	0.18192	691.38
2053	0.24211	691.39
2054	0.28327	691.39
2055	0.16821	691.4
2056	0.1485	691.4
2057	0.19419	691.4
2058	0.17815	691.4
2059	0.2491	691.4
2060	0.39008	691.41
2061	0.30001	691.42
2062	0.2627	691.43
2063	0.27444	691.43
2064	0.24213	691.43
2065	0.16056	691.44
2066	0.1516	692.34
2067	0.15313	692.37
2068	0.13339	692.36
2069	0.34648	692.37
2070	0.20009	692.39
2071	0.23092	692.39
2072	0.20653	692.39
2073	0.38119	692.88
2074	0.38053	693.01
2075	0.1627	693.34
2076	0.16952	693.34
2077	0.14612	693.35
2078	0.13365	693.36
2079	0.28747	693.36
2080	0.20823	693.37
2081	0.15662	693.37
2082	0.16464	693.38
2083	0.30581	693.39
2084	0.23062	693.39
2085	0.1996	693.39
2086	0.24401	693.39
2087	0.23397	693.41
2088	0.18693	693.41
2089	0.23835	694.34
2090	0.32663	694.4
2091	0.37809	695.04
2092	0.20219	695.31
2093	0.14735	695.36
2094	0.1653	695.35
2095	0.16825	695.39
2096	0.13852	695.41
2097	0.14656	695.41
2098	0.31417	695.43
2099	0.43034	695.89
2100	0.22296	696.32
2101	0.1509	696.35
2102	0.16918	696.39
2103	0.16666	696.4
2104	0.20873	696.43
2105	0.15151	696.46
2106	0.23471	697.35
2107	0.21653	697.35
2108	0.13018	697.39
2109	0.16906	697.39
2110	0.16434	697.41
2111	0.32417	697.49
2112	0.30325	698.33
2113	0.14213	698.37
2114	0.1085	698.4
2115	0.24485	698.4
2116	0.15492	698.41
2117	0.13239	698.44
2118	0.28302	698.44
2119	0.25852	698.44
2120	0.2508	698.44
2121	0.31653	698.47
2122	0.27139	698.47
2123	0.30672	699.03
2124	0.14326	699.3
2125	0.14439	699.36
2126	0.35778	699.38
2127	0.14882	699.39
2128	0.14424	699.4
2129	0.15522	699.41
2130	0.21984	699.42
2131	0.16488	699.42
2132	0.29979	699.43
2133	0.27003	699.43
2134	0.30725	699.45
2135	0.18114	700.31
2136	0.211	700.32
2137	0.16859	700.36
2138	0.13911	700.39
2139	0.20318	700.39
2140	0.18157	700.4
2141	0.26251	700.4
2142	0.14656	700.41
2143	0.16092	700.41
2144	0.30265	700.45
2145	0.46543	700.83
2146	0.36477	700.9
2147	0.36805	701.02
2148	0.16607	701.37
2149	0.20562	701.37
2150	0.34291	701.38
2151	0.211	701.39
2152	0.28041	701.39
2153	0.20401	701.4
2154	0.18198	701.41
2155	0.21684	701.41
2156	0.51263	701.41
2157	0.28134	701.43
2158	0.1376	701.44
2159	0.17264	702.23
2160	0.21984	702.39
2161	0.26097	702.41
2162	0.27342	702.41
2163	0.20312	702.43
2164	0.24838	703.32
2165	0.13047	703.33
2166	0.20238	703.37
2167	0.17837	703.37
2168	0.2418	703.39
2169	0.22126	703.39
2170	0.26008	703.39
2171	0.26434	703.44
2172	0.37546	703.46
2173	0.40261	703.88
2174	0.32567	704.37
2175	0.20267	704.37
2176	0.18663	704.39
2177	0.13797	704.4
2178	0.26701	704.4
2179	0.21902	704.4
2180	0.16226	704.41
2181	0.32206	704.42
2182	0.28558	704.42
2183	0.20259	704.43
2184	0.47528	704.89
2185	0.35476	705.04
2186	0.1338	705.34
2187	0.16279	705.35
2188	0.21059	705.37
2189	0.14554	705.38
2190	0.18627	705.39
2191	0.15539	705.39
2192	0.26749	705.4
2193	0.27595	705.41
2194	0.16226	705.41
2195	0.3439	705.42
2196	0.16722	705.42
2197	0.28765	705.42
2198	0.3952	705.69
2199	0.35217	705.85
2200	0.3952	706.02
2201	0.20226	706.34
2202	0.14501	706.35
2203	0.17264	706.37
2204	0.23552	706.38
2205	0.21248	706.38
2206	0.13649	706.38
2207	0.22399	706.38
2208	0.19446	706.4
2209	0.24576	706.39
2210	0.20759	706.39
2211	0.18329	706.4
2212	0.16279	707.35
2213	0.40478	707.36
2214	0.16928	707.36
2215	0.2418	707.36
2216	0.26043	707.36
2217	0.22296	707.39
