ClassMZ	ClassMass	ScanClassRep	ClassAbundance	PairIndex	PMTTagID	UMCID
445.247829823333	1332.72166	9179	501110954	-1	-1	12002
667.36412649	1332.7137	19049	20526448.5	-1	-1	12003
445.25149649	1332.73266	20556	29501502	-1	-1	12004
445.255298156667	1332.744065	15059	96096988	-1	-1	12005
445.25913649	1332.75558	12330	14597610.5	-1	-1	12006
667.39650149	1332.77845	22522	2826353	-1	-1	12007
667.81974649	1333.62494	21073	6016127	-1	-1	12008
445.55422649	1333.64085	11345	48278162	-1	-1	12009
445.555449823333	1333.64452	4550	112491898	-1	-1	12010
445.562348156667	1333.665215	13692	594134480.5	-1	-1	12011
445.56230649	1333.66509	10364	117746416.5	-1	-1	12012
445.565369823333	1333.67428	9352	16717164	-1	-1	12013
667.85159649	1333.68864	23337	1807885211	-1	-1	12014
667.85262399	1333.690695	31454	18018257	-1	-1	12015
667.85341149	1333.69227	8786	4330734	-1	-1	12016
667.85603899	1333.697525	26244	5205111	-1	-1	12017
667.87245149	1333.73035	20445	128338443	-1	-1	12018
667.88090149	1333.74725	27124	4592997	-1	-1	12019
668.31256649	1334.61058	9306	30525087	-1	-1	12020
445.879548156667	1334.616815	8086	51206667	-1	-1	12021
668.33225149	1334.64995	20740	81094193	-1	-1	12022
668.33588149	1334.65721	11317	12593687	-1	-1	12023
668.34146149	1334.66837	24911	11166791	-1	-1	12024
668.34248149	1334.67041	13747	76779303	-1	-1	12025
668.34341899	1334.672285	24116	175721125	-1	-1	12026
445.89934649	1334.67621	18489	174044859.5	-1	-1	12027
445.900239823333	1334.67889	26430	458356111	-1	-1	12028
445.900933156667	1334.68097	9366	9480447	-1	-1	12029
445.90196649	1334.68407	12283	28347666	-1	-1	12030
445.902783156667	1334.68652	9983	40310048	-1	-1	12031
668.35603149	1334.69751	23605	16708506	-1	-1	12032
668.35682149	1334.69909	27235	3533435	-1	-1	12033
668.35716899	1334.699785	26074	77252659.5	-1	-1	12034
668.35931149	1334.70407	36928	15928887	-1	-1	12035
445.909044823333	1334.705305	4267	395054754	-1	-1	12036
445.914193156667	1334.72075	14892	32890850.5	-1	-1	12037
334.69033149	1334.73222	4846	577923931.5	-1	-1	12038
445.935523156667	1334.78474	22561	30671704.5	-1	-1	12039
446.20777149	1335.601485	4901	66988911.5	-1	-1	12040
446.21235149	1335.615225	13406	31506018.5	-1	-1	12041
668.81494149	1335.61533	31480	29842792	-1	-1	12042
446.225159823333	1335.65365	9713	6740680	-1	-1	12043
334.91933524	1335.648235	5221	31613109.5	-1	-1	12044
446.22965649	1335.66714	24175	87992219	-1	-1	12045
668.84145399	1335.668355	22134	85078275	-1	-1	12046
668.84174899	1335.668945	25310	609702370	-1	-1	12047
668.84970649	1335.68486	27539	78706157	-1	-1	12048
668.85764649	1335.70074	32613	4267408	-1	-1	12049
446.242758156667	1335.706445	8567	1243296772	-1	-1	12050
668.85978649	1335.70502	18967	227433807	-1	-1	12051
668.86772149	1335.72089	18030	23239090	-1	-1	12052
446.274599823333	1335.80197	21301	19816253.5	-1	-1	12053
446.523199823333	1336.54777	24116	16741578	-1	-1	12054
446.54335649	1336.60824	5079	324507596	-1	-1	12055
669.33387399	1336.653195	19327	66867221.5	-1	-1	12056
669.33542899	1336.656305	17875	10423654	-1	-1	12057
669.33901649	1336.66348	16667	1176495552.5	-1	-1	12058
669.34515649	1336.67576	25594	17449829	-1	-1	12059
446.570899823333	1336.69087	10035	3193729	-1	-1	12060
446.577123156667	1336.70954	17325	24238509	-1	-1	12061
446.577109823333	1336.7095	8491	89222940	-1	-1	12062
446.578549823333	1336.71382	15410	126286968	-1	-1	12063
669.37297399	1336.731395	21701	11031121.5	-1	-1	12064
669.37544649	1336.73634	38607	6164505	-1	-1	12065
446.59923149	1336.775865	20855	110247395	-1	-1	12066
446.846698156667	1337.518265	20855	2476126	-1	-1	12067
669.80774399	1337.600935	22205	143200298	-1	-1	12068
669.81255399	1337.610555	8658	163142637	-1	-1	12069
446.883529823333	1337.62876	11353	41824946	-1	-1	12070
446.88413649	1337.63058	13057	4112933	-1	-1	12071
446.88338649	1337.62833	10422	37762998	-1	-1	12072
669.82260149	1337.63065	23057	8510124.5	-1	-1	12073
669.83902649	1337.6635	31319	239847870	-1	-1	12074
669.83889649	1337.66324	25076	221008356	-1	-1	12075
669.84110899	1337.667665	26656	71481155	-1	-1	12076
446.911579823333	1337.71291	21178	320055774	-1	-1	12077
446.91266649	1337.71617	22457	30342446	-1	-1	12078
446.914923156667	1337.72294	14045	297672393	-1	-1	12079
447.201738156667	1338.583385	16673	189223820	-1	-1	12080
670.30666649	1338.59878	20878	4881744	-1	-1	12081
670.31181649	1338.60908	7499	29642881	-1	-1	12082
670.33421649	1338.65388	18237	8275205	-1	-1	12083
670.33612899	1338.657705	21812	50630448	-1	-1	12084
447.233338156667	1338.678185	4837	462499172	-1	-1	12085
447.235589823333	1338.68494	11882	9081328.5	-1	-1	12086
447.237614823333	1338.691015	6322	314247292.5	-1	-1	12087
447.237038156667	1338.689285	15258	52627227	-1	-1	12088
670.35877149	1338.70299	30063	14505068	-1	-1	12089
670.35876899	1338.702985	11571	13650126	-1	-1	12090
670.36790149	1338.72125	34804	14798323	-1	-1	12091
447.250289823333	1338.72904	15830	413571236	-1	-1	12092
670.38666649	1338.75878	29316	19213469	-1	-1	12093
670.40260399	1338.790655	28027	62791968	-1	-1	12094
670.77860149	1339.54265	14244	37915878	-1	-1	12095
670.81206149	1339.60957	35206	98251087	-1	-1	12096
670.83147399	1339.648395	5416	754758781	-1	-1	12097
670.83736649	1339.66018	17535	202973583	-1	-1	12098
447.567554823333	1339.680835	17659	21322894	-1	-1	12099
447.567724823333	1339.681345	4866	68743504	-1	-1	12100
447.57142649	1339.69245	6356	74705509	-1	-1	12101
447.574323156667	1339.70114	11575	19072007.5	-1	-1	12102
670.85772649	1339.7009	18767	101897545	-1	-1	12103
670.86075149	1339.70695	35232	47984171	-1	-1	12104
670.86741149	1339.72027	21991	22180699	-1	-1	12105
670.86884649	1339.72314	32243	3094340	-1	-1	12106
447.58462149	1339.732035	14354	38198263	-1	-1	12107
670.89879149	1339.78303	25518	63825687	-1	-1	12108
670.90672149	1339.79889	38763	10436970	-1	-1	12109
447.84888649	1340.52483	4952	64251888	-1	-1	12110
671.32197649	1340.6294	13780	189683692	-1	-1	12111
671.33583649	1340.65712	20103	34281224	-1	-1	12112
671.34174649	1340.66894	14258	5027150	-1	-1	12113
671.34296149	1340.67137	16262	48168821	-1	-1	12114
671.35462649	1340.6947	20816	192597033	-1	-1	12115
336.18387399	1340.70639	4498	26348472	-1	-1	12116
447.91062149	1340.710035	21671	11025219	-1	-1	12117
671.36266899	1340.710785	27137	163004591	-1	-1	12118
447.916108156667	1340.726495	10298	12774001	-1	-1	12119
671.38200649	1340.74946	26037	195473873	-1	-1	12120
671.38129149	1340.74803	29804	36408449	-1	-1	12121
671.39171649	1340.76888	27988	685703282	-1	-1	12122
447.93903649	1340.79528	20272	16065478	-1	-1	12123
671.41210649	1340.80966	36241	32068590	-1	-1	12124
671.59184149	1341.16913	20565	6441789	-1	-1	12125
671.81057649	1341.6066	28389	151801610	-1	-1	12126
671.82985899	1341.645165	20647	286949035	-1	-1	12127
671.82729149	1341.64003	31186	17838570	-1	-1	12128
671.84627149	1341.67799	9967	4080922	-1	-1	12129
448.241058156667	1341.701345	4535	132077273	-1	-1	12130
671.86061649	1341.70668	29368	69500152	-1	-1	12131
671.86290149	1341.71125	34104	55268695	-1	-1	12132
448.246444823333	1341.717505	22748	120015045	-1	-1	12133
448.249868156667	1341.727775	22002	18583002	-1	-1	12134
671.87095399	1341.727355	24446	1891578383	-1	-1	12135
448.254263156667	1341.74096	18289	16513760	-1	-1	12136
671.88345649	1341.75236	27394	76451801.5	-1	-1	12137
448.25590649	1341.74589	14713	91922277	-1	-1	12138
671.88428649	1341.75402	29181	15231766	-1	-1	12139
448.26764149	1341.781095	25050	56796209	-1	-1	12140
448.274743156667	1341.8024	17960	160471506	-1	-1	12141
448.276609823333	1341.808	26061	16722502	-1	-1	12142
448.275739823333	1341.80539	27137	343415642	-1	-1	12143
448.52029649	1342.53906	4356	35355231	-1	-1	12144
672.32038399	1342.626215	24650	18012632	-1	-1	12145
672.33640649	1342.65826	17675	7925536	-1	-1	12146
448.562609823333	1342.666	15778	358626069	-1	-1	12147
672.34728899	1342.680025	32000	200773671	-1	-1	12148
672.35589649	1342.69724	26695	14966912.5	-1	-1	12149
672.36110649	1342.70766	23165	40624098	-1	-1	12150
448.576483156667	1342.70762	25925	36772701	-1	-1	12151
448.584929823333	1342.73296	24430	4778444	-1	-1	12152
448.59034149	1342.749195	10364	61405394.5	-1	-1	12153
448.592669823333	1342.75618	20598	22638970	-1	-1	12154
448.593744823333	1342.759405	8537	20069870.5	-1	-1	12155
448.601883156667	1342.78382	26544	10692166	-1	-1	12156
448.609279823333	1342.80601	17875	2884461	-1	-1	12157
448.612184823333	1342.814725	26048	7178457	-1	-1	12158
672.82909149	1343.64363	5028	7877028	-1	-1	12159
448.890328156667	1343.649155	7734	130111798	-1	-1	12160
448.89466649	1343.66217	4770	557131109	-1	-1	12161
448.896714823333	1343.668315	15817	121051429	-1	-1	12162
448.898289823333	1343.67304	7990	69240072	-1	-1	12163
672.84942649	1343.6843	38438	23088576	-1	-1	12164
448.908803156667	1343.70458	14354	61650397	-1	-1	12165
448.902658156667	1343.686145	18525	759057832.5	-1	-1	12166
672.84973649	1343.68492	24313	32010579	-1	-1	12167
448.910183156667	1343.70872	8086	29279779	-1	-1	12168
448.90963149	1343.707065	8774	911452705.5	-1	-1	12169
448.911189823333	1343.71174	25873	9285120	-1	-1	12170
448.915399823333	1343.72437	24673	223979948	-1	-1	12171
448.91941149	1343.736405	18315	45502971	-1	-1	12172
448.91802649	1343.73225	15308	29057415.5	-1	-1	12173
672.88318649	1343.75182	32496	22797653	-1	-1	12174
672.88327649	1343.752	23698	22868292	-1	-1	12175
448.93698649	1343.78913	26553	3139456	-1	-1	12176
448.93878649	1343.79453	30772	17721473	-1	-1	12177
673.32354149	1344.63253	30821	11059080	-1	-1	12178
673.32831649	1344.64208	4707	13346098	-1	-1	12179
673.33879149	1344.66303	14645	6144966	-1	-1	12180
449.234964823333	1344.683065	20371	791415469	-1	-1	12181
449.232333156667	1344.67517	5569	7570918	-1	-1	12182
449.23540649	1344.68439	11267	36855570.5	-1	-1	12183
673.35220649	1344.68986	9179	219738384	-1	-1	12184
673.35125649	1344.68796	19286	100311365.5	-1	-1	12185
449.24662649	1344.71805	16218	115972618	-1	-1	12186
673.36106149	1344.70757	25232	8194963	-1	-1	12187
673.36286149	1344.71117	31545	163981125.5	-1	-1	12188
449.247513156667	1344.72071	9101	14302655	-1	-1	12189
673.37482649	1344.7351	24862	9871032.5	-1	-1	12190
449.265649823333	1344.77512	12159	127608475	-1	-1	12191
673.39648649	1344.77842	33532	28294803	-1	-1	12192
449.26744149	1344.780495	16670	153924354.5	-1	-1	12193
449.538054823333	1345.592335	11936	70574892	-1	-1	12194
673.81611899	1345.617685	10174	22072101.5	-1	-1	12195
673.82328649	1345.63202	23764	82462038	-1	-1	12196
673.83082149	1345.64709	35261	13809331	-1	-1	12197
673.83334899	1345.652145	16667	122348057.5	-1	-1	12198
449.56981649	1345.68762	20289	7129751	-1	-1	12199
449.582353156667	1345.72523	26994	20627788	-1	-1	12200
449.588093156667	1345.74245	18276	13598749	-1	-1	12201
673.88561399	1345.756675	28001	38211744.5	-1	-1	12202
673.89295399	1345.771355	35911	41725665	-1	-1	12203
337.45306274	1345.783145	16673	28270447	-1	-1	12204
449.881529823333	1346.62276	9743	18422285.5	-1	-1	12205
449.884729823333	1346.63236	18237	59841758	-1	-1	12206
449.893733156667	1346.65937	9213	59962463	-1	-1	12207
449.893719823333	1346.65933	5205	9739605	-1	-1	12208
674.33881649	1346.66308	15670	13697588	-1	-1	12209
674.35143649	1346.68832	12043	81037716	-1	-1	12210
337.68149649	1346.69688	5566	35210385	-1	-1	12211
674.35490149	1346.69525	31622	30527597	-1	-1	12212
674.35990899	1346.705265	29407	20118091	-1	-1	12213
674.36624649	1346.71794	35365	23739082.5	-1	-1	12214
674.36936149	1346.72417	21824	635207093	-1	-1	12215
674.38265149	1346.75075	25310	6908555	-1	-1	12216
449.924789823333	1346.75254	20842	52634504	-1	-1	12217
337.69822024	1346.763775	3706	254714242	-1	-1	12218
449.93499649	1346.78316	25594	22779655	-1	-1	12219
674.79433149	1347.57411	21073	24458055	-1	-1	12220
674.85018899	1347.685825	27020	14799724	-1	-1	12221
674.85201649	1347.68948	23550	11884069	-1	-1	12222
337.93230149	1347.7001	5581	3704998	-1	-1	12223
674.85857899	1347.702605	19567	43468188	-1	-1	12224
450.245469823333	1347.71458	4432	97186655	-1	-1	12225
674.86800649	1347.72146	33403	81990953	-1	-1	12226
674.87827649	1347.742	27316	728646174.5	-1	-1	12227
450.54765649	1348.62114	6624	43226716.5	-1	-1	12228
675.32602649	1348.6375	12791	26419742	-1	-1	12229
675.34288149	1348.67121	20950	673525205.5	-1	-1	12230
675.34802649	1348.6815	20159	95118810	-1	-1	12231
675.35139149	1348.68823	27238	245222279	-1	-1	12232
675.35321649	1348.69188	19736	12828778	-1	-1	12233
675.35812149	1348.70169	20519	6042773	-1	-1	12234
675.35783899	1348.701125	17875	36905733.5	-1	-1	12235
450.57480649	1348.70259	5623	48139767	-1	-1	12236
450.57837149	1348.713285	10943	314289297.5	-1	-1	12237
450.57853649	1348.71378	18525	88687362	-1	-1	12238
450.586649823333	1348.73812	15435	38575504	-1	-1	12239
450.597004823333	1348.769185	23057	88244044	-1	-1	12240
450.602693156667	1348.78625	15737	158449403	-1	-1	12241
675.75315649	1349.49176	25258	20123698	-1	-1	12242
675.81022649	1349.6059	29129	31211445	-1	-1	12243
450.895473156667	1349.66459	16552	491014673	-1	-1	12244
675.85074649	1349.68694	20006	39008644	-1	-1	12245
675.86691649	1349.71928	33792	88327787	-1	-1	12246
675.88123649	1349.74792	31938	14779969	-1	-1	12247
450.931893156667	1349.77385	29570	43695905	-1	-1	12248
338.45466774	1349.789565	15750	54869991	-1	-1	12249
450.942553156667	1349.80583	21353	66707531	-1	-1	12250
675.93954649	1349.86454	33844	11753201	-1	-1	12251
451.196403156667	1350.56738	8438	35041051.5	-1	-1	12252
451.212359823333	1350.61525	20143	62569348	-1	-1	12253
676.31948149	1350.62441	15869	149067928	-1	-1	12254
676.33110149	1350.64765	15030	7124559	-1	-1	12255
676.33128649	1350.64802	35326	6428780	-1	-1	12256
451.232063156667	1350.67436	17174	104430566	-1	-1	12257
451.24069649	1350.70026	21063	4631369304	-1	-1	12258
338.68745399	1350.72071	5758	7007045	-1	-1	12259
451.25164149	1350.733095	18687	78645539.5	-1	-1	12260
676.37484899	1350.735145	37580	16078432	-1	-1	12261
676.78642649	1351.5583	18525	86689909	-1	-1	12262
451.53153649	1351.57278	13681	25870109.5	-1	-1	12263
676.80644149	1351.59833	22390	5239416	-1	-1	12264
451.55049649	1351.62966	4770	17588848.5	-1	-1	12265
451.554078156667	1351.640405	15724	330880693	-1	-1	12266
451.553414823333	1351.638415	6223	50314586.5	-1	-1	12267
676.82692149	1351.63929	10429	8640261	-1	-1	12268
676.83182899	1351.649105	22764	58425649	-1	-1	12269
676.83395149	1351.65335	35339	5486038	-1	-1	12270
451.565108156667	1351.673495	18895	288728086	-1	-1	12271
676.85157149	1351.68859	27884	168970039	-1	-1	12272
451.574809823333	1351.7026	21417	9044028	-1	-1	12273
451.58117149	1351.721685	5148	30902995	-1	-1	12274
451.581384823333	1351.722325	5796	460507912	-1	-1	12275
676.88176649	1351.74898	20740	36921289	-1	-1	12276
451.59894649	1351.77501	27355	40404715	-1	-1	12277
451.602083156667	1351.78442	31264	28997501	-1	-1	12278
676.89959899	1351.784645	25594	5953667	-1	-1	12279
338.95989399	1351.81047	11390	141843372	-1	-1	12280
451.854049823333	1352.54032	18967	16390394	-1	-1	12281
339.15051149	1352.57294	4082	230277296	-1	-1	12282
451.87410649	1352.60049	3473	20999861	-1	-1	12283
451.884664823333	1352.632165	20077	927884000.5	-1	-1	12284
677.33288149	1352.65121	26968	21203007	-1	-1	12285
451.89215149	1352.654625	4432	10344523	-1	-1	12286
451.893339823333	1352.65819	16164	34015485	-1	-1	12287
677.33789149	1352.66123	27474	30454759	-1	-1	12288
677.35088649	1352.68722	35193	22016698	-1	-1	12289
677.35727649	1352.7	23785	23995587.5	-1	-1	12290
451.907723156667	1352.70134	31977	12285905	-1	-1	12291
451.90937149	1352.706285	12908	215454019	-1	-1	12292
451.919874823333	1352.737795	25440	952394506.5	-1	-1	12293
677.39052649	1352.7665	22134	10569263	-1	-1	12294
339.40495899	1353.59073	4015	44506007	-1	-1	12295
452.20828649	1353.60303	19340	195718632	-1	-1	12296
677.80807649	1353.6016	17311	7076464	-1	-1	12297
452.213889823333	1353.61984	13374	13164206	-1	-1	12298
452.216658156667	1353.628145	5286	48794337	-1	-1	12299
677.82705149	1353.63955	12978	31072311	-1	-1	12300
452.219819823333	1353.63763	28079	4252640	-1	-1	12301
452.230758156667	1353.670445	12147	152522162.5	-1	-1	12302
677.85629649	1353.69804	24624	55614311	-1	-1	12303
452.24321649	1353.70782	13586	611083853	-1	-1	12304
452.250029823333	1353.72826	10128	2711571162.5	-1	-1	12305
677.87283149	1353.73111	28791	55387785	-1	-1	12306
452.25344149	1353.738495	14084	10569211	-1	-1	12307
677.88345649	1353.75236	24116	107831159	-1	-1	12308
677.88394149	1353.75333	33338	10424569	-1	-1	12309
677.89470149	1353.77485	31441	41578168	-1	-1	12310
452.511259823333	1354.51195	6684	31095810	-1	-1	12311
678.35226149	1354.68997	15654	151345241	-1	-1	12312
452.56642149	1354.677435	25964	11674709	-1	-1	12313
678.34721399	1354.679875	21442	13892966.5	-1	-1	12314
678.35639649	1354.69824	23828	51896674	-1	-1	12315
678.36235399	1354.710155	19049	442428794	-1	-1	12316
452.59536649	1354.76427	23592	694203043	-1	-1	12317
452.60228649	1354.78503	11210	187347070	-1	-1	12318
678.79267149	1355.57079	9340	45973095	-1	-1	12319
452.878259823333	1355.61295	8937	56787099	-1	-1	12320
678.82548649	1355.63642	18140	78508247	-1	-1	12321
452.891119823333	1355.65153	25672	26926032	-1	-1	12322
678.83727649	1355.66	27574	13398772	-1	-1	12323
678.84301649	1355.67148	28934	16120410	-1	-1	12324
678.84440149	1355.67425	33221	6045632	-1	-1	12325
678.84492899	1355.675305	21191	5838997	-1	-1	12326
678.84886149	1355.68317	16552	508775011	-1	-1	12327
678.84840649	1355.68226	25076	22161736	-1	-1	12328
452.90176649	1355.68347	4600	15753886	-1	-1	12329
678.86227149	1355.70999	19289	157391202	-1	-1	12330
339.93438649	1355.70844	6585	54545388	-1	-1	12331
678.88188149	1355.74921	23672	85292863	-1	-1	12332
678.87214399	1355.729735	22288	141321439	-1	-1	12333
452.918449823333	1355.73352	10587	278188495	-1	-1	12334
678.88356399	1355.752575	18174	13390197	-1	-1	12335
678.88880649	1355.76306	40261	8711122	-1	-1	12336
678.89768649	1355.78082	25076	15862265	-1	-1	12337
678.90110149	1355.78765	32191	12987646.5	-1	-1	12338
453.19627649	1356.567	6520	23286697.5	-1	-1	12339
453.20731649	1356.60012	20519	20322571.5	-1	-1	12340
453.217263156667	1356.62996	6934	4143276213	-1	-1	12341
453.22206649	1356.64437	9967	46356530	-1	-1	12342
679.34658399	1356.678615	25038	7433638.5	-1	-1	12343
679.34753899	1356.680525	20942	148670402	-1	-1	12344
679.35497149	1356.69539	16959	41687692.5	-1	-1	12345
679.36487399	1356.715195	32971	134811565	-1	-1	12346
679.36586399	1356.717175	19462	6788455	-1	-1	12347
679.37026649	1356.72598	31912	87235430	-1	-1	12348
679.37067649	1356.7268	14161	11995120	-1	-1	12349
679.37156149	1356.72857	22390	137735040	-1	-1	12350
453.252259823333	1356.73495	23308	57633564	-1	-1	12351
679.38082649	1356.7471	26466	184368638	-1	-1	12352
453.26508649	1356.77343	5645	5666738	-1	-1	12353
453.266314823333	1356.777115	17649	51259772	-1	-1	12354
453.560309823333	1357.6591	5456	97031964	-1	-1	12355
679.83792399	1357.661295	13550	54115170	-1	-1	12356
453.562239823333	1357.66489	14218	23191558	-1	-1	12357
679.84631399	1357.678075	23085	39834107	-1	-1	12358
679.85123649	1357.68792	25388	32487248	-1	-1	12359
679.84986649	1357.68518	10816	2965598	-1	-1	12360
453.570693156667	1357.69025	12588	70264966	-1	-1	12361
453.575609823333	1357.705	9457	366910130	-1	-1	12362
453.58510649	1357.73349	13305	535263405.5	-1	-1	12363
679.89062149	1357.76669	34651	27385940	-1	-1	12364
453.59707149	1357.769385	20950	49544111.5	-1	-1	12365
453.602509823333	1357.7857	17960	27520693.5	-1	-1	12366
453.883903156667	1358.62988	21113	30787270	-1	-1	12367
680.33717399	1358.659795	23389	10478940	-1	-1	12368
453.896043156667	1358.6663	13550	159541351	-1	-1	12369
340.67446024	1358.668735	6585	28856003	-1	-1	12370
453.898723156667	1358.67434	11616	7511786	-1	-1	12371
680.34823649	1358.68192	12641	15082033	-1	-1	12372
680.34870149	1358.68285	18001	49906440.5	-1	-1	12373
453.902639823333	1358.68609	10117	82843039	-1	-1	12374
680.36258149	1358.71061	24624	21960962	-1	-1	12375
680.39188649	1358.76922	18956	5309054	-1	-1	12376
454.195493156667	1359.56465	3858	64774656	-1	-1	12377
454.216864823333	1359.628765	20842	272579206	-1	-1	12378
680.82937899	1359.644205	14148	129495337	-1	-1	12379
454.224704823333	1359.652285	3114	9296200.5	-1	-1	12380
454.23954649	1359.69681	10456	10668202	-1	-1	12381
680.85247649	1359.6904	18328	35126325.5	-1	-1	12382
454.23598649	1359.68613	22936	12562482	-1	-1	12383
454.24199649	1359.70416	16891	4600146.5	-1	-1	12384
454.24612649	1359.71655	26442	8005285	-1	-1	12385
454.246503156667	1359.71768	18250	25031032	-1	-1	12386
680.88822649	1359.7619	19043	75733927	-1	-1	12387
680.89365149	1359.77275	34117	40113960	-1	-1	12388
454.27423149	1359.800865	11850	101973680.5	-1	-1	12389
681.31916649	1360.62378	15144	106182317	-1	-1	12390
454.559164823333	1360.655665	14430	337160150	-1	-1	12391
454.567173156667	1360.67969	12924	43548444	-1	-1	12392
454.571013156667	1360.69121	23919	7200309	-1	-1	12393
681.35838649	1360.70222	21685	74415550	-1	-1	12394
681.36703149	1360.71951	35063	20431033	-1	-1	12395
454.591343156667	1360.7522	25102	7397644	-1	-1	12396
681.38817899	1360.761805	32445	769442232	-1	-1	12397
454.598924823333	1360.774945	15947	36238319	-1	-1	12398
454.867253156667	1361.57993	18125	9925336.5	-1	-1	12399
454.87798149	1361.612115	22205	21451931.5	-1	-1	12400
681.83112649	1361.6477	20647	9715037	-1	-1	12401
681.83396149	1361.65337	3821	4260653	-1	-1	12402
454.895529823333	1361.66476	16445	221481253	-1	-1	12403
454.89778649	1361.67153	23251	1392114336.5	-1	-1	12404
681.84927149	1361.68399	20154	225308562	-1	-1	12405
681.86174399	1361.708935	24763	5710286	-1	-1	12406
681.86443649	1361.71432	15059	7426651.5	-1	-1	12407
681.86767899	1361.720805	27988	32807239	-1	-1	12408
454.92097649	1361.7411	34917	89285682	-1	-1	12409
681.87728149	1361.74001	33010	22484987	-1	-1	12410
454.930619823333	1361.77003	27208	99062094	-1	-1	12411
454.927723156667	1361.76134	27988	3667660	-1	-1	12412
454.93795149	1361.792025	13746	47046589	-1	-1	12413
682.30534649	1362.59614	11090	36582753	-1	-1	12414
455.205708156667	1362.595295	7666	115168529	-1	-1	12415
682.35454649	1362.69454	16504	22487957	-1	-1	12416
455.23888649	1362.69483	10280	13102611	-1	-1	12417
455.244674823333	1362.712195	16504	156436454	-1	-1	12418
682.36574149	1362.71693	29407	143424748	-1	-1	12419
341.68759649	1362.72128	4707	22064012	-1	-1	12420
682.36790149	1362.72125	17803	81535766	-1	-1	12421
682.37737399	1362.740195	42869	6559568	-1	-1	12422
682.39054899	1362.766545	27420	29568092	-1	-1	12423
682.39184649	1362.76914	33987	49004044	-1	-1	12424
682.79066149	1363.56677	21113	11073222	-1	-1	12425
682.82392649	1363.6333	28079	11875969	-1	-1	12426
455.560493156667	1363.65965	15448	351541002.5	-1	-1	12427
455.56679649	1363.67856	11155	414558439.5	-1	-1	12428
455.574509823333	1363.7017	22936	40160157	-1	-1	12429
682.87023149	1363.72591	37034	35134672	-1	-1	12430
682.87504899	1363.735545	35313	6580252	-1	-1	12431
455.58894649	1363.74501	4254	22669583	-1	-1	12432
455.596948156667	1363.769015	12631	28767243	-1	-1	12433
455.59964649	1363.77711	27420	8215447	-1	-1	12434
455.608979823333	1363.80511	20816	128400590	-1	-1	12435
683.32389649	1364.63324	18451	5161121	-1	-1	12436
683.34029149	1364.66603	16972	44438670	-1	-1	12437
683.34575649	1364.67696	24888	80368238	-1	-1	12438
455.89890649	1364.67489	15817	53363995	-1	-1	12439
455.90150649	1364.68269	17875	173127814	-1	-1	12440
683.36059149	1364.70663	14148	568767458	-1	-1	12441
683.36526649	1364.71598	24287	28080525	-1	-1	12442
455.91822649	1364.73285	20738	23730509	-1	-1	12443
455.938814823333	1364.794615	20556	18016741	-1	-1	12444
455.93908649	1364.79543	21952	46913796	-1	-1	12445
683.74997649	1365.4854	22018	3552664	-1	-1	12446
683.75177149	1365.48899	26600	12611643	-1	-1	12447
456.217479823333	1365.63061	12250	11791313	-1	-1	12448
683.83162899	1365.648705	26903	4663838	-1	-1	12449
456.22471649	1365.65232	25375	7131230	-1	-1	12450
683.84033649	1365.66612	23553	73095127	-1	-1	12451
683.83924149	1365.66393	16862	6498400	-1	-1	12452
683.84350649	1365.67246	19103	77069563.5	-1	-1	12453
683.84344149	1365.67233	16154	14264184	-1	-1	12454
683.85124649	1365.68794	34791	11148788	-1	-1	12455
683.85390149	1365.69325	31545	18774061	-1	-1	12456
456.241713156667	1365.70331	16972	18092795	-1	-1	12457
683.87343649	1365.73232	36410	55235380	-1	-1	12458
456.252779823333	1365.73651	4600	1396029298	-1	-1	12459
456.543859823333	1366.60975	20167	12902457	-1	-1	12460
684.33187149	1366.64919	17936	45012108	-1	-1	12461
684.33218399	1366.649815	12699	193273706	-1	-1	12462
684.34420399	1366.673855	13746	322311042	-1	-1	12463
456.55863649	1366.65408	20003	13386063	-1	-1	12464
456.571889823333	1366.69384	17426	575485686	-1	-1	12465
684.35800899	1366.701465	25518	10980309	-1	-1	12466
684.35745649	1366.70036	13817	4035788	-1	-1	12467
456.58657149	1366.737885	24698	170322294	-1	-1	12468
456.599049823333	1366.77532	11390	110541146	-1	-1	12469
684.39483149	1366.77511	36191	18119816.5	-1	-1	12470
684.40141149	1366.78827	30952	5576916	-1	-1	12471
456.863184823333	1367.567725	11548	15910090	-1	-1	12472
456.887379823333	1367.64031	9718	13243664	-1	-1	12473
684.82695149	1367.63935	19496	87749226.5	-1	-1	12474
456.89033649	1367.64918	8185	49379414.5	-1	-1	12475
684.83192649	1367.6493	13960	191587254	-1	-1	12476
684.83330649	1367.65206	17866	13334469	-1	-1	12477
456.89631149	1367.667105	10717	238155066	-1	-1	12478
684.84277649	1367.671	32984	4592789	-1	-1	12479
684.85574149	1367.69693	24162	12032363	-1	-1	12480
456.90798649	1367.70213	28843	7116319	-1	-1	12481
684.86917649	1367.7238	23321	5721352	-1	-1	12482
684.89701149	1367.77947	18445	18758078	-1	-1	12483
684.89843149	1367.78231	36733	14326593	-1	-1	12484
684.89990149	1367.78525	27897	9688151	-1	-1	12485
684.90766399	1367.800775	31082	56563173	-1	-1	12486
684.90965899	1367.804765	39442	19973497	-1	-1	12487
456.942664823333	1367.806165	18263	14054434	-1	-1	12488
