Source=C#
Scan	Interpolated_NET	Aligned_NET
26708	0.36905	0.36905
26709	0.36906	0.36906
26710	0.36907	0.36907
26711	0.36908	0.36908
26712	0.36909	0.36909
26713	0.3691	0.3691
26714	0.3691	0.3691
26715	0.36911	0.36911
26716	0.36912	0.36912
26717	0.36913	0.36913
26718	0.36914	0.36914
26719	0.36915	0.36915
26720	0.36915	0.36915
26721	0.36916	0.36916
26722	0.36917	0.36917
26723	0.36918	0.36918
26724	0.36919	0.36919
26725	0.3692	0.3692
26726	0.3692	0.3692
26727	0.36921	0.36921
26728	0.36922	0.36922
26729	0.36923	0.36923
26730	0.36924	0.36924
26731	0.36925	0.36925
26732	0.36925	0.36925
26733	0.36926	0.36926
26734	0.36927	0.36927
26735	0.36928	0.36928
26736	0.36929	0.36929
26737	0.3693	0.3693
26738	0.3693	0.3693
26739	0.36931	0.36931
26740	0.36932	0.36932
26741	0.36933	0.36933
26742	0.36934	0.36934
26743	0.36935	0.36935
26744	0.36935	0.36935
26745	0.36936	0.36936
26746	0.36937	0.36937
26747	0.36938	0.36938
26748	0.36939	0.36939
26749	0.3694	0.3694
26750	0.3694	0.3694
26751	0.36941	0.36941
26752	0.36942	0.36942
26753	0.36943	0.36943
26754	0.36944	0.36944
26755	0.36945	0.36945
26756	0.36945	0.36945
26757	0.36946	0.36946
26758	0.36947	0.36947
26759	0.36948	0.36948
26760	0.36949	0.36949
26761	0.3695	0.3695
26762	0.3695	0.3695
26763	0.36951	0.36951
26764	0.36952	0.36952
26765	0.36953	0.36953
26766	0.36954	0.36954
26767	0.36954	0.36954
26768	0.36955	0.36955
26769	0.36956	0.36956
26770	0.36957	0.36957
26771	0.36958	0.36958
26772	0.36959	0.36959
26773	0.36959	0.36959
26774	0.3696	0.3696
26775	0.36961	0.36961
26776	0.36962	0.36962
26777	0.36963	0.36963
26778	0.36964	0.36964
26779	0.36964	0.36964
26780	0.36965	0.36965
26781	0.36966	0.36966
26782	0.36967	0.36967
26783	0.36968	0.36968
26784	0.36969	0.36969
26785	0.36969	0.36969
26786	0.3697	0.3697
26787	0.36971	0.36971
26788	0.36972	0.36972
26789	0.36973	0.36973
26790	0.36974	0.36974
26791	0.36974	0.36974
26792	0.36975	0.36975
26793	0.36976	0.36976
26794	0.36977	0.36977
26795	0.36978	0.36978
26796	0.36979	0.36979
26797	0.36981	0.36981
26798	0.36983	0.36983
26799	0.36984	0.36984
26800	0.36986	0.36986
26801	0.36988	0.36988
26802	0.36989	0.36989
26803	0.36991	0.36991
26804	0.36993	0.36993
26805	0.36994	0.36994
26806	0.36996	0.36996
26807	0.36998	0.36998
26808	0.36999	0.36999
26809	0.37001	0.37001
26810	0.37003	0.37003
26811	0.37004	0.37004
26812	0.37006	0.37006
26813	0.37008	0.37008
26814	0.37009	0.37009
26815	0.37011	0.37011
26816	0.37013	0.37013
26817	0.37014	0.37014
26818	0.37016	0.37016
26819	0.37018	0.37018
26820	0.37019	0.37019
26821	0.37021	0.37021
26822	0.37023	0.37023
26823	0.37024	0.37024
26824	0.37026	0.37026
26825	0.37028	0.37028
26826	0.37029	0.37029
26827	0.37031	0.37031
26828	0.37033	0.37033
26829	0.37034	0.37034
26830	0.37036	0.37036
26831	0.37038	0.37038
26832	0.37039	0.37039
26833	0.37041	0.37041
26834	0.37043	0.37043
26835	0.37044	0.37044
26836	0.37046	0.37046
26837	0.37048	0.37048
26838	0.37049	0.37049
26839	0.37051	0.37051
26840	0.37052	0.37052
26841	0.37054	0.37054
26842	0.37056	0.37056
26843	0.37057	0.37057
26844	0.37059	0.37059
26845	0.37061	0.37061
26846	0.37062	0.37062
26847	0.37064	0.37064
26848	0.37066	0.37066
26849	0.37067	0.37067
26850	0.37069	0.37069
26851	0.37071	0.37071
26852	0.37072	0.37072
26853	0.37074	0.37074
26854	0.37076	0.37076
26855	0.37077	0.37077
26856	0.37079	0.37079
26857	0.37081	0.37081
26858	0.37082	0.37082
26859	0.37084	0.37084
26860	0.37086	0.37086
26861	0.37087	0.37087
26862	0.37089	0.37089
26863	0.37091	0.37091
26864	0.37092	0.37092
26865	0.37094	0.37094
26866	0.37096	0.37096
26867	0.37097	0.37097
26868	0.37099	0.37099
26869	0.37101	0.37101
26870	0.37102	0.37102
26871	0.37104	0.37104
26872	0.37106	0.37106
26873	0.37107	0.37107
26874	0.37109	0.37109
26875	0.37111	0.37111
26876	0.37112	0.37112
26877	0.37114	0.37114
26878	0.37116	0.37116
26879	0.37117	0.37117
26880	0.37119	0.37119
26881	0.37121	0.37121
26882	0.37122	0.37122
26883	0.37124	0.37124
26884	0.37126	0.37126
26885	0.37127	0.37127
26886	0.37129	0.37129
26887	0.37131	0.37131
26888	0.37132	0.37132
26889	0.37134	0.37134
26890	0.37136	0.37136
26891	0.37137	0.37137
26892	0.37139	0.37139
26893	0.37141	0.37141
26894	0.37142	0.37142
26895	0.37144	0.37144
26896	0.37146	0.37146
26897	0.37147	0.37147
26898	0.37149	0.37149
26899	0.37151	0.37151
26900	0.37152	0.37152
26901	0.37154	0.37154
26902	0.37156	0.37156
26903	0.37157	0.37157
26904	0.37159	0.37159
26905	0.37161	0.37161
26906	0.37162	0.37162
26907	0.37164	0.37164
26908	0.37166	0.37166
26909	0.37167	0.37167
26910	0.37169	0.37169
26911	0.37171	0.37171
26912	0.37172	0.37172
26913	0.37174	0.37174
26914	0.37176	0.37176
26915	0.37177	0.37177
26916	0.37179	0.37179
26917	0.37181	0.37181
26918	0.37182	0.37182
26919	0.37184	0.37184
26920	0.37186	0.37186
26921	0.37187	0.37187
26922	0.37189	0.37189
26923	0.37191	0.37191
26924	0.37192	0.37192
26925	0.37194	0.37194
26926	0.37196	0.37196
26927	0.37197	0.37197
26928	0.37199	0.37199
26929	0.37201	0.37201
26930	0.37202	0.37202
26931	0.37204	0.37204
26932	0.37206	0.37206
26933	0.37207	0.37207
26934	0.37209	0.37209
26935	0.37211	0.37211
26936	0.37212	0.37212
26937	0.37214	0.37214
26938	0.37215	0.37215
26939	0.37217	0.37217
26940	0.37219	0.37219
26941	0.3722	0.3722
26942	0.37222	0.37222
26943	0.37224	0.37224
26944	0.37225	0.37225
26945	0.37227	0.37227
26946	0.37229	0.37229
26947	0.3723	0.3723
26948	0.37232	0.37232
26949	0.37234	0.37234
26950	0.37235	0.37235
26951	0.37237	0.37237
26952	0.37239	0.37239
26953	0.3724	0.3724
26954	0.37242	0.37242
26955	0.37244	0.37244
26956	0.37245	0.37245
26957	0.37247	0.37247
26958	0.37249	0.37249
26959	0.3725	0.3725
26960	0.37252	0.37252
26961	0.37254	0.37254
26962	0.37255	0.37255
26963	0.37257	0.37257
26964	0.37259	0.37259
26965	0.3726	0.3726
26966	0.37262	0.37262
26967	0.37264	0.37264
26968	0.37265	0.37265
26969	0.37267	0.37267
26970	0.37269	0.37269
26971	0.3727	0.3727
26972	0.37272	0.37272
26973	0.37274	0.37274
26974	0.37275	0.37275
26975	0.37277	0.37277
26976	0.37279	0.37279
26977	0.3728	0.3728
26978	0.37282	0.37282
26979	0.37284	0.37284
26980	0.37285	0.37285
26981	0.37287	0.37287
26982	0.37289	0.37289
26983	0.3729	0.3729
26984	0.37292	0.37292
26985	0.37294	0.37294
26986	0.37295	0.37295
26987	0.37297	0.37297
26988	0.37299	0.37299
26989	0.373	0.373
26990	0.37302	0.37302
26991	0.37304	0.37304
26992	0.37305	0.37305
26993	0.37307	0.37307
26994	0.37309	0.37309
26995	0.3731	0.3731
26996	0.37312	0.37312
26997	0.37314	0.37314
26998	0.37315	0.37315
26999	0.37317	0.37317
27000	0.37319	0.37319
27001	0.3732	0.3732
27002	0.37322	0.37322
27003	0.37324	0.37324
27004	0.37325	0.37325
27005	0.37327	0.37327
27006	0.37329	0.37329
27007	0.3733	0.3733
27008	0.37332	0.37332
27009	0.37334	0.37334
27010	0.37335	0.37335
27011	0.37337	0.37337
27012	0.37339	0.37339
27013	0.3734	0.3734
27014	0.37342	0.37342
27015	0.37344	0.37344
27016	0.37345	0.37345
27017	0.37347	0.37347
27018	0.37349	0.37349
27019	0.3735	0.3735
27020	0.37352	0.37352
27021	0.37354	0.37354
27022	0.37355	0.37355
27023	0.37357	0.37357
27024	0.37359	0.37359
27025	0.3736	0.3736
27026	0.37362	0.37362
27027	0.37364	0.37364
27028	0.37365	0.37365
27029	0.37367	0.37367
27030	0.37369	0.37369
27031	0.3737	0.3737
27032	0.37372	0.37372
27033	0.37374	0.37374
27034	0.37375	0.37375
27035	0.37377	0.37377
27036	0.37379	0.37379
27037	0.3738	0.3738
27038	0.37382	0.37382
27039	0.37383	0.37383
27040	0.37385	0.37385
27041	0.37387	0.37387
27042	0.37388	0.37388
27043	0.3739	0.3739
27044	0.37392	0.37392
27045	0.37393	0.37393
27046	0.37395	0.37395
27047	0.37397	0.37397
27048	0.37398	0.37398
27049	0.374	0.374
27050	0.37402	0.37402
27051	0.37403	0.37403
27052	0.37405	0.37405
27053	0.37407	0.37407
27054	0.37408	0.37408
27055	0.3741	0.3741
27056	0.37412	0.37412
27057	0.37413	0.37413
27058	0.37415	0.37415
27059	0.37417	0.37417
27060	0.37418	0.37418
27061	0.3742	0.3742
27062	0.37422	0.37422
27063	0.37423	0.37423
27064	0.37425	0.37425
27065	0.37427	0.37427
27066	0.37428	0.37428
27067	0.3743	0.3743
27068	0.37432	0.37432
27069	0.37433	0.37433
27070	0.37435	0.37435
27071	0.37437	0.37437
27072	0.37438	0.37438
27073	0.3744	0.3744
27074	0.37442	0.37442
27075	0.37443	0.37443
27076	0.37445	0.37445
27077	0.37447	0.37447
27078	0.37448	0.37448
27079	0.3745	0.3745
27080	0.37452	0.37452
27081	0.37453	0.37453
27082	0.37455	0.37455
27083	0.37457	0.37457
27084	0.37458	0.37458
27085	0.3746	0.3746
27086	0.37462	0.37462
27087	0.37463	0.37463
27088	0.37465	0.37465
27089	0.37467	0.37467
27090	0.37468	0.37468
27091	0.3747	0.3747
27092	0.37472	0.37472
27093	0.37473	0.37473
27094	0.37475	0.37475
27095	0.37477	0.37477
27096	0.37478	0.37478
27097	0.3748	0.3748
27098	0.37482	0.37482
27099	0.37483	0.37483
27100	0.37485	0.37485
27101	0.37487	0.37487
27102	0.37488	0.37488
27103	0.3749	0.3749
27104	0.37492	0.37492
27105	0.37493	0.37493
27106	0.37495	0.37495
27107	0.37497	0.37497
27108	0.37498	0.37498
27109	0.375	0.375
27110	0.37502	0.37502
27111	0.37503	0.37503
27112	0.37505	0.37505
27113	0.37507	0.37507
27114	0.37508	0.37508
27115	0.3751	0.3751
27116	0.37512	0.37512
27117	0.37513	0.37513
27118	0.37515	0.37515
27119	0.37517	0.37517
27120	0.37518	0.37518
27121	0.3752	0.3752
27122	0.37522	0.37522
27123	0.37523	0.37523
27124	0.37525	0.37525
27125	0.37527	0.37527
27126	0.37528	0.37528
27127	0.3753	0.3753
27128	0.37532	0.37532
27129	0.37533	0.37533
27130	0.37535	0.37535
27131	0.37537	0.37537
27132	0.37538	0.37538
27133	0.3754	0.3754
27134	0.37542	0.37542
27135	0.37543	0.37543
27136	0.37545	0.37545
27137	0.37546	0.37546
27138	0.37548	0.37548
27139	0.3755	0.3755
27140	0.37551	0.37551
27141	0.37553	0.37553
27142	0.37555	0.37555
27143	0.37556	0.37556
27144	0.37558	0.37558
27145	0.3756	0.3756
27146	0.37561	0.37561
27147	0.37563	0.37563
27148	0.37565	0.37565
27149	0.37566	0.37566
27150	0.37568	0.37568
27151	0.3757	0.3757
27152	0.37571	0.37571
27153	0.37573	0.37573
27154	0.37575	0.37575
27155	0.37576	0.37576
27156	0.37578	0.37578
27157	0.3758	0.3758
27158	0.37581	0.37581
27159	0.37583	0.37583
27160	0.37585	0.37585
27161	0.37586	0.37586
27162	0.37588	0.37588
27163	0.3759	0.3759
27164	0.37591	0.37591
27165	0.37593	0.37593
27166	0.37595	0.37595
27167	0.37596	0.37596
27168	0.37598	0.37598
27169	0.376	0.376
27170	0.37601	0.37601
27171	0.37603	0.37603
27172	0.37605	0.37605
27173	0.37606	0.37606
27174	0.37608	0.37608
27175	0.3761	0.3761
27176	0.37611	0.37611
27177	0.37613	0.37613
27178	0.37615	0.37615
27179	0.37616	0.37616
27180	0.37618	0.37618
27181	0.3762	0.3762
27182	0.37621	0.37621
27183	0.37623	0.37623
27184	0.37625	0.37625
27185	0.37626	0.37626
27186	0.37628	0.37628
27187	0.3763	0.3763
27188	0.37631	0.37631
27189	0.37633	0.37633
27190	0.37635	0.37635
27191	0.37636	0.37636
27192	0.37638	0.37638
27193	0.3764	0.3764
27194	0.37641	0.37641
27195	0.37643	0.37643
27196	0.37645	0.37645
27197	0.37646	0.37646
27198	0.37648	0.37648
27199	0.3765	0.3765
27200	0.37651	0.37651
27201	0.37653	0.37653
27202	0.37655	0.37655
27203	0.37656	0.37656
27204	0.37658	0.37658
27205	0.3766	0.3766
27206	0.37661	0.37661
27207	0.37663	0.37663
27208	0.37665	0.37665
27209	0.37666	0.37666
27210	0.37668	0.37668
27211	0.3767	0.3767
27212	0.37671	0.37671
27213	0.37673	0.37673
27214	0.37675	0.37675
27215	0.37676	0.37676
27216	0.37678	0.37678
27217	0.3768	0.3768
27218	0.37681	0.37681
27219	0.37683	0.37683
27220	0.37685	0.37685
27221	0.37686	0.37686
27222	0.37687	0.37687
27223	0.37688	0.37688
27224	0.37689	0.37689
27225	0.3769	0.3769
27226	0.37691	0.37691
27227	0.37692	0.37692
27228	0.37692	0.37692
27229	0.37693	0.37693
27230	0.37694	0.37694
27231	0.37695	0.37695
27232	0.37696	0.37696
27233	0.37697	0.37697
27234	0.37697	0.37697
27235	0.37698	0.37698
27236	0.37699	0.37699
27237	0.377	0.377
27238	0.37701	0.37701
27239	0.37702	0.37702
27240	0.37702	0.37702
27241	0.37703	0.37703
27242	0.37704	0.37704
27243	0.37705	0.37705
27244	0.37706	0.37706
27245	0.37707	0.37707
27246	0.37707	0.37707
27247	0.37708	0.37708
27248	0.37709	0.37709
27249	0.3771	0.3771
27250	0.37711	0.37711
27251	0.37712	0.37712
27252	0.37712	0.37712
27253	0.37713	0.37713
27254	0.37714	0.37714
27255	0.37715	0.37715
27256	0.37716	0.37716
27257	0.37717	0.37717
27258	0.37717	0.37717
27259	0.37718	0.37718
27260	0.37719	0.37719
27261	0.3772	0.3772
27262	0.37721	0.37721
27263	0.37722	0.37722
27264	0.37722	0.37722
27265	0.37723	0.37723
27266	0.37724	0.37724
27267	0.37725	0.37725
27268	0.37726	0.37726
27269	0.37727	0.37727
27270	0.37727	0.37727
27271	0.37728	0.37728
27272	0.37729	0.37729
27273	0.3773	0.3773
27274	0.37731	0.37731
27275	0.37732	0.37732
27276	0.37732	0.37732
27277	0.37733	0.37733
27278	0.37734	0.37734
27279	0.37735	0.37735
27280	0.37736	0.37736
27281	0.37737	0.37737
27282	0.37737	0.37737
27283	0.37738	0.37738
27284	0.37739	0.37739
27285	0.3774	0.3774
27286	0.37741	0.37741
27287	0.37742	0.37742
27288	0.37742	0.37742
27289	0.37743	0.37743
27290	0.37744	0.37744
27291	0.37745	0.37745
27292	0.37746	0.37746
27293	0.37747	0.37747
27294	0.37747	0.37747
27295	0.37748	0.37748
27296	0.37749	0.37749
27297	0.3775	0.3775
27298	0.37751	0.37751
27299	0.37752	0.37752
27300	0.37752	0.37752
27301	0.37753	0.37753
27302	0.37754	0.37754
27303	0.37755	0.37755
27304	0.37756	0.37756
27305	0.37757	0.37757
27306	0.37757	0.37757
27307	0.37758	0.37758
27308	0.37759	0.37759
27309	0.3776	0.3776
27310	0.37761	0.37761
27311	0.37761	0.37761
27312	0.37762	0.37762
27313	0.37763	0.37763
27314	0.37764	0.37764
27315	0.37765	0.37765
27316	0.37766	0.37766
27317	0.37766	0.37766
27318	0.37767	0.37767
27319	0.37768	0.37768
27320	0.37769	0.37769
27321	0.3777	0.3777
27322	0.37771	0.37771
27323	0.37771	0.37771
27324	0.37772	0.37772
27325	0.37773	0.37773
27326	0.37774	0.37774
27327	0.37775	0.37775
27328	0.37776	0.37776
27329	0.37776	0.37776
27330	0.37777	0.37777
27331	0.37778	0.37778
27332	0.37779	0.37779
27333	0.3778	0.3778
27334	0.37781	0.37781
27335	0.37781	0.37781
27336	0.37782	0.37782
27337	0.37783	0.37783
27338	0.37784	0.37784
27339	0.37785	0.37785
27340	0.37786	0.37786
27341	0.37786	0.37786
27342	0.37787	0.37787
27343	0.37788	0.37788
27344	0.37789	0.37789
27345	0.3779	0.3779
27346	0.37791	0.37791
27347	0.37791	0.37791
27348	0.37792	0.37792
27349	0.37793	0.37793
27350	0.37794	0.37794
27351	0.37795	0.37795
27352	0.37796	0.37796
27353	0.37796	0.37796
27354	0.37797	0.37797
27355	0.37798	0.37798
27356	0.37799	0.37799
27357	0.378	0.378
27358	0.37801	0.37801
27359	0.37801	0.37801
27360	0.37802	0.37802
27361	0.37803	0.37803
27362	0.37804	0.37804
27363	0.37805	0.37805
27364	0.37806	0.37806
27365	0.37806	0.37806
27366	0.37807	0.37807
27367	0.37808	0.37808
27368	0.37809	0.37809
27369	0.3781	0.3781
27370	0.37811	0.37811
27371	0.37811	0.37811
27372	0.37812	0.37812
27373	0.37813	0.37813
27374	0.37814	0.37814
27375	0.37815	0.37815
27376	0.37816	0.37816
27377	0.37816	0.37816
27378	0.37817	0.37817
27379	0.37818	0.37818
27380	0.37819	0.37819
27381	0.3782	0.3782
27382	0.37821	0.37821
27383	0.37821	0.37821
27384	0.37822	0.37822
27385	0.37823	0.37823
27386	0.37824	0.37824
27387	0.37825	0.37825
27388	0.37826	0.37826
27389	0.37826	0.37826
27390	0.37827	0.37827
27391	0.37828	0.37828
27392	0.37829	0.37829
27393	0.3783	0.3783
27394	0.37831	0.37831
27395	0.37831	0.37831
27396	0.37832	0.37832
27397	0.37833	0.37833
27398	0.37834	0.37834
27399	0.37835	0.37835
27400	0.37836	0.37836
27401	0.37836	0.37836
27402	0.37837	0.37837
27403	0.37838	0.37838
27404	0.37839	0.37839
27405	0.3784	0.3784
27406	0.3784	0.3784
27407	0.37841	0.37841
27408	0.37842	0.37842
27409	0.37843	0.37843
27410	0.37844	0.37844
27411	0.37845	0.37845
27412	0.37845	0.37845
27413	0.37846	0.37846
27414	0.37847	0.37847
27415	0.37848	0.37848
27416	0.37849	0.37849
27417	0.3785	0.3785
27418	0.3785	0.3785
27419	0.37851	0.37851
27420	0.37852	0.37852
27421	0.37853	0.37853
27422	0.37854	0.37854
27423	0.37855	0.37855
27424	0.37855	0.37855
27425	0.37856	0.37856
27426	0.37857	0.37857
27427	0.37858	0.37858
27428	0.37859	0.37859
27429	0.3786	0.3786
27430	0.3786	0.3786
27431	0.37861	0.37861
27432	0.37862	0.37862
27433	0.37863	0.37863
27434	0.37864	0.37864
27435	0.37865	0.37865
27436	0.37865	0.37865
27437	0.37866	0.37866
27438	0.37867	0.37867
27439	0.37868	0.37868
27440	0.37869	0.37869
27441	0.3787	0.3787
27442	0.3787	0.3787
27443	0.37871	0.37871
27444	0.37872	0.37872
27445	0.37873	0.37873
27446	0.37874	0.37874
27447	0.37875	0.37875
27448	0.37875	0.37875
27449	0.37876	0.37876
27450	0.37877	0.37877
27451	0.37878	0.37878
27452	0.37879	0.37879
27453	0.3788	0.3788
27454	0.3788	0.3788
27455	0.37881	0.37881
27456	0.37882	0.37882
27457	0.37883	0.37883
27458	0.37884	0.37884
27459	0.37885	0.37885
27460	0.37885	0.37885
27461	0.37886	0.37886
27462	0.37887	0.37887
27463	0.37888	0.37888
27464	0.37889	0.37889
27465	0.3789	0.3789
27466	0.3789	0.3789
27467	0.37891	0.37891
27468	0.37892	0.37892
27469	0.37893	0.37893
27470	0.37894	0.37894
27471	0.37895	0.37895
27472	0.37895	0.37895
27473	0.37896	0.37896
27474	0.37897	0.37897
27475	0.37898	0.37898
27476	0.37899	0.37899
27477	0.379	0.379
27478	0.379	0.379
27479	0.37901	0.37901
27480	0.37902	0.37902
27481	0.37903	0.37903
27482	0.37904	0.37904
27483	0.37905	0.37905
27484	0.37905	0.37905
27485	0.37906	0.37906
27486	0.37907	0.37907
27487	0.37908	0.37908
27488	0.37909	0.37909
27489	0.3791	0.3791
27490	0.3791	0.3791
27491	0.37911	0.37911
27492	0.37912	0.37912
27493	0.37913	0.37913
27494	0.37914	0.37914
27495	0.37915	0.37915
27496	0.37915	0.37915
27497	0.37916	0.37916
27498	0.37917	0.37917
27499	0.37918	0.37918
27500	0.37919	0.37919
27501	0.3792	0.3792
27502	0.3792	0.3792
27503	0.37921	0.37921
27504	0.37922	0.37922
27505	0.37923	0.37923
27506	0.37924	0.37924
27507	0.37924	0.37924
27508	0.37925	0.37925
27509	0.37926	0.37926
27510	0.37927	0.37927
27511	0.37928	0.37928
27512	0.37929	0.37929
27513	0.37929	0.37929
27514	0.3793	0.3793
27515	0.37931	0.37931
27516	0.37932	0.37932
27517	0.37933	0.37933
27518	0.37934	0.37934
27519	0.37934	0.37934
27520	0.37935	0.37935
27521	0.37936	0.37936
27522	0.37937	0.37937
27523	0.37938	0.37938
27524	0.37939	0.37939
27525	0.37939	0.37939
27526	0.3794	0.3794
27527	0.37941	0.37941
27528	0.37942	0.37942
27529	0.37943	0.37943
27530	0.37944	0.37944
27531	0.37944	0.37944
27532	0.37945	0.37945
27533	0.37946	0.37946
27534	0.37947	0.37947
27535	0.37948	0.37948
27536	0.37949	0.37949
27537	0.37949	0.37949
27538	0.3795	0.3795
27539	0.37951	0.37951
27540	0.37952	0.37952
27541	0.37953	0.37953
27542	0.37954	0.37954
27543	0.37954	0.37954
27544	0.37955	0.37955
27545	0.37956	0.37956
27546	0.37957	0.37957
27547	0.37958	0.37958
27548	0.37959	0.37959
27549	0.37959	0.37959
27550	0.3796	0.3796
27551	0.37961	0.37961
27552	0.37962	0.37962
27553	0.37963	0.37963
27554	0.37964	0.37964
27555	0.37964	0.37964
27556	0.37965	0.37965
27557	0.37966	0.37966
27558	0.37967	0.37967
27559	0.37968	0.37968
27560	0.37969	0.37969
27561	0.37969	0.37969
27562	0.3797	0.3797
27563	0.37971	0.37971
27564	0.37972	0.37972
27565	0.37973	0.37973
27566	0.37974	0.37974
27567	0.37974	0.37974
27568	0.37975	0.37975
27569	0.37976	0.37976
27570	0.37977	0.37977
27571	0.37978	0.37978
27572	0.37979	0.37979
27573	0.37979	0.37979
27574	0.3798	0.3798
27575	0.37981	0.37981
27576	0.37982	0.37982
27577	0.37983	0.37983
27578	0.37984	0.37984
27579	0.37984	0.37984
27580	0.37985	0.37985
27581	0.37986	0.37986
27582	0.37987	0.37987
27583	0.37988	0.37988
27584	0.37989	0.37989
27585	0.37989	0.37989
27586	0.3799	0.3799
27587	0.37991	0.37991
27588	0.37992	0.37992
27589	0.37993	0.37993
27590	0.37994	0.37994
27591	0.37994	0.37994
27592	0.37995	0.37995
27593	0.37996	0.37996
27594	0.37997	0.37997
27595	0.37998	0.37998
27596	0.37999	0.37999
27597	0.37999	0.37999
27598	0.38	0.38
27599	0.38001	0.38001
27600	0.38002	0.38002
27601	0.38003	0.38003
27602	0.38004	0.38004
27603	0.38004	0.38004
27604	0.38005	0.38005
27605	0.38006	0.38006
27606	0.38007	0.38007
27607	0.38008	0.38008
27608	0.38008	0.38008
27609	0.38009	0.38009
27610	0.3801	0.3801
27611	0.38011	0.38011
27612	0.38012	0.38012
27613	0.38013	0.38013
27614	0.38013	0.38013
27615	0.38014	0.38014
27616	0.38015	0.38015
27617	0.38016	0.38016
27618	0.38017	0.38017
27619	0.38018	0.38018
27620	0.38018	0.38018
27621	0.38019	0.38019
27622	0.3802	0.3802
27623	0.38021	0.38021
27624	0.38022	0.38022
27625	0.38023	0.38023
27626	0.38023	0.38023
27627	0.38024	0.38024
27628	0.38025	0.38025
27629	0.38026	0.38026
27630	0.38027	0.38027
27631	0.38028	0.38028
27632	0.38028	0.38028
27633	0.38029	0.38029
27634	0.3803	0.3803
27635	0.38031	0.38031
27636	0.38032	0.38032
27637	0.38033	0.38033
27638	0.38033	0.38033
27639	0.38034	0.38034
27640	0.38035	0.38035
27641	0.38036	0.38036
27642	0.38037	0.38037
27643	0.38038	0.38038
27644	0.38038	0.38038
27645	0.38039	0.38039
27646	0.3804	0.3804
27647	0.38041	0.38041
27648	0.38042	0.38042
27649	0.38043	0.38043
27650	0.38043	0.38043
27651	0.38044	0.38044
27652	0.38045	0.38045
27653	0.38046	0.38046
27654	0.38047	0.38047
27655	0.38048	0.38048
27656	0.38048	0.38048
27657	0.38049	0.38049
27658	0.3805	0.3805
27659	0.38051	0.38051
27660	0.38052	0.38052
27661	0.38053	0.38053
27662	0.38053	0.38053
27663	0.38054	0.38054
27664	0.38055	0.38055
27665	0.38056	0.38056
27666	0.38057	0.38057
27667	0.38058	0.38058
27668	0.38058	0.38058
27669	0.38059	0.38059
27670	0.3806	0.3806
27671	0.38061	0.38061
27672	0.38062	0.38062
27673	0.38063	0.38063
27674	0.38063	0.38063
27675	0.38064	0.38064
27676	0.38065	0.38065
27677	0.38066	0.38066
27678	0.38067	0.38067
27679	0.38068	0.38068
27680	0.38068	0.38068
27681	0.38069	0.38069
27682	0.3807	0.3807
27683	0.38071	0.38071
27684	0.38072	0.38072
27685	0.38073	0.38073
27686	0.38073	0.38073
27687	0.38074	0.38074
27688	0.38075	0.38075
27689	0.38076	0.38076
27690	0.38077	0.38077
27691	0.38078	0.38078
27692	0.38078	0.38078
27693	0.38079	0.38079
27694	0.3808	0.3808
27695	0.38081	0.38081
27696	0.38082	0.38082
27697	0.38083	0.38083
27698	0.38083	0.38083
27699	0.38084	0.38084
27700	0.38085	0.38085
27701	0.38086	0.38086
27702	0.38087	0.38087
27703	0.38087	0.38087
27704	0.38088	0.38088
27705	0.38089	0.38089
27706	0.3809	0.3809
27707	0.38091	0.38091
27708	0.38092	0.38092
27709	0.38092	0.38092
27710	0.38093	0.38093
27711	0.38094	0.38094
27712	0.38095	0.38095
27713	0.38096	0.38096
27714	0.38097	0.38097
27715	0.38097	0.38097
27716	0.38098	0.38098
27717	0.38099	0.38099
27718	0.381	0.381
27719	0.38101	0.38101
27720	0.38102	0.38102
27721	0.38102	0.38102
27722	0.38103	0.38103
27723	0.38104	0.38104
27724	0.38105	0.38105
27725	0.38106	0.38106
27726	0.38107	0.38107
27727	0.38107	0.38107
27728	0.38108	0.38108
27729	0.38109	0.38109
27730	0.3811	0.3811
27731	0.38111	0.38111
27732	0.38112	0.38112
27733	0.38112	0.38112
27734	0.38113	0.38113
27735	0.38114	0.38114
27736	0.38115	0.38115
27737	0.38116	0.38116
27738	0.38117	0.38117
27739	0.38117	0.38117
27740	0.38118	0.38118
27741	0.38119	0.38119
27742	0.3812	0.3812
27743	0.38121	0.38121
27744	0.38122	0.38122
27745	0.38122	0.38122
27746	0.38123	0.38123
27747	0.38124	0.38124
27748	0.38125	0.38125
27749	0.38126	0.38126
27750	0.38127	0.38127
27751	0.38127	0.38127
27752	0.38128	0.38128
27753	0.38129	0.38129
27754	0.3813	0.3813
27755	0.38131	0.38131
27756	0.38132	0.38132
27757	0.38132	0.38132
27758	0.38133	0.38133
27759	0.38134	0.38134
27760	0.38135	0.38135
27761	0.38136	0.38136
27762	0.38137	0.38137
27763	0.38137	0.38137
27764	0.38138	0.38138
27765	0.38139	0.38139
27766	0.3814	0.3814
27767	0.38141	0.38141
27768	0.38142	0.38142
27769	0.38142	0.38142
27770	0.38143	0.38143
27771	0.38144	0.38144
27772	0.38145	0.38145
27773	0.38146	0.38146
27774	0.38147	0.38147
27775	0.38147	0.38147
27776	0.38148	0.38148
27777	0.38149	0.38149
27778	0.3815	0.3815
27779	0.38151	0.38151
27780	0.38152	0.38152
27781	0.38152	0.38152
27782	0.38153	0.38153
27783	0.38154	0.38154
